pixel_var_inpaint_mean,pixel_var_inpaint_std,nn_dist_mean,obs_recon_err_mean,iter,train_loss,elapsed_s
0.140216755370299,0.033941366730895324,0.0752611334125201,0.0022053666374025247,200,0.47864086858964683,140.78338313102722
0.10065394764145215,0.03438676840667168,0.06705847708508372,0.0002524285094599084,1000,0.10377293186093164,665.7182464599609
0.03935210748265187,0.01566967150249159,0.02279883126417796,8.821262842199455e-05,5000,0.057025232924653745,3261.2236862182617
0.005333451321348548,0.0011291247532541372,0.002630843451091399,4.6764264880039264e-05,15000,0.025252718973618155,9477.397691011429
0.0017633207996065419,0.000533779389543281,0.0008917748443006227,1.8709470623434754e-05,30000,0.01648796909661435,17812.323527812958
