group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,memorization_ratio_mean,memorization_ratio_std,trace_post,iter,train_loss,lr,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.0960050316845842,0.05138750524093201,0.18424863479883286,0.08757229633142453,0.8586600473969905,0.7896953120639247,0.22295472659803894,0.19623442989581963,9.266935833514873,13.890386250109465,0.7451031833887101,0.11257780796304472,0.7357920140028,0.13693431936529035,1.3466784596443175,0.6077518690195974,0.34928157840127705,0.39847934995282297,3.8980768393984975,1.6919123760056187,9528452150.685028,41526076639.61786,0.6389703022168455,0.7536240801008215,0.12040000000000002,0.025745679249147807,1.0040473220529973,100,3.193336398763635,0.001,253.35720419883728,,
heldout,8,1.1105765210889094,0.04844705128732936,0.16311576360655608,0.07170255259416969,,,,,,,,,,,,,,,,,,,,,0.13075,0.017865819320702872,1.0040473220529973,100,3.193336398763635,0.001,253.35720419883728,0.21510397743425555,0.15755300160547797
train,20,1.3517938734188575,0.5012850926058339,0.16940989281810015,0.0679192694972236,0.838795092158362,0.7841313094619649,0.21204927341788568,0.1731747870068856,7.246340843632264,8.870969470873204,0.6891569688916206,0.1522500506430752,0.5843962371349335,0.13635063005260492,1.1324118286371232,0.4538735928572926,0.34928157840127705,0.39847934995282297,3.8980768393984975,1.6919123760056187,6686933772.150619,29133425424.632313,0.633071211400902,0.734246424772832,0.11460000000000001,0.03972706885739244,1.0040473220529973,300,2.274081545684328,0.001,466.5779068470001,,
heldout,8,0.9606102124581206,0.19038930504740564,0.14287549988026682,0.05514538175120705,,,,,,,,,,,,,,,,,,,,,0.12887500000000002,0.06142971084906717,1.0040473220529973,300,2.274081545684328,0.001,466.5779068470001,0.24092692650454708,0.23737889328244738
train,20,1.0972875218697191,0.6648719457880801,0.4313715071555694,0.21107996358463618,0.7596110637557756,0.6575451384329367,0.2299291203197064,0.19535499481518315,4.303596676320106,2.9159241536450624,0.6682455658912658,0.1848886334143745,0.5261136680841446,0.16984854922236206,1.0141702145338058,0.3587382574408641,0.34928157840127705,0.39847934995282297,3.8980768393984975,1.6919123760056187,8639248167.303585,37637961098.142044,0.4340493360521688,0.640784773750984,0.15640000000000004,0.04936334672608818,1.0040473220529973,1000,1.6080583556167745,0.001,711.7422580718994,,
heldout,8,0.7923544392214077,0.1859421347073244,0.20375445473719234,0.10422080046050917,,,,,,,,,,,,,,,,,,,,,0.15325,0.06234931836034777,1.0040473220529973,1000,1.6080583556167745,0.001,711.7422580718994,0.2899191196776303,0.21282519476121003
train,20,0.4647844321388511,0.25090481721236857,0.5082805736121775,0.7024143897591831,0.5571988431320658,0.4368980283256529,0.3532908010082187,0.5470719923595684,6.29503077961474,11.880322077777189,0.5685147665441036,0.21919988130478488,0.45850012414157393,0.20024286306532854,0.8317451983690262,0.30446476946008105,0.34928157840127705,0.39847934995282297,3.8980768393984975,1.6919123760056187,5291625319.932905,23065163126.47688,0.2715762031673078,0.17337784723779498,0.22805000000000003,0.22309336050183115,1.0040473220529973,3000,1.2782521173396024,0.001,1019.3717286586761,,
heldout,8,0.786368609045712,0.37158448177838393,0.376610703547264,0.38500621341473545,,,,,,,,,,,,,,,,,,,,,0.221875,0.1310929417436347,1.0040473220529973,3000,1.2782521173396024,0.001,1019.3717286586761,0.2552744842363472,0.107285030183762
train,20,0.3882444387336722,0.2997393673096742,0.6458790549505368,0.6903238179496209,0.47003579120121924,0.45143238160904325,0.3370966077419326,0.5658392633780979,5.606862436132982,7.386404938068721,0.5325908811762929,0.2942088595971177,0.3814631443470716,0.2193593014425064,0.6878054000437259,0.3002936766807382,0.34928157840127705,0.39847934995282297,3.8980768393984975,1.6919123760056187,876972747.6363451,3822474485.24879,0.11894648466811202,0.06540177393538497,0.392,0.2722452938068903,1.0040473220529973,10000,1.038249345259123,0.001,1424.0375318527222,,
heldout,8,0.6689434911847496,0.5562109318580117,0.5017858357839506,0.36533492342148627,,,,,,,,,,,,,,,,,,,,,0.40187500000000004,0.279666961536396,1.0040473220529973,10000,1.038249345259123,0.001,1424.0375318527222,0.16009570788437558,0.09507639219348182
train,20,0.36223594660676145,0.3600759533672304,0.6689011726262729,0.68110846456752,0.43602908739439333,0.382765362286604,0.3370030254324961,0.5546793103434681,3.6004794432813005,3.9834702755314324,0.4389492988586426,0.25213900677046386,0.3282072737812996,0.19773938218557235,0.5971618384122849,0.2701409076689143,0.34928157840127705,0.39847934995282297,3.8980768393984975,1.6919123760056187,65589927.48154354,285857171.9185659,0.07081922554279793,0.03785057903402741,0.64415,0.188103502093927,1.0040473220529973,30000,0.8943785526807869,0.001,2139.5889990329742,,
heldout,8,0.7224124202442191,0.6197773541401691,0.5260617869933283,0.3927052477728586,,,,,,,,,,,,,,,,,,,,,0.6893750000000001,0.21493018488569723,1.0040473220529973,30000,0.8943785526807869,0.001,2139.5889990329742,0.18283707520494424,0.09362438119017229
train,20,0.3385446074666678,0.3337500945303929,0.6863126884349059,0.7149490597368463,0.4161748195270185,0.39268060323327914,0.32918917586647534,0.5859510748217943,4.6231214134447995,5.409530707808009,0.4337697779759765,0.26862358745633647,0.3159573687240481,0.20219043501998393,0.5613092944025994,0.282115448253242,0.34928157840127705,0.39847934995282297,3.8980768393984975,1.6919123760056187,7380578.053606424,32159740.28692548,0.05218296792857623,0.03984777608330519,0.8608999999999998,0.09682814673430448,1.0040473220529973,100000,0.851169924926861,0.001,3749.17378282547,,
heldout,8,0.6864739225749242,0.5680326172784115,0.5362818069604002,0.4470306389592186,,,,,,,,,,,,,,,,,,,,,0.864375,0.08621620714807628,1.0040473220529973,100000,0.851169924926861,0.001,3749.17378282547,0.19430215381601434,0.12345917604433389
train,20,0.3500567210809584,0.38647407609164575,0.6526382510048236,0.6922636134675304,0.41698193126192207,0.4077060856157596,0.32930208756904833,0.5777346786521987,6.916593095851975,13.267841930464503,0.4107999225147069,0.23126954379170284,0.31177200125530363,0.1952638217570115,0.5588074173778296,0.2938697704093021,0.34928157840127705,0.39847934995282297,3.8980768393984975,1.6919123760056187,36742484.111803494,160148018.61134636,0.05297561384373093,0.034056497178838664,0.9069000000000003,0.07159043232164476,1.0040473220529973,200000,0.8345048530940754,0.001,4500.56480050087,,
heldout,8,0.7263872501555948,0.6257507947570488,0.574016652335921,0.42216135868498267,,,,,,,,,,,,,,,,,,,,,0.921,0.0584486954516523,1.0040473220529973,200000,0.8345048530940754,0.001,4500.56480050087,0.15394690068878608,0.11234851325544126
