group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,memorization_ratio_mean,memorization_ratio_std,trace_post,iter,train_loss,lr,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.100660977510413,0.04433721400426957,0.15281216199553344,0.0435730676829225,0.8508627234819895,0.5447242528478788,0.14335042154091474,0.059052790524185265,7.189732161437033,5.065938117659217,0.8144009530544281,0.12263179816696931,0.8088189929723739,0.12047761068778448,1.3294384181499481,0.36651891779253054,0.0,0.0,1.0,0.0,,,0.8508627234819895,0.5447242528478788,0.11485000000000004,0.012966398883267475,1.0467556993875196,100,3.1965780366223053,0.001,4.399117946624756,,
heldout,8,1.0997741224427444,0.05530240249321385,0.1317117499979043,0.0285383830156681,,,,,,,,,,,,,,,,,,,,,0.11975,0.009350802104632525,1.0467556993875196,100,3.1965780366223053,0.001,4.399119853973389,0.10717132618098968,0.039871706704416164
train,20,1.0790863857322186,0.04640755575668436,0.11673647641880214,0.0822306600912078,0.824204590262329,0.5750908629761599,0.13504311212739453,0.05748852551385863,7.354897576899026,5.492510894139963,0.7878996551036834,0.16008216092135358,0.7736991837620735,0.15424079352468567,1.2763149112462997,0.3813384842171592,0.0,0.0,1.0,0.0,,,0.824204590262329,0.5750908629761599,0.12075000000000002,0.013049425274700802,1.0467556993875196,300,2.5534849100657544,0.001,9.001109838485718,,
heldout,8,1.083138427486088,0.035451021629346297,0.10773833211335017,0.08426967093038192,,,,,,,,,,,,,,,,,,,,,0.118,0.008351646544245035,1.0467556993875196,300,2.5534849100657544,0.001,9.00111174583435,0.12191832790106105,0.037459294485803596
train,20,0.9847149231465802,0.05682444321195017,0.15129000073823445,0.04344042592010291,0.8248997253860498,0.5417915862249202,0.14563590382894284,0.07148386803283982,8.438199805876598,10.29428845600168,0.8036902785301209,0.16560298946244134,0.6742827668786049,0.13689171195487934,1.1662337154150009,0.37492624671714747,0.0,0.0,1.0,0.0,,,0.8248997253860498,0.5417915862249202,0.11395,0.01302104066501599,1.0467556993875196,1000,1.9594378419497214,0.001,15.88996434211731,,
heldout,8,0.9824203629682629,0.04516545403016338,0.13113285832754673,0.03966431978447446,,,,,,,,,,,,,,,,,,,,,0.11587499999999999,0.010775406024832661,1.0467556993875196,1000,1.9594378419497214,0.001,15.889966487884521,0.10111094591081474,0.04491527615525385
train,20,0.9877696870635427,0.055671069829863126,0.17413341599918647,0.0865562944731348,0.8257446583548388,0.5596560197733217,0.14075799612808498,0.04145304083494975,6.523879466809764,4.7177901086876695,0.8020325005054474,0.18392068719619012,0.6665601193904876,0.15463995694125104,1.164227432012558,0.38820690888383125,0.0,0.0,1.0,0.0,,,0.8257446583548388,0.5596560197733217,0.1212,0.011855800268223145,1.0467556993875196,3000,1.953522855754645,0.001,28.752122163772583,,
heldout,8,0.9333560928134292,0.03664177228676677,0.1594763345127276,0.07709216895108267,,,,,,,,,,,,,,,,,,,,,0.122375,0.012175154003132772,1.0467556993875196,3000,1.953522855754645,0.001,28.752123594284058,0.09867006605190534,0.04202437600343951
train,20,0.9043828203966614,0.08880713725391878,0.2646880601557186,0.14930068556859194,0.8343449983696424,0.618881051776803,0.10652802109936041,0.0436359633374533,10.744594713470889,14.339890173672408,0.7764230221509933,0.16537423339084845,0.6340954542160034,0.16413712754827464,1.1275730341672898,0.4198979821257133,0.0,0.0,1.0,0.0,,,0.8343449983696424,0.618881051776803,0.12435,0.016853115438992282,1.0467556993875196,10000,1.830153695480881,0.001,64.74331712722778,,
heldout,8,1.000154034776139,0.18341529859669978,0.222376999260192,0.15222916168484898,,,,,,,,,,,,,,,,,,,,,0.11662499999999999,0.008601417034419384,1.0467556993875196,10000,1.830153695480881,0.001,64.74331879615784,0.10413867391383046,0.042937113455771295
