group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,memorization_ratio_mean,memorization_ratio_std,trace_post,iter,train_loss,lr,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.0978596048812133,0.04079883771059478,0.09113795823292067,0.028432682521244784,1.0814442990486266,0.6142961879278168,0.12885875618028547,0.08121101058639116,11.159023475661957,8.506932094020035,0.818271204829216,0.14204536638773937,0.8349938660860061,0.16479512707371433,1.4757974237203597,0.3657908677921073,0.0,0.0,1.0,0.0,,,1.0814442990486266,0.6142961879278168,0.11405000000000001,0.01555787581901848,1.014581102997699,100,3.326261899690258,0.001,4.346860647201538,,
heldout,8,1.0940624980646068,0.0404138259303534,0.11826183048295444,0.02857606943664949,,,,,,,,,,,,,,,,,,,,,0.118,0.008803408430829506,1.014581102997699,100,3.326261899690258,0.001,4.346862316131592,0.151179691355005,0.08189685320641932
train,20,1.977942677227972,0.10362013542282014,0.25380074246318285,0.057131044415304325,1.13322180880663,0.6176647280765366,0.14564311226764534,0.1440745740016373,13.754661049039015,9.315304116160998,0.7844913810491562,0.1845425680244668,0.7463658273220062,0.1837884960968848,1.3467103719711304,0.27351420479806526,0.0,0.0,1.0,0.0,,,1.13322180880663,0.6176647280765366,0.1149,0.020218555833689013,1.014581102997699,300,2.4598119783215453,0.001,8.901063203811646,,
heldout,8,1.9560390199486735,0.08732579792537437,0.26367287706877796,0.057008974978906106,,,,,,,,,,,,,,,,,,,,,0.11699999999999999,0.02406761309311748,1.014581102997699,300,2.4598119783215453,0.001,8.901065349578857,0.09219331690518448,0.07299962068612467
train,20,1.0167320370819168,0.1486264424584603,0.08999654305578905,0.02242159713971672,1.0760810861879295,0.6135428134054821,0.14979487770025682,0.11732232714724307,9.525081004523607,5.363992041844665,0.8289246171712875,0.2250334946505009,0.6885070018470287,0.19652085712372813,1.2732026040554048,0.3775822569620185,0.0,0.0,1.0,0.0,,,1.0760810861879295,0.6135428134054821,0.12244999999999999,0.018778911044040867,1.014581102997699,1000,1.8885697348112078,0.001,15.683991432189941,,
heldout,8,0.9057759674320955,0.1688135368399375,0.11640372860690003,0.03383501942938308,,,,,,,,,,,,,,,,,,,,,0.1255,0.019358460682605935,1.014581102997699,1000,1.8885697348112078,0.001,15.683993101119995,0.1293964912316955,0.09893287263662781
train,20,1.1894731609991145,0.24615591832894781,0.0872746084102646,0.04560533928392658,1.093317445257366,0.5828070755399848,0.15558459588711426,0.12441368738713625,10.547366982968494,6.704641433010653,0.809270204603672,0.21914085978233971,0.6811620309948921,0.1952457555446657,1.258948341012001,0.34338738050590956,0.0,0.0,1.0,0.0,,,1.093317445257366,0.5828070755399848,0.1299,0.0259324121515913,1.014581102997699,3000,1.8341680479990583,0.001,28.21250605583191,,
heldout,8,0.9622984215825541,0.23309368119601456,0.12442412148105761,0.05180683735731921,,,,,,,,,,,,,,,,,,,,,0.12362499999999998,0.035633332358902384,1.014581102997699,3000,1.8341680479990583,0.001,28.2125084400177,0.15153753307432707,0.11323857880952229
train,20,1.1692178860369746,0.2755146545870851,0.17333128457124072,0.09739041939221338,1.1282681518756061,0.5978202076220325,0.1336069892228558,0.13394874521616332,16.604017133357488,16.70979131614092,0.834421706199646,0.23949287579432119,0.6827194102108478,0.20184657504906534,1.2649948805570603,0.362472111754151,0.0,0.0,1.0,0.0,,,1.1282681518756061,0.5978202076220325,0.12325,0.02494969939698673,1.014581102997699,10000,1.8100958252441106,0.001,63.32912635803223,,
heldout,8,1.0313165099719077,0.3098990417926193,0.2006539922811977,0.0717397025233687,,,,,,,,,,,,,,,,,,,,,0.113125,0.023272502551294306,1.014581102997699,10000,1.8100958252441106,0.001,63.32912874221802,0.14721603097371294,0.12356508655461748
