group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,memorization_ratio_mean,memorization_ratio_std,trace_post,iter,train_loss,lr,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.0750044447936113,0.03419816318169732,0.14030541697692162,0.07047030610065369,0.628712828244278,0.35128118777532513,0.0986019409405394,0.07962029684764765,8.61712362573208,5.660340425541768,0.7216725826263428,0.09016068432988465,0.7405763864517212,0.11697861853219062,1.1553758054971695,0.1775453222690893,0.0,0.0,1.0,0.0,,,0.628712828244278,0.35128118777532513,0.1131,0.01204533104567907,1.003786499603634,100,2.9480227186863357,0.000999999975350663,32.2401659488678,,
heldout,8,1.0553687697067227,0.030920875772964446,0.12138379933748004,0.11101869979900636,,,,,,,,,,,,,,,,,,,,,0.1045,0.01969771560359221,1.003786499603634,100,2.9480227186863357,0.000999999975350663,32.2401659488678,0.14541781761986522,0.1441805354098641
train,20,0.9805993890102094,0.1411120146008555,0.06173293566771104,0.059885491425528965,0.5891867090272725,0.365562721238881,0.12587435317231577,0.09756358802301615,7.406894206130426,8.75201421629661,0.6427734658122063,0.1758681433411749,0.5368800066411495,0.1536640493086757,0.9092905044555664,0.18985925376815393,0.0,0.0,1.0,0.0,,,0.5891867090272725,0.365562721238881,0.1213,0.0225656819085974,1.003786499603634,1000,1.6855147845866794,0.0009999975350683315,70.72028875350952,,
heldout,8,0.8958658412474274,0.18277989622399268,0.08584857845050164,0.06955133829675109,,,,,,,,,,,,,,,,,,,,,0.09287499999999999,0.039116612519491,1.003786499603634,1000,1.6855147845866794,0.0009999975350683315,70.72028875350952,0.12888746491561898,0.1799446797731749
train,20,0.9080544707239463,0.40005019877669773,0.3376030071364815,0.2535648430760893,0.5097837667090763,0.35943715471227805,0.11352551955536413,0.10687200095135682,8.162981409239652,7.456527376271287,0.6293978698551654,0.22770311693501316,0.5133495792746544,0.21853000526819055,0.8435383439064026,0.22001386922210403,0.0,0.0,1.0,0.0,,,0.5097837667090763,0.35943715471227805,0.12890000000000001,0.0371172466651286,1.003786499603634,10000,1.535846100774957,0.000999753526902688,140.67120814323425,,
heldout,8,0.8178364126311374,0.40180237191392554,0.5693673940057216,0.739990637423006,,,,,,,,,,,,,,,,,,,,,0.107375,0.0475314040924524,1.003786499603634,10000,1.535846100774957,0.000999753526902688,140.67120814323425,0.23370075845559737,0.40133983744552626
train,20,0.6998403443766372,0.47046612080733063,0.2839149914422988,0.23695770103479954,0.4571531703568382,0.3433483405226704,0.11332242974764088,0.13041710503141715,8.954392846347435,8.551016185017083,0.6007620103657245,0.2492249406353627,0.45824104100465773,0.19270044089008848,0.7783247500658035,0.23829084829698952,0.0,0.0,1.0,0.0,,,0.4571531703568382,0.3433483405226704,0.2312,0.1867708756739123,1.003786499603634,30000,1.2338166761673979,0.000997783201319231,256.86868381500244,,
heldout,8,0.7967310629154921,0.6904105658353131,0.7725275903630628,0.9069791823371035,,,,,,,,,,,,,,,,,,,,,0.21625,0.18550185309047454,1.003786499603634,30000,1.2338166761673979,0.000997783201319231,256.86868381500244,0.3408696122351061,0.6150430119396418
train,20,0.28309907461512257,0.22869433596995659,0.4098760746511355,0.3315716523793278,0.39367357909311607,0.3053038357675804,0.1349208344286783,0.1383908085243324,5.841798316262855,5.5507037625745665,0.439545239135623,0.21515049583614376,0.32778497207909824,0.18209397914049005,0.54258973300457,0.23201827339924197,0.0,0.0,1.0,0.0,,,0.39367357909311607,0.3053038357675804,0.47620000000000007,0.19722971378572754,1.003786499603634,100000,0.7417532854859021,0.0009755527298892785,608.7600049972534,,
heldout,8,0.6072386514329199,1.0598068582462261,0.8612020547058108,0.8848362195455308,,,,,,,,,,,,,,,,,,,,,0.28825,0.29021920594612616,1.003786499603634,100000,0.7417532854859021,0.0009755527298892785,608.7600049972534,0.29192060700442285,0.6160451391402748
