group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.0770668201712428,0.03438025887625574,0.11524741050135541,0.0617017964468142,0.6186977848333448,0.3735083787301446,0.11189332701362893,0.08890315487885692,10.478160650220508,12.11434746283157,0.7391560271382331,0.10200981869744613,0.7495359033346176,0.12655058529386806,1.1663646787405013,0.17565603468422186,0.0,0.0,1.0,0.0,,,0.6186977848333448,0.3735083787301446,1.003786499603634,100,3.0095523659988834,24.345550775527954,,
heldout,8,1.0629736740871032,0.04365066314889977,0.10860107318156256,0.047703921337594136,,,,,,,,,,,,,,,,,,,,,1.003786499603634,100,3.0095523659988834,24.345556259155273,0.16648792123233164,0.16465757977682724
train,20,1.1039458556650954,0.17278477175914222,0.1124664504112581,0.04985651032160245,0.6075857196693519,0.36239503908312565,0.11306658187684009,0.09446684290815151,12.639192414873339,21.865815960100008,0.661778225004673,0.1417750344753691,0.5670220732688904,0.13240293695977265,0.9572918564081192,0.20117533162245765,0.0,0.0,1.0,0.0,,,0.6075857196693519,0.36239503908312565,1.003786499603634,300,2.2770038221343536,47.87382745742798,,
heldout,8,1.0581998172239706,0.11090898419091998,0.13420660667818954,0.08882848464119791,,,,,,,,,,,,,,,,,,,,,1.003786499603634,300,2.2770038221343536,47.87383031845093,0.17024080258950824,0.24800990254194236
train,20,0.9967682367088175,0.11602977602692335,0.14165762148882594,0.09318218459589754,0.5867914662708523,0.3388375212041006,0.11424077810526316,0.0950826772880851,7.829607751373281,7.229877616088937,0.6457098916172981,0.17216078328163098,0.5405092366039753,0.1564805220898316,0.9126644909381867,0.18780703177978053,0.0,0.0,1.0,0.0,,,0.5867914662708523,0.3388375212041006,1.003786499603634,1000,1.762352918276959,75.60039782524109,,
heldout,8,0.9310091461315251,0.1617871337319751,0.14351571125900778,0.10297157578656334,,,,,,,,,,,,,,,,,,,,,1.003786499603634,1000,1.762352918276959,75.6004011631012,0.15907225160350835,0.22411887017298912
train,20,0.8427334695888673,0.22222241968089126,0.16388817627717064,0.22878545839295197,0.5728675635027587,0.31491859440972897,0.15117595795119804,0.13279762223000627,7.943503351850166,12.819513923610463,0.6313627913594246,0.1773283375059022,0.5322851173579692,0.15569703761975542,0.8840611547231674,0.17333694863020205,0.0,0.0,1.0,0.0,,,0.5728675635027587,0.31491859440972897,1.003786499603634,3000,1.7526474987064669,114.5082995891571,,
heldout,8,0.8475854637649178,0.24704922902404097,0.1795538182789252,0.2718460853107005,,,,,,,,,,,,,,,,,,,,,1.003786499603634,3000,1.7526474987064669,114.50830245018005,0.17061432728446435,0.19595264032517326
train,20,0.94707311053859,0.3273727899272663,0.1507661139543946,0.18389369337813452,0.5424830428941236,0.3226989138329068,0.12461747746628948,0.09419362350603838,8.679228698027583,15.505456713033738,0.6253241449594498,0.19523254348024743,0.5250858858227729,0.17044711354848072,0.8836324274539947,0.1861945800324597,0.0,0.0,1.0,0.0,,,0.5424830428941236,0.3226989138329068,1.003786499603634,10000,1.7104481711849384,191.39136004447937,,
heldout,8,0.8635583679914006,0.30722865506008135,0.2058728571658975,0.24083395095161048,,,,,,,,,,,,,,,,,,,,,1.003786499603634,10000,1.7104481711849384,191.39136338233948,0.1767279695317622,0.2683335336343229
