group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,memorization_ratio_mean,memorization_ratio_std,trace_post,iter,train_loss,lr,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,0.4112760144178463,0.4915067955741602,0.8457568161995315,0.7432806632502469,0.35202141004101695,0.3632302516883352,0.1426355605330259,0.12671391086926606,9.07780009772306,17.129083791505924,0.39413495399057863,0.24590315297944051,0.28734524864703415,0.1974822812973352,0.4971258968114853,0.26769920641245487,0.0,0.0,1.0,0.0,,,0.35202141004101695,0.3632302516883352,0.6235999999999999,0.2768668271931471,1.0040473220529973,200000,0.48035566487981124,0.001,857.5802607536316,,
heldout,8,450265.97787895193,1191290.8660265252,24.766493424259824,63.405314632826006,,,,,,,,,,,,,,,,,,,,,0.500125,0.24237338833914915,1.0040473220529973,200000,0.48035566487981124,0.001,857.5802607536316,23.562883774277136,61.91332282512196
