pixel_var_inpaint_mean,pixel_var_inpaint_std,nn_dist_mean,obs_recon_err_mean,iter,train_loss,elapsed_s
0.14159646506110826,0.02852088742921668,0.08808399861057599,0.0019490452444491286,200,0.4876153256387222,5.301663637161255
0.08858270073930423,0.018349431407724742,0.05916747326652209,0.0003933955740649253,1000,0.09959304457237231,24.759859800338745
0.006669150743012627,0.001335349110628392,0.002543475440082451,3.189065834400632e-05,5000,0.0314694921799821,113.87497115135193
0.001266288784487794,0.00024943261377503834,0.0007366513406547407,2.9181713216530625e-05,15000,0.014340156934484894,334.9026074409485
0.00037863677425775677,8.750532978593007e-05,0.00037624206258139264,1.3353700372438956e-05,30000,0.008879877104198642,664.4628183841705
