pixel_var_inpaint_mean,pixel_var_inpaint_std,nn_dist_mean,obs_recon_err_mean,iter,train_loss,elapsed_s
0.16155820339918137,0.024297322532575414,0.1144195186595122,0.0022171990131027997,200,0.496522400754599,154.7128210067749
0.11243963241577148,0.012223839684633888,0.06585443206131458,0.00034711223755342263,1000,0.10134020076396781,760.8943943977356
0.0060154149153580265,0.0013660939577323495,0.0023291639517992735,7.11041217679546e-05,5000,0.030774399134963125,3765.99555516243
0.0012647527813290556,0.0003129429517611841,0.0011228300572838634,0.00034037651494145393,15000,0.015026468425134007,11440.682809114456
0.0005254707939457148,0.00012497211085979665,0.0003676458679062004,6.966148248466197e-05,30000,0.009395871644180697,18577.116491794586
