group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,memorization_ratio_mean,memorization_ratio_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.0981785285100218,0.046788292285339685,0.06593191426904733,0.03448674451820964,1.0227286865281184,0.8474795264685859,0.15986249029812083,0.10092760889573274,8.900030525836735,8.849336682336567,0.7773806244134903,0.07649210700442173,0.8082907021045684,0.11196412314150506,1.4537837773561477,0.6215511605091334,0.0,0.0,1.0,0.0,,,1.0227286865281184,0.8474795264685859,0.11095000000000002,0.016001484306151104,1.0040473220529973,100,3.2159832020098267,110.7055504322052,,
heldout,8,1.1084898190504946,0.04334947589941503,0.11091592944759082,0.09020718123849758,,,,,,,,,,,,,,,,,,,,,0.114375,0.025109447923042837,1.0040473220529973,100,3.2159832020098267,110.7055504322052,0.15165721938342908,0.14313342912218308
train,20,1.9210072652243415,0.11435746185027641,0.06732479071703396,0.043674965081858766,1.0498135430099678,0.8481513964169587,0.1688011971429542,0.10467154087742754,9.816193633838187,10.725874212822658,0.7073561355471611,0.09536027881706384,0.7119817167520524,0.11073115725528644,1.276655152440071,0.45642533435618116,0.0,0.0,1.0,0.0,,,1.0498135430099678,0.8481513964169587,0.10665000000000002,0.0239880699515405,1.0040473220529973,300,2.4008653394863426,206.109126329422,,
heldout,8,1.790592432530448,0.09201538661769419,0.08623241410871826,0.047675602859006405,,,,,,,,,,,,,,,,,,,,,0.104375,0.04291834543642147,1.0040473220529973,300,2.4008653394863426,206.109126329422,0.18123183405230725,0.2364494903215407
train,20,1.1474424061415436,0.1251872557028027,0.09850181633948828,0.06707497589384409,1.06532742345753,0.8179771519643552,0.16121107258535358,0.10206309121533529,13.498192901372885,16.572915110802423,0.7419300556182862,0.15318387538329015,0.6390184000134468,0.12688380149065065,1.2148528337478637,0.49397770959579523,0.0,0.0,1.0,0.0,,,1.06532742345753,0.8179771519643552,0.11595,0.029672335600690415,1.0040473220529973,1000,1.7973987144252634,269.0772759914398,,
heldout,8,1.1414960172339605,0.1259729977083949,0.05885408895643664,0.04124025592549561,,,,,,,,,,,,,,,,,,,,,0.11524999999999999,0.05673127444364352,1.0040473220529973,1000,1.7973987144252634,269.0772759914398,0.18007204838699042,0.25366979951472646
train,20,1.1785542487019047,0.5008903957952985,0.13905161417970271,0.12817208214002446,1.0039162334562457,0.8061877942631278,0.12453604131607873,0.09335524688701244,12.407832048787295,15.221621349311423,0.7107381954789161,0.1801383400516766,0.6008876666426659,0.1386655218887674,1.1592503219842911,0.4366855160182233,0.0,0.0,1.0,0.0,,,1.0039162334562457,0.8061877942631278,0.12625000000000003,0.03378146681244022,1.0040473220529973,3000,1.7578438851896454,364.71741771698,,
heldout,8,1.0288331426372577,0.2638586438664787,0.06759631009131753,0.07156840478505283,,,,,,,,,,,,,,,,,,,,,0.121,0.04694145289613435,1.0040473220529973,3000,1.7578438851896454,364.71741771698,0.1714068536311649,0.23977328310748816
train,20,1.113139577969868,0.49260877600011527,0.28663197484669944,0.3489470540639273,1.0068470326340795,0.7420337951069664,0.13539396775232101,0.10733204799736558,12.693705897207261,14.758630143686164,0.720132115483284,0.16317708809661718,0.6034481376409531,0.14704520612837005,1.155015727877617,0.4020438453798725,0.0,0.0,1.0,0.0,,,1.0068470326340795,0.7420337951069664,0.1272,0.03050672057104795,1.0040473220529973,10000,1.6571724357887452,489.28790283203125,,
heldout,8,1.1251565010955387,0.29488740085440956,0.20580797073819793,0.2077703412031131,,,,,,,,,,,,,,,,,,,,,0.121,0.03944616584663204,1.0040473220529973,10000,1.6571724357887452,489.28790283203125,0.1521436304082098,0.1422518521030111
