group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,9.046476821301951,0.17896277483332446,0.2644072108556416,0.15389571528023335,2.647364207114556,0.7863647787963941,1.3980238305641097,0.1302528933799887,1.8911140806833857,0.5035642141191023,0.9441943496465683,0.03532765312306737,0.9593385994434357,0.03622249198604459,3.9906185269355774,0.5306846739822432,0.0,0.0,1.0,0.0,,,2.647364207114556,0.7863647787963941,9.000712448292298,100,19.26631929253742,26.489256381988525,,
heldout,8,9.003570836802341,0.08698844490052533,0.24128068086319993,0.07172069422302839,,,,,,,,,,,,,,,,,,,,,9.000712448292298,100,19.26631929253742,26.489288330078125,1.3612406865159685,0.14980634754394723
train,20,11.646217958936884,0.8409099477271611,0.4994109096556169,0.18333580614016018,2.6746590970591724,0.7539571554515639,1.4441322189691845,0.09736827631845325,1.862857654866664,0.548842743571879,0.9009112447500229,0.03943113950398006,0.9130006551742553,0.040180813793442655,3.7984063029289246,0.46508016541739594,0.0,0.0,1.0,0.0,,,2.6746590970591724,0.7539571554515639,9.000712448292298,300,17.329684078872855,52.66570496559143,,
heldout,8,11.589987313369438,0.7129461521418667,0.451580947547644,0.0687537184386455,,,,,,,,,,,,,,,,,,,,,9.000712448292298,300,17.329684078872855,52.66570782661438,1.4189137992518277,0.08389431021823522
train,20,8.003483157091221,0.9069370676867812,0.5267768394449577,0.25812882202915627,2.692275181480479,0.7661805993427053,1.346958744370572,0.2427624111617716,2.0498326198408265,0.6202327477734041,0.8261580914258957,0.053046129422093934,0.8340012669563294,0.05638241650160566,3.4455934047698973,0.4803332298335724,0.0,0.0,1.0,0.0,,,2.692275181480479,0.7661805993427053,9.000712448292298,1000,13.471498063058453,82.42378973960876,,
heldout,8,8.276460451925807,0.8961983604556161,0.5281242158443422,0.12954304473583814,,,,,,,,,,,,,,,,,,,,,9.000712448292298,1000,13.471498063058453,82.42379307746887,1.237686082687977,0.2645928707042704
train,20,7.2560412703242765,0.9317222502129524,0.6070337990252914,0.1600261366225442,2.605814874794492,0.7843725535579741,1.4108217338332767,0.16218861454936706,1.8790870156138966,0.6180421103582981,0.731201259791851,0.07729570690643567,0.7306269034743309,0.08181961582679792,3.045174312591553,0.3154856429838749,0.0,0.0,1.0,0.0,,,2.605814874794492,0.7843725535579741,9.000712448292298,3000,10.90585075122566,120.37744522094727,,
heldout,8,7.587458445473754,1.1474061433573466,0.6267845113574969,0.10510508786789628,,,,,,,,,,,,,,,,,,,,,9.000712448292298,3000,10.90585075122566,120.37744855880737,1.3001718116408418,0.16105249857284665
train,20,6.393368523837852,0.8330124963509223,0.7457646082340295,0.2410225859552083,2.6059631166002846,0.7880384673143473,1.4171749239350855,0.17620477653394914,1.8780860539244184,0.6358501990212617,0.6157251834869385,0.05794901724808236,0.6212857410311698,0.07353186219985614,2.5799070239067077,0.314655836049661,0.0,0.0,1.0,0.0,,,2.6059631166002846,0.7880384673143473,9.000712448292298,10000,8.553478913201117,191.0199007987976,,
heldout,8,6.602219716174993,0.8454539483265984,0.6833822458497263,0.1873635203770469,,,,,,,,,,,,,,,,,,,,,9.000712448292298,10000,8.553478913201117,191.01990413665771,1.2962656099263694,0.22657641078648416
train,20,6.374214887447367,1.3618119183769466,0.9359435977838493,0.2635969456286119,2.453714491702878,0.7269303329259661,1.4511189459346086,0.18516858718017296,1.745207124102516,0.6528580361013806,0.5361476987600327,0.0670714684718321,0.5338681682944297,0.09242988105667901,2.2487300634384155,0.26777670421946115,0.0,0.0,1.0,0.0,,,2.453714491702878,0.7269303329259661,9.000712448292298,30000,7.00057501863803,315.63942432403564,,
heldout,8,6.154544572771257,1.3620570859293943,0.9793833473246735,0.19348681306169285,,,,,,,,,,,,,,,,,,,,,9.000712448292298,30000,7.00057501863803,315.6394274234772,1.4569319820161044,0.2736968482816211
train,20,4.232912015951892,1.9830187380471893,1.5854880425546396,0.6002718017531413,1.7688028349252232,0.7993411359328687,1.6269229436995745,0.23435853230218237,1.130905886878639,0.5335017982220135,0.41534646824002264,0.08848309308599586,0.39202423095703126,0.09339195302974442,1.7345637679100037,0.33717640427411183,0.0,0.0,1.0,0.0,,,1.7688028349252232,0.7993411359328687,9.000712448292298,100000,4.633357437072404,698.9829542636871,,
heldout,8,4.699570926158045,2.029765151346536,1.4924867012409693,0.44197229222004397,,,,,,,,,,,,,,,,,,,,,9.000712448292298,100000,4.633357437072404,698.9829571247101,1.4629432007925751,0.37742028551030116
train,20,2.5202890018439876,1.929088603821346,1.9157026044759078,0.8568328085899313,1.201546217869946,0.8534387138417073,1.7825215770279836,0.4258917311138787,0.7244129249853246,0.5229388679723208,0.3400085441768169,0.09329366963236027,0.3203468322753906,0.09439596082024597,1.4113849610090257,0.3607525038879393,0.0,0.0,1.0,0.0,,,1.201546217869946,0.8534387138417073,9.000712448292298,200000,3.381532271876896,1230.3028547763824,,
heldout,8,2.8732534441423176,2.8535259508283946,1.9282083451684042,0.533061091732172,,,,,,,,,,,,,,,,,,,,,9.000712448292298,200000,3.381532271876896,1230.302857875824,1.0196636936460763,0.6978154897638372
