pixel_var_inpaint_mean,pixel_var_inpaint_std,nn_dist_mean,obs_recon_err_mean,trace_cov_mean,trace_cov_kernel_mean,ratio_to_kernel_mean,ratio_to_kernel_median,mean_err_kernel_mean,n_eff_mean,iter,train_loss,elapsed_s
0.12359539233148098,0.02797563332091113,0.0513565968722105,0.00029873260609747376,190.65735619418422,0.0,,,13.141482162171577,1.0,500,0.12309225279287832,256.1018397808075
0.09240562189370394,0.03815213445597414,0.04613040667027235,0.0003227767929274705,142.22359175978136,0.0,,,11.878842637466605,1.0,2000,0.09143955496200988,978.1551611423492
0.0015720392257208005,0.00032812745240294215,0.0011665680940495804,2.28845919991727e-05,2.4529990159043225,0.0,,,1.8806593364645483,1.0,8000,0.02405664471024989,3761.721384525299
0.0007626397054991685,9.743987752148676e-05,0.000498358000186272,9.702594354621397e-06,1.1901331155850985,0.0,,,1.1970910237764842,1.0,20000,0.014795029933947204,9232.055437326431
0.0003713666374096647,4.942658538874827e-05,0.0002630766393849626,7.124851464368476e-06,0.5804682652001214,0.0,,,0.878386923204086,1.0,40000,0.011520052989850623,18361.150375843048
0.0002630359049362596,5.9973802579700036e-05,0.0002454655787005322,3.623421264364879e-06,0.4086894141796391,0.0,,,0.8490841593466583,1.0,60000,0.009469568090819334,27513.62513566017
