group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,memorization_ratio_mean,memorization_ratio_std,trace_post,iter,train_loss,lr,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.0307048615894798,0.04297342772463699,0.25667041134814217,0.06320420213847985,0.8996212215236647,0.6967695854422987,0.11784514429169139,0.08329508057225929,13.874802351381813,15.309459543074349,0.7817727208137513,0.17620813546521572,0.7713320061564446,0.17711765188808767,1.3931554168462754,0.48859565265530663,0.0,0.0,1.0,0.0,,,0.8996212215236647,0.6967695854422987,0.1102,0.01977776529337933,1.019281376574483,100,2.931982733788592,0.000999999975350663,32.293018102645874,,
heldout,8,1.0425334338828773,0.050172711821755374,0.18557280072739157,0.06135399520302611,,,,,,,,,,,,,,,,,,,,,0.10325000000000001,0.025703842125254353,1.019281376574483,100,2.931982733788592,0.000999999975350663,32.293018102645874,0.12885238284378234,0.0696492593541029
train,20,0.9544780339808572,0.2029303066217309,0.1343525508834454,0.05148373157711048,0.892286493114162,0.7178935204206849,0.11769212517895715,0.1274481159462707,20.65031773910176,31.52213547459786,0.7580915465950966,0.22980640088416215,0.6333754882216454,0.19973410760328386,1.2046254068613051,0.48655817772329135,0.0,0.0,1.0,0.0,,,0.892286493114162,0.7178935204206849,0.11415000000000002,0.025677373308031333,1.019281376574483,1000,1.6965071202132949,0.0009999975350683315,70.44945335388184,,
heldout,8,0.7646095857856624,0.26667602487497316,0.1094385359500487,0.05508627419828582,,,,,,,,,,,,,,,,,,,,,0.105125,0.01842170933979798,1.019281376574483,1000,1.6965071202132949,0.0009999975350683315,70.44945335388184,0.15186151903204909,0.12081177361161811
train,20,0.9404890241349338,0.2952803365448623,0.2632415410842866,0.10071656000315758,0.9091539013149934,0.6775799152827936,0.16138700786942203,0.1028332455941093,9.171674357074156,10.612906911110208,0.7247461780905724,0.22043990028737678,0.6082936070859433,0.1976405738298474,1.1447692573070527,0.4306648621584188,0.0,0.0,1.0,0.0,,,0.9091539013149934,0.6775799152827936,0.13965,0.06825120878050439,1.019281376574483,10000,1.6032748019690015,0.000999753526902688,140.56159615516663,,
heldout,8,0.7109540372191074,0.39725515093051106,0.29297722547578203,0.2702924282800406,,,,,,,,,,,,,,,,,,,,,0.10375,0.042449234386499834,1.019281376574483,10000,1.6032748019690015,0.000999753526902688,140.56159615516663,0.23914942258965077,0.3330788037849035
train,20,0.7402463794783886,0.38205020589771377,0.29980728028659254,0.17119885463279638,0.7922718886233954,0.6275500644600333,0.11929497930215065,0.11412457392389828,13.368220825925565,16.11028676752713,0.6356106981635093,0.2454098826486563,0.5115162171423435,0.20903531466277483,0.9716341257095337,0.42470235784563604,0.0,0.0,1.0,0.0,,,0.7922718886233954,0.6275500644600333,0.24310000000000004,0.18400051630362346,1.019281376574483,30000,1.3144245800737029,0.000997783201319231,256.617990732193,,
heldout,8,0.3835214065582983,0.37250668442070645,0.46926170859867755,0.4439666040297529,,,,,,,,,,,,,,,,,,,,,0.206125,0.15129560262942213,1.019281376574483,30000,1.3144245800737029,0.000997783201319231,256.617990732193,0.3093054207569005,0.5094032269306908
train,20,0.5872094057960044,0.6317557378733167,0.4242076661269385,0.3388725588272544,0.6503742230294205,0.5858194809325058,0.1405820506568543,0.1715937776162698,12.79156623988653,16.610041406783722,0.5040334641933442,0.23104280567202595,0.4033252872526646,0.20644306615946525,0.7429930046200752,0.3186662172737729,0.0,0.0,1.0,0.0,,,0.6503742230294205,0.5858194809325058,0.5357999999999999,0.1991036413529396,1.019281376574483,100000,0.8709847587941126,0.0009755527298892785,597.8874990940094,,
heldout,8,0.3264003337313708,0.3724704799916515,0.7962231373933671,0.9023200897999973,,,,,,,,,,,,,,,,,,,,,0.34075,0.24740844266111858,1.019281376574483,100000,0.8709847587941126,0.0009755527298892785,597.8874990940094,0.4952096565611473,1.0854883481706241
train,20,0.5076353927917931,0.7761859360465495,0.5260341391058176,0.4008053264591749,0.41747018188192325,0.5507744283291758,0.16770335644106635,0.1659789350035136,5.371489951109666,7.578080675611111,0.33579969219863415,0.1870043700362865,0.2613539479672909,0.17722704141829695,0.5157210513949394,0.30306202150327827,0.0,0.0,1.0,0.0,,,0.41747018188192325,0.5507744283291758,0.6975,0.14856463239950482,1.019281376574483,200000,0.6082920223255771,0.0009046039886901334,1167.5179719924927,,
