pixel_var_inpaint_mean,pixel_var_inpaint_std,nn_dist_mean,obs_recon_err_mean,iter,train_loss,elapsed_s
0.09540674711267154,0.020511073351082862,0.07174978281060855,0.002050259994575754,200,0.4923563548547952,6.4663801193237305
0.0796965342015028,0.02888535896638159,0.046800331212580204,0.00015632736904080957,1000,0.10074435783564308,29.46405863761902
0.04492806348328789,0.026610261376650075,0.018806073581799865,0.0001464923273791404,5000,0.058328477504068776,135.72242498397827
0.00531913658293585,0.0015533568811086607,0.003274223612000545,4.2017496525659226e-05,15000,0.02539342848451264,399.06495237350464
0.0019002723856829107,0.0006294657534047111,0.0014304120850283653,1.4611089833730754e-05,30000,0.016397021370148868,793.1236319541931
