group,trace_cov_mean,trace_cov_std,trace_post,trace_data,n_eval,iter,train_loss,elapsed_s
uncond,1.201129175357872,0.0,1.019281376574483,1.7598565150642957,1,100,3.6851959311133182,2.4025540351867676
uncond,1.640076703085395,0.0,1.019281376574483,1.7598565150642957,1,300,3.1531598741597593,5.116461992263794
uncond,1.786797711139645,0.0,1.019281376574483,1.7598565150642957,1,1000,2.949526938219937,10.193234920501709
uncond,1.961892919197398,0.0,1.019281376574483,1.7598565150642957,1,3000,2.9212894264665605,21.295066595077515
uncond,1.709217123718725,0.0,1.019281376574483,1.7598565150642957,1,10000,2.9318108731262664,56.10228943824768
uncond,1.8198017166830143,0.0,1.019281376574483,1.7598565150642957,1,30000,2.8416644613602644,147.57341241836548
uncond,1.7968865752816332,0.0,1.019281376574483,1.7598565150642957,1,100000,2.838372460040407,473.5882570743561
uncond,1.799065162107135,0.0,1.019281376574483,1.7598565150642957,1,200000,2.8056231759885826,933.9763219356537
