pixel_var_inpaint_mean,pixel_var_inpaint_std,nn_dist_mean,obs_recon_err_mean,iter,train_loss,elapsed_s
0.09023496881127357,0.013733412048984414,0.08308240522940953,0.0029073900659568608,200,0.485422861997858,8.983068704605103
0.014084614890938004,0.0040515920504239,0.00623297574929893,0.0003182138752890751,1000,0.06644939569249358,41.77146005630493
0.002053293283097446,0.0006851071748020115,0.0008331484956822047,0.00010069515822882143,3000,0.02654941559339911,122.13678121566772
0.0008591726558127751,0.00026181253581354744,0.000382916143280454,4.1553831276056975e-05,6000,0.015943935182280385,241.5544307231903
