group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.0993057380048454,0.0387890247154333,0.11089355003462557,0.07488811148851394,0.8218919460827271,0.5386700267942898,0.02290891068858253,0.012188245497703844,66.54169742435997,84.96235567982248,0.7431095629930496,0.09643355070265798,0.7722351670265197,0.11079328799717528,1.2932883858680726,0.33915315273468183,0.0,0.0,1.0,0.0,,,0.8218919460827271,0.5386700267942898,1.014581102997699,100,3.26867199855149,23.0803005695343,,
heldout,8,1.0998567843965183,0.0413259503403558,0.18433466689169403,0.08553219775823705,,,,,,,,,,,,,,,,,,,,,1.014581102997699,100,3.26867199855149,23.0803062915802,0.03213763680574291,0.030703495274919255
train,20,1.0792352673966357,0.04124381410115677,0.03267749919774949,0.02242788584458515,0.8076265427854545,0.5378952904241573,0.020226695840083426,0.009656772602200004,53.07618499784611,38.94689716638229,0.6948765337467193,0.09778303346548585,0.7176552161574363,0.12358959901722479,1.2015436857938766,0.3318714091402457,0.0,0.0,1.0,0.0,,,0.8076265427854545,0.5378952904241573,1.014581102997699,300,2.4255865987951344,46.493024587631226,,
heldout,8,1.0573610147833064,0.04244476833587481,0.03908009737982306,0.02632244995253933,,,,,,,,,,,,,,,,,,,,,1.014581102997699,300,2.4255865987951344,46.493027448654175,0.034994382791624284,0.023341916884901216
train,20,1.0206971898755388,0.047522095346406744,0.11865643643504467,0.03235923303611267,0.8120004196046592,0.5549570626670803,0.0181559804779899,0.009552044942161041,70.20370301194677,91.91042078230602,0.7127898424863816,0.14246302989315415,0.6122469052672386,0.12146230204797223,1.1089349001646043,0.3418462016341729,0.0,0.0,1.0,0.0,,,0.8120004196046592,0.5549570626670803,1.014581102997699,1000,1.8390076513196336,73.48788332939148,,
heldout,8,1.0252543780568721,0.03727416054413594,0.1438832915158882,0.030603634104314624,,,,,,,,,,,,,,,,,,,,,1.014581102997699,1000,1.8390076513196336,73.48788690567017,0.024576943075299416,0.014620122354401577
train,20,1.0384310833867239,0.07170358764578917,0.07785145947497779,0.036666977288436854,0.8103755402446223,0.5414344538486211,0.0214076489712975,0.010040448043365674,45.01652960806261,37.27755126673306,0.7243361473083496,0.1638252787188875,0.6100698113441467,0.13097542953649097,1.1058740675449372,0.3453018422983933,0.0,0.0,1.0,0.0,,,0.8103755402446223,0.5414344538486211,1.014581102997699,3000,1.8060484001705945,109.64240288734436,,
heldout,8,0.9697934279522606,0.02373931551095509,0.051682649786436434,0.01569836865389034,,,,,,,,,,,,,,,,,,,,,1.014581102997699,3000,1.8060484001705945,109.64240622520447,0.03521380348300807,0.03574146638010199
train,20,1.0577093164038236,0.04175509547119573,0.05245221255205927,0.0379866379142183,0.8079459940488686,0.5446896287043137,0.024964569668809177,0.011779659885565993,41.23908488528754,42.1486345878892,0.7054512292146683,0.12886960125597424,0.6131437018513679,0.11647821148185622,1.1090033620595932,0.3421851772511481,0.0,0.0,1.0,0.0,,,0.8079459940488686,0.5446896287043137,1.014581102997699,10000,1.7859551371747107,180.21706771850586,,
heldout,8,1.0760576384858733,0.053742683419124575,0.08808641040431989,0.04838292869807504,,,,,,,,,,,,,,,,,,,,,1.014581102997699,10000,1.7859551371747107,180.21707105636597,0.02140984871368703,0.011582466285809027
