group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,memorization_ratio_mean,memorization_ratio_std,trace_post,iter,train_loss,lr,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.0877894707981832,0.03435508154216724,0.07596373294101885,0.04360988219127981,0.7720306335891849,0.5654218387285788,0.04204077871129183,0.022337656886236727,33.6787942028775,43.40533394833712,0.7724974274635314,0.05663295556386468,0.7994895100593566,0.09249265332232219,1.2604247629642487,0.3361101896746655,0.0,0.0,1.0,0.0,,,0.7720306335891849,0.5654218387285788,0.10934999999999999,0.009018176090540703,1.003786499603634,100,3.145328356240026,0.001,4.4556708335876465,,
heldout,8,1.0764801180409487,0.043306921335074765,0.08170401208242883,0.07674467272081652,,,,,,,,,,,,,,,,,,,,,0.10624999999999998,0.01838987493160299,1.003786499603634,100,3.145328356240026,0.001,4.4556732177734375,0.07613403887710624,0.05519645042077047
train,20,1.8422684187361533,0.09581941589619626,0.08539734937578973,0.05027987394197407,0.7708964534952429,0.5595135385003825,0.055931379343827456,0.030619213667244852,15.289173436293492,9.852473841506818,0.7414456009864807,0.10677277202715073,0.7101200118660926,0.09903583007896931,1.1407655030488968,0.2602226892947016,0.0,0.0,1.0,0.0,,,0.7708964534952429,0.5595135385003825,0.10530000000000002,0.008562125904236636,1.003786499603634,300,2.3176946746289655,0.001,9.029041528701782,,
heldout,8,1.8297065877518879,0.05561878908506192,0.11031298918102986,0.07249002580661619,,,,,,,,,,,,,,,,,,,,,0.097625,0.024010089025241033,1.003786499603634,300,2.3176946746289655,0.001,9.029043436050415,0.08623388113901659,0.06754118032991942
train,20,1.0647912600800733,0.07090225547566731,0.10030914512600679,0.05354727984393049,0.7844357584461666,0.5630727615467087,0.04711848274515541,0.01959542918515908,18.209637116177454,13.501120911460854,0.7342321366071701,0.15560539414581692,0.6252590328454971,0.14113005139373705,1.062800905108452,0.36047865746141655,0.0,0.0,1.0,0.0,,,0.7844357584461666,0.5630727615467087,0.10330000000000002,0.012506398362438324,1.003786499603634,1000,1.7342140106487391,0.001,15.875319957733154,,
heldout,8,1.0272308404186263,0.0829268401838166,0.11396333010466896,0.07492326664608306,,,,,,,,,,,,,,,,,,,,,0.100125,0.02538915861150188,1.003786499603634,1000,1.7342140106487391,0.001,15.875321865081787,0.05763640847831679,0.0553562216588158
train,20,1.2925860768155828,0.1134119861939153,0.05103380409544347,0.043264341783218654,0.7814351268726554,0.570525660079926,0.05078531415037146,0.01918944430678847,15.309274181680319,9.395407409015059,0.706776911020279,0.12318215060045884,0.6085468217730522,0.116077684571294,1.0391082346439362,0.3234530047368065,0.0,0.0,1.0,0.0,,,0.7814351268726554,0.570525660079926,0.10080000000000003,0.011002726934719412,1.003786499603634,3000,1.704989192920516,0.001,28.55449628829956,,
heldout,8,1.2981110694814806,0.21275453656005067,0.05442902192805968,0.04727179159006147,,,,,,,,,,,,,,,,,,,,,0.107375,0.030438205843971815,1.003786499603634,3000,1.704989192920516,0.001,28.554497718811035,0.05792592751943683,0.03677019180775732
train,20,1.0736480364312875,0.11663474347624317,0.04473631992817553,0.029913292278196255,0.7598079577043901,0.5582012041515284,0.05050293879346333,0.0313407049995764,28.13540948007884,35.37667318031957,0.7031604260206222,0.1392091717005403,0.6112162470817566,0.12364599158451067,1.0395801961421967,0.3388784715519724,0.0,0.0,1.0,0.0,,,0.7598079577043901,0.5582012041515284,0.10440000000000002,0.011697863052711806,1.003786499603634,10000,1.7229815747577422,0.001,64.07879972457886,,
heldout,8,1.0209324029248514,0.21753502475708308,0.06806722518837996,0.061614615155482944,,,,,,,,,,,,,,,,,,,,,0.107125,0.0178005442332531,1.003786499603634,10000,1.7229815747577422,0.001,64.07880163192749,0.06220727330061593,0.04560311485832349
train,20,1.1393632134115885,0.19124416942199135,0.08207562107383679,0.058014933173099956,0.7575152517488456,0.581181436850808,0.05261098507453368,0.033333844112216,19.844766949257213,18.631987130807364,0.7035527020692826,0.1332097168794762,0.5957899749279022,0.12587359308339463,1.031485804915428,0.3378734022660118,0.0,0.0,1.0,0.0,,,0.7575152517488456,0.581181436850808,0.1041,0.010624970588194584,1.003786499603634,30000,1.7108401125545352,0.001,158.16261434555054,,
heldout,8,1.0829081997845462,0.23464923676838934,0.10224702262446209,0.0481109399924019,,,,,,,,,,,,,,,,,,,,,0.10375,0.020867139238525248,1.003786499603634,30000,1.7108401125545352,0.001,158.16261625289917,0.06015801863679311,0.03320202872041608
train,20,1.0176578744682767,0.2544736000093599,0.10736077418803787,0.11915542842030892,0.7250423328008042,0.4836509230522946,0.07026736961090607,0.05373512223598537,12.964619086940719,10.224161389534531,0.6878530859947205,0.1642905385147467,0.5786540195345878,0.14396062989695382,0.9918333053588867,0.32408346837413365,0.0,0.0,1.0,0.0,,,0.7250423328008042,0.4836509230522946,0.12005000000000002,0.02080979336754692,1.003786499603634,100000,1.631106331007406,0.001,479.9830641746521,,
