group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.335313207167817,0.05919775092956479,0.49831111220598406,0.28453593210562284,1.0364276676738715,0.528719930981114,0.10321131199467075,0.032678306281880856,12.374435671498238,9.977887970303858,0.8840653985738754,0.06355417599290891,0.893961051106453,0.07435792752975193,1.539901602268219,0.3602033159188371,1.0467556993875196,100,3.743521693100871,37.76691508293152,,
heldout,8,1.3779196320542462,0.03768689237355523,0.46987132693852574,0.21099543976906082,,,,,,,,,,,,,1.0467556993875196,100,3.743521693100871,37.76691508293152,0.10560778777240397,0.033967771675556056
train,20,1.5109140279228757,0.11262627653162809,0.5012527078401185,0.3699331872367094,1.0729206616548361,0.5334831841351731,0.07762394686357632,0.02992119365444094,16.920694197206107,15.321500343072941,0.9472822278738022,0.08096624757937204,0.8597556769847869,0.06294087605109865,1.4938394218683242,0.34516937504383954,1.0467556993875196,300,3.222502108337054,77.09320282936096,,
heldout,8,1.4775296266498366,0.11273532284120096,0.4830137928841697,0.322771308061102,,,,,,,,,,,,,1.0467556993875196,300,3.222502108337054,77.09320282936096,0.08220848814364028,0.04497036917254507
train,20,1.2983007835479705,0.04403313691964922,0.5418931601700978,0.2989025348703736,1.0628695113663933,0.522863884519616,0.11131775359743293,0.04124544300868059,11.172090984696274,7.7446454754640195,0.9078480809926986,0.0956818176466382,0.8224180638790131,0.07530832550043501,1.4118092119693757,0.3675901669984615,1.0467556993875196,1000,2.707160214996397,118.60174417495728,,
heldout,8,1.3461625764633438,0.05233536678204239,0.5126728888481695,0.23606661588824154,,,,,,,,,,,,,1.0467556993875196,1000,2.707160214996397,118.60174417495728,0.09888058959355367,0.020645098242194886
train,20,1.6103426787476054,0.04471887597278786,0.5077365600878132,0.2921953786961216,1.0319988520552734,0.5557151129946116,0.10757319499611069,0.043056908549267664,13.59469195873811,15.365692056983443,0.9330494940280915,0.09618355512802577,0.8068157136440277,0.08257272741320594,1.3977294534444809,0.335413326482232,1.0467556993875196,3000,2.694441316054864,155.8831968307495,,
heldout,8,1.5948791257622759,0.04762791246009301,0.47995619820558794,0.23974952595771165,,,,,,,,,,,,,1.0467556993875196,3000,2.694441316054864,155.8831968307495,0.10382329598268752,0.034903062590003454
train,20,1.5687406457975943,0.04445742769745829,0.5315913022090016,0.2601056030296023,1.0314979839482188,0.5415362101130459,0.10858516558816937,0.05017605031548288,14.03528631272432,13.577100535838865,0.9572784066200256,0.24615465751254376,0.7944321095943451,0.08428044122015246,1.3918354988098145,0.3335374297557843,1.0467556993875196,10000,2.700191135158482,216.2512505054474,,
heldout,8,1.540467765363894,0.04397563344003506,0.5012786326682018,0.217174881675635,,,,,,,,,,,,,1.0467556993875196,10000,2.700191135158482,216.2512505054474,0.10542413418511362,0.03776825455184741
train,20,1.5951624263283513,0.05668751190543503,0.44987098827223715,0.2890721682068899,1.0250474721188825,0.5297903361967535,0.08858280144218873,0.039689363009963854,21.7680467919482,34.30174991384811,0.8995508700609207,0.07569052274287989,0.7983126938343048,0.06642166402523741,1.3750465512275696,0.3031809676481811,1.0467556993875196,30000,2.6548365559358986,346.5649223327637,,
heldout,8,1.591016525249888,0.0542260419499588,0.439730842782752,0.23237100994834445,,,,,,,,,,,,,1.0467556993875196,30000,2.6548365559358986,346.5649223327637,0.08833228604512273,0.03282244215574377
train,20,1.580644166450508,0.05332851970731704,0.512810047660685,0.2968112521568065,1.0349892879344103,0.5401011390706065,0.09842264659472791,0.03538482934990072,11.717771505543102,7.82616956627618,0.9019385904073716,0.08057320244993703,0.8055899351835251,0.07664536955917846,1.3705026924610137,0.3047158847505822,1.0467556993875196,100000,2.5754073080524584,721.8075051307678,,
heldout,8,1.5670596792867006,0.06536187209247786,0.5132317235148461,0.25004128301148465,,,,,,,,,,,,,1.0467556993875196,100000,2.5754073080524584,721.8075051307678,0.12374981482159972,0.034408778615407344
train,20,1.514123518619477,0.055436074608572056,0.4844059241129687,0.2773664801553701,1.0284290848207933,0.5159860010948912,0.10801611968435058,0.02831812619117485,10.401482964709079,6.976711353539663,0.896196722984314,0.07062271794867246,0.7958040922880173,0.06959294912733681,1.3493983536958694,0.2961152300319867,1.0467556993875196,200000,2.5710967167959433,1310.2042458057404,,
heldout,8,1.4914531301611875,0.052464895102096294,0.4502674002479159,0.22938919658917512,,,,,,,,,,,,,1.0467556993875196,200000,2.5710967167959433,1310.2042458057404,0.11009868915755766,0.04076204822472537
