group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,2.8139352916074136,0.06752195983724159,0.9440590129513998,0.44775100015122815,1.104111154943282,0.5389516234905125,2.007910713530243,0.32129160632565384,0.5684894689285243,0.29442671784049085,0.5536344066262245,0.06037969432506469,0.5488573625683785,0.06557952263737564,2.3598214089870453,0.2524138560770189,0.0,0.0,1.0,0.0,,,1.104111154943282,0.5389516234905125,0.22920336955643203,100,14.781690336704004,27.330995798110962,,
heldout,8,2.8148749024002004,0.07542324551956803,1.2594049116288528,0.9392086223456403,,,,,,,,,,,,,,,,,,,,,0.22920336955643203,100,14.781690336704004,27.331000089645386,1.9536313271641932,0.2682387387080203
train,20,1.2864577256413345,0.06434669476388329,0.7217259881021152,0.4195985708791503,0.8897892499430627,0.48603967716901886,2.101923564521557,0.35050678246036704,0.4297431167155238,0.2293730005963966,0.41051976531744006,0.054995967758346975,0.3889147490262985,0.06241223421844392,1.7547546863555907,0.2799125726228844,0.0,0.0,1.0,0.0,,,0.8897892499430627,0.48603967716901886,0.22920336955643203,300,6.361683954125123,54.58366298675537,,
heldout,8,1.2647345648964483,0.04175846697832233,0.8429612068548085,0.5375983276163842,,,,,,,,,,,,,,,,,,,,,0.22920336955643203,300,6.361683954125123,54.58366632461548,2.087416428152222,0.2719410310199383
train,20,0.17530082020960966,0.012954819221708092,0.2421130258203036,0.10353319982467822,0.3970607967121941,0.14239589927743257,2.1771563590708802,0.3732698041118445,0.19394913466523697,0.11151823858516809,0.25719443410634996,0.05060419342738759,0.20914230719208718,0.049462740446326786,1.0729192674160004,0.17287039266215265,0.0,0.0,1.0,0.0,,,0.3970607967121941,0.14239589927743257,0.22920336955643203,1000,2.1460876855912323,84.79877066612244,,
heldout,8,0.17436729083617314,0.02345803556350585,0.2471925725942741,0.07482605520203113,,,,,,,,,,,,,,,,,,,,,0.22920336955643203,1000,2.1460876855912323,84.79877471923828,2.3343308782050247,0.42768214359535683
train,20,0.14287433566630375,0.020350346124918515,0.29154118898892734,0.13364596303598522,0.3851683061367896,0.16492652953602754,2.1859864575446997,0.3946004515145202,0.1962852466229647,0.13574126451781293,0.2352814830839634,0.06692254128304673,0.18950711451470853,0.06740521569334822,0.966481164097786,0.19981147485431047,0.0,0.0,1.0,0.0,,,0.3851683061367896,0.16492652953602754,0.22920336955643203,3000,1.611822083790901,124.72603821754456,,
heldout,8,0.13684612654147374,0.025231211330476868,0.26423015398587374,0.14080218624160482,,,,,,,,,,,,,,,,,,,,,0.22920336955643203,3000,1.611822083790901,124.72604084014893,2.337444132443955,0.4286388372159706
train,20,0.03699969235241154,0.018654545666152905,0.41402424889870104,0.15677978103540616,0.1499251231865602,0.0665088729798485,2.2213871330687325,0.404987915398955,0.07354001450234653,0.045247677425186365,0.13623501770198346,0.03436762004296099,0.10872878655791282,0.02471954447839463,0.5633516296744346,0.08576780781568408,0.0,0.0,1.0,0.0,,,0.1499251231865602,0.0665088729798485,0.22920336955643203,10000,0.8529820118717621,189.1198878288269,,
heldout,8,0.04337799474003939,0.018963190991674147,0.5408721666641408,0.35065682422202854,,,,,,,,,,,,,,,,,,,,,0.22920336955643203,10000,0.8529820118717621,189.11989164352417,2.3459903931922796,0.47681378789926304
train,20,0.007088660129745676,0.0014760738867118936,0.4223558670737961,0.1262796604137172,0.06116871234943485,0.008993250426087993,2.2256481613613293,0.3774804419197989,0.028445109976626342,0.006997530764161924,0.08070673868060112,0.011749060970199869,0.0702749440446496,0.010380572265893211,0.33952092230319975,0.03495529370968014,0.0,0.0,1.0,0.0,,,0.06116871234943485,0.008993250426087993,0.22920336955643203,30000,0.4240484621497849,306.1733407974243,,
heldout,8,0.00721139811669242,0.0017238522626979627,0.43733521784482887,0.22644436288125802,,,,,,,,,,,,,,,,,,,,,0.22920336955643203,30000,0.4240484621497849,306.1733441352844,2.312643622615887,0.42434958188113286
train,20,0.0028184549314749,0.0005363825988455663,0.4221840340058196,0.12581534694639915,0.04559007483408417,0.014816492607832805,2.239867673853724,0.37695430110057165,0.02143304883753474,0.010400086347357028,0.06324877738952636,0.008245768886205805,0.05454105976969004,0.005519092898106629,0.2678404927253723,0.034304020445657425,0.0,0.0,1.0,0.0,,,0.04559007483408417,0.014816492607832805,0.22920336955643203,100000,0.29294095872938647,688.643869638443,,
heldout,8,0.0029228804820726614,0.0009925118782703342,0.4465775403964609,0.2427998816579614,,,,,,,,,,,,,,,,,,,,,0.22920336955643203,100000,0.29294095872938647,688.6438732147217,2.343462898409332,0.42374071600411023
train,20,0.0019180669911677277,0.0004028693116159825,0.4328382750821005,0.1314721070919011,0.043836553078408766,0.014597367844549954,2.2361342043027923,0.3724032085966463,0.020144945450481823,0.007274860417356151,0.058930499292910096,0.007892510684922985,0.05149129200726747,0.005906958224495187,0.24897988140583038,0.033006593208508316,0.0,0.0,1.0,0.0,,,0.043836553078408766,0.014597367844549954,0.22920336955643203,200000,0.24264740586855743,1215.554927110672,,
heldout,8,0.0019220123504205167,0.0006299056242768747,0.3861362839485495,0.16065752245281179,,,,,,,,,,,,,,,,,,,,,0.22920336955643203,200000,0.24264740586855743,1215.554929971695,2.3007405504267995,0.38898983243855123
