group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.2681692962718467,0.04805343360961744,0.1386943718822278,0.019607235667104282,1.1996382308164428,0.8389149418333258,0.13025938867782966,0.05850304985450693,12.420377077218848,15.092214119072736,0.9914610594511032,0.22582457440611473,0.9411485254764557,0.15763710946083684,1.7083837270736695,0.6410484379103194,1.288953075842086,100,3.5690035670976616,41.82330393791199,,
heldout,8,1.274572152914513,0.03792109666930561,0.1698384628598562,0.047428160863203374,,,,,,,,,,,,,1.288953075842086,100,3.5690035670976616,41.82330393791199,0.1593327043701881,0.10642191933532848
train,20,1.6012429253605034,0.058142709162794654,0.056396255553523865,0.03553655628899901,1.2013313316959477,0.8188240303149604,0.14968539474012268,0.08222660847944198,11.160909856189686,11.121477266770455,0.981803971529007,0.22713434674825722,0.9112600922584534,0.15539624049835715,1.6517701387405395,0.5645897987485007,1.288953075842086,300,3.1970734616693486,87.64719843864441,,
heldout,8,1.5870354318593365,0.07369268867617496,0.1277752876310147,0.10413574230387064,,,,,,,,,,,,,1.288953075842086,300,3.1970734616693486,87.64719843864441,0.16695783268763245,0.09181791855071905
train,20,1.4739960604315525,0.05767518147606356,0.08912148622640804,0.036951878517495776,1.2019729045348932,0.8036195808881971,0.16395486902713893,0.07771766741964634,10.184534445280725,9.977886988099746,0.967085736989975,0.2127890533724922,0.8270108580589295,0.15466384276078932,1.511276161670685,0.499437740381915,1.288953075842086,1000,2.5665648397616696,135.50623631477356,,
heldout,8,1.5219598168182813,0.11129415925225677,0.06808870299521726,0.04673356446162024,,,,,,,,,,,,,1.288953075842086,1000,2.5665648397616696,135.50623631477356,0.1355161512616716,0.07492025698587056
train,20,1.3870114166688752,0.11731381660560776,0.07586407083842975,0.031521762059513694,1.197975046604188,0.8071221871622781,0.14382336612748117,0.08370909552786177,10.475935013123985,8.334310238527038,0.9701030820608139,0.24721478335785507,0.821450725197792,0.16030710336147094,1.4981389492750168,0.4949710328539805,1.288953075842086,3000,2.5371480977216816,2227.241948366165,,
heldout,8,1.399803695637614,0.08911266843003512,0.12154486102395885,0.15198131472556328,,,,,,,,,,,,,1.288953075842086,3000,2.5371480977216816,2227.241948366165,0.15490381904874792,0.08363071580068061
train,20,1.470785099684773,0.3234445901876781,0.160682804862685,0.059376753559058866,1.1753688172641048,0.8188964613974943,0.1212990877506992,0.0564331641091553,12.27139347210167,9.649197303755633,0.9165543258190155,0.21654303114536688,0.769087839126587,0.1533064694460625,1.410242959856987,0.4085206292232404,1.288953075842086,10000,2.293844889249006,2311.5198817253113,,
heldout,8,1.3587365385948584,0.4088117300065502,0.19056554088095068,0.11322601897071906,,,,,,,,,,,,,1.288953075842086,10000,2.293844889249006,2311.5198817253113,0.16094138917514034,0.09110984937769817
train,20,1.373663427386504,0.9560024855120954,0.3408975584985162,0.21266100743704186,1.0407321114080659,0.7638109017027097,0.12177480475239588,0.07771918849906746,9.884378970685756,7.593562187986422,0.6962923467159271,0.17376654093829152,0.5624984979629517,0.15765492256318517,1.0696847081184386,0.3150033054245853,1.288953075842086,30000,1.5295454188304836,2462.836156845093,,
heldout,8,0.6656568792811917,0.483065568812928,0.4414741207869134,0.2727560513514409,,,,,,,,,,,,,1.288953075842086,30000,1.5295454188304836,2462.836156845093,0.156017395337211,0.125090110318547
train,20,0.9237333657439898,1.1882204163902774,0.721860485875055,0.4915845214131416,0.6986597612821901,0.5837920510727969,0.13035189245029782,0.1369811960214308,10.63781283268536,9.84113848346342,0.5749594792723656,0.27538806531945675,0.4304285615682602,0.1997402627976496,0.8035198122262954,0.2972915387724994,1.288953075842086,100000,0.9295339959308312,2944.574609518051,,
heldout,8,0.39143905239777743,0.29384838820433157,0.4985093799903768,0.33404788228389654,,,,,,,,,,,,,1.288953075842086,100000,0.9295339959308312,2944.574609518051,0.1552537811883536,0.11428078433701643
train,20,0.8748859960537414,1.6246635478701474,0.76274839257865,0.44769578161324103,0.6585692046123386,0.7556525239923587,0.12435482866296517,0.11718575968386882,8.47075019814508,9.227176911667444,0.47088424302637577,0.19403463898631665,0.34548262134194374,0.1664760972908089,0.6919971249997616,0.34793846674247686,1.288953075842086,200000,0.6882862580608206,6365.486529111862,,
heldout,8,0.6233168789419143,0.4061713205535729,0.49171407243894344,0.39257436877224233,,,,,,,,,,,,,1.288953075842086,200000,0.6882862580608206,6365.486529111862,0.1089710395281075,0.06373729643957114
