group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,memorization_ratio_mean,memorization_ratio_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.0882724515154305,0.04610791935453337,0.1056331013082364,0.03979419300681412,1.0833239271249566,0.6058225986705733,0.1302030943521773,0.08118711678880877,13.164631494069392,13.569932278545192,0.8223893254995346,0.15156814892064605,0.8386719718575477,0.17057596997238963,1.4922759354114532,0.36312923718308165,0.0,0.0,1.0,0.0,,,1.0833239271249566,0.6058225986705733,0.11374999999999999,0.01647687773821242,1.0145811029976972,100,3.0731595430493384,110.71407508850098,,
heldout,8,1.1024880970863502,0.05099599214193389,0.12208176768885745,0.047652002827672776,,,,,,,,,,,,,,,,,,,,,0.11549999999999999,0.009591663046625442,1.0145811029976972,100,3.0731595430493384,110.71407508850098,0.1653274749805584,0.08497964108230535
train,20,1.3039154728474043,0.06814814238459031,0.07822222859041575,0.05470648070072144,1.0823298928273513,0.6159913477926866,0.15249629809060938,0.11934987782587769,10.427595084609468,7.646500261219061,0.7735197767615318,0.1644127712104421,0.7855862066149711,0.18641850255784004,1.3778066188097,0.32687341615613913,0.0,0.0,1.0,0.0,,,1.0823298928273513,0.6159913477926866,0.12325000000000001,0.0142087121161631,1.0145811029976972,300,2.4987780965777384,206.26316618919373,,
heldout,8,1.2390391861592196,0.043616679244022155,0.09972512611144482,0.05350196712320051,,,,,,,,,,,,,,,,,,,,,0.12225000000000001,0.026625880267138587,1.0145811029976972,300,2.4987780965777384,206.26316618919373,0.14196540926119067,0.11588485764807388
train,20,1.1839888852470308,0.15567680903949335,0.08367130671814263,0.057352012768346346,1.1118344439460324,0.5927476591765087,0.1459128462327081,0.10165540670645866,12.166948870444344,8.657388919243768,0.8167893499135971,0.21387328419900667,0.691353763639927,0.18421613703500717,1.28157739341259,0.3484366802314235,0.0,0.0,1.0,0.0,,,1.1118344439460324,0.5927476591765087,0.12299999999999997,0.020791825316695985,1.0145811029976972,1000,1.8852999653433298,269.3096787929535,,
heldout,8,1.0618726935889677,0.19537175410103144,0.12701957837731626,0.05888500768590582,,,,,,,,,,,,,,,,,,,,,0.126125,0.021859994853613302,1.0145811029976972,1000,1.8852999653433298,269.3096787929535,0.1256899670250419,0.08816340207724635
train,20,1.0458909522103732,0.1753803540208603,0.07843908171143979,0.030960164298323368,1.0872514189565885,0.6158535279179815,0.1369599156038222,0.12861533004972434,13.128141872078197,10.08448619694617,0.8062614396214485,0.2279525631487095,0.6808768764138222,0.1939526872561734,1.2670529305934906,0.3819869366614998,0.0,0.0,1.0,0.0,,,1.0872514189565885,0.6158535279179815,0.12295,0.012479883813561726,1.0145811029976972,3000,1.8411968064863364,364.98050475120544,,
heldout,8,0.9304856870838938,0.21430243704942928,0.07509914727671389,0.030734488124573016,,,,,,,,,,,,,,,,,,,,,0.11275,0.02587349029412151,1.0145811029976972,3000,1.8411968064863364,364.98050475120544,0.1488514189643542,0.08849973981856797
train,20,1.194377084494994,0.24724294208171682,0.11318697010340595,0.045080036597201514,1.1102173216620819,0.6035414794871979,0.15736956519612513,0.11559763559703698,15.08632114495604,18.577785551995927,0.8233812049031257,0.2381875683539447,0.687409358471632,0.1946197774994133,1.2765280693769454,0.3707662567263855,0.0,0.0,1.0,0.0,,,1.1102173216620819,0.6035414794871979,0.1155,0.030193542355940947,1.0145811029976972,10000,1.8073533685891237,489.7055790424347,,
heldout,8,1.0537800956055712,0.22654229540794443,0.09382963859597973,0.02225172499964533,,,,,,,,,,,,,,,,,,,,,0.117625,0.01872122792447119,1.0145811029976972,10000,1.8073533685891237,489.7055790424347,0.13662381390895634,0.09003954758187466
train,20,1.1607341823772408,0.586406813032246,0.21842968910997515,0.15822079774394254,1.0797904710441377,0.5994280910025653,0.15667674431344383,0.17632776252110763,13.565609491234389,9.93350531683643,0.7374093011021614,0.25196349096478665,0.6258884601294994,0.21453358947656861,1.1224073827266694,0.36430303990943036,0.0,0.0,1.0,0.0,,,1.0797904710441377,0.5994280910025653,0.25215,0.22013729238818217,1.0145811029976972,30000,1.4888291061447876,737.5331194400787,,
heldout,8,0.7526426468682034,0.5631272076983942,0.2528317291992064,0.2514593166612601,,,,,,,,,,,,,,,,,,,,,0.209125,0.0949729402250978,1.0145811029976972,30000,1.4888291061447876,737.5331194400787,0.14493428579896803,0.07229946650394846
train,20,0.8594165516720915,0.7660970543327993,0.6034493256943222,0.4930200866617026,0.8021971165473616,0.6289974773492563,0.16547295526063652,0.19862398005173731,16.58382550415048,35.10744686313956,0.5750351510941982,0.25384926127117097,0.4670653879642487,0.22146199725251323,0.843016205728054,0.35934654288528434,0.0,0.0,1.0,0.0,,,0.8021971165473616,0.6289974773492563,0.48294999999999993,0.22948191105182994,1.0145811029976972,100000,0.9426822763018254,1438.8269591331482,,
heldout,8,0.4710705454957215,0.4585345176056761,0.2772555527669618,0.2748643681554361,,,,,,,,,,,,,,,,,,,,,0.388625,0.21513654820834138,1.0145811029976972,100000,0.9426822763018254,1438.8269591331482,0.1181498695909152,0.08499026286853087
train,20,0.4444103446532498,0.6618423504740545,0.8378308282747152,0.5585500285255395,0.40939990405243715,0.49847045987091654,0.1868525864313939,0.1912018831472066,5.895762774863292,11.020927867473906,0.4014200769364834,0.23977436745462322,0.29188976958394053,0.18178355903357385,0.5511743411421776,0.30560935944113754,0.0,0.0,1.0,0.0,,,0.40939990405243715,0.49847045987091654,0.70075,0.2018412433077046,1.0145811029976972,200000,0.616137810232967,2348.3605411052704,,
heldout,8,0.3708494271728658,0.4517189364406545,0.3290580988515691,0.3129935566468922,,,,,,,,,,,,,,,,,,,,,0.62,0.15326039932089436,1.0145811029976972,200000,0.616137810232967,2348.3605411052704,0.10130726708581636,0.06646071243391152
