group,trace_cov_mean,trace_cov_std,trace_post,trace_data,n_eval,iter,train_loss,elapsed_s
uncond,1.6809204032001692,0.0,1.003786499603634,1.8203035315600944,1,100,3.728114301323376,1.285022497177124
uncond,2.332876132548996,0.0,1.003786499603634,1.8203035315600944,1,300,3.185578141268417,3.067991018295288
uncond,1.8172485461384134,0.0,1.003786499603634,1.8203035315600944,1,1000,3.0115775667807503,6.3577680587768555
uncond,2.0512708907643615,0.0,1.003786499603634,1.8203035315600944,1,3000,2.9746125247151802,13.695754766464233
uncond,1.8266630269288364,0.0,1.003786499603634,1.8203035315600944,1,10000,2.968672410551642,35.89499592781067
uncond,1.9243423893381766,0.0,1.003786499603634,1.8203035315600944,1,30000,2.9675915801367942,95.9679024219513
uncond,1.738761408270649,0.0,1.003786499603634,1.8203035315600944,1,100000,2.881368276098878,301.36401653289795
uncond,1.792413064422417,0.0,1.003786499603634,1.8203035315600944,1,200000,2.8589855709557774,593.430370092392
