group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.2445649276235087,0.04671601980339021,0.08761597510153749,0.05584200705756996,1.2849190407147475,0.5082000908529174,0.14156773582243698,0.09867250847199352,16.189225085832632,15.45910659455991,1.053406411409378,0.28289388624427103,0.962277153134346,0.19542581115413185,1.7256446659564972,0.37408984026900977,0.0,0.0,1.0,0.0,,,1.2849190407147475,0.5082000908529174,1.2700311327287845,100,3.653510512465782,23.247924327850342,,
heldout,8,1.2594943826929894,0.04264480602893319,0.07090248932222573,0.026930542306818392,,,,,,,,,,,,,,,,,,,,,1.2700311327287845,100,3.653510512465782,23.247928619384766,0.090261661142261,0.04943553685788246
train,20,1.331914957918515,0.04714707415384972,0.07332508002121943,0.06390005012491032,1.2899855681031953,0.5036740692928289,0.14386880330396182,0.0625774561631828,11.171440096758804,7.860779982692742,1.0281103670597076,0.27620719561887097,0.9533809497952461,0.19759700399692057,1.7090050637722016,0.3527105222318613,0.0,0.0,1.0,0.0,,,1.2899855681031953,0.5036740692928289,1.2700311327287845,300,3.1769172037934994,46.28508019447327,,
heldout,8,1.2900239918979148,0.050275550362244695,0.055558347511543676,0.05300339442797322,,,,,,,,,,,,,,,,,,,,,1.2700311327287845,300,3.1769172037934994,46.28508377075195,0.08483288354355294,0.05196895135152629
train,20,1.2993927122690656,0.08835548713900739,0.08149446041785223,0.06016300362477743,1.279777866417201,0.5186925830957729,0.1456855018064352,0.07097454910331102,12.509745311595603,12.238786221639465,1.035707461833954,0.2618556748088321,0.8604173809289932,0.1977191673472321,1.5638047009706497,0.34603125855483385,0.0,0.0,1.0,0.0,,,1.279777866417201,0.5186925830957729,1.2700311327287845,1000,2.5577665085677816,72.5483946800232,,
heldout,8,1.2357417402365847,0.0802186266064425,0.0626678649261879,0.029292622671796553,,,,,,,,,,,,,,,,,,,,,1.2700311327287845,1000,2.5577665085677816,72.54839849472046,0.08522423163253905,0.04885042109062166
train,20,1.3762006512824743,0.11922218262225619,0.1346369327998738,0.08121146789530438,1.2782535600807239,0.5144401541847554,0.1438928127521707,0.06496820857604982,11.45744050961934,7.583328333007173,1.024429665505886,0.2803070034675363,0.8573531851172447,0.2033989420773712,1.5719401717185975,0.36325007623996636,0.0,0.0,1.0,0.0,,,1.2782535600807239,0.5144401541847554,1.2700311327287845,3000,2.4803627202496528,107.3354742527008,,
heldout,8,1.2823102540876543,0.08290698984303846,0.1618530460062983,0.10091176246560772,,,,,,,,,,,,,,,,,,,,,1.2700311327287845,3000,2.4803627202496528,107.33547687530518,0.11893877221876342,0.08667762550334834
train,20,1.334069706545729,0.27650345278553745,0.2886156477837398,0.1816791724255142,1.3159971904097238,0.5506142519714827,0.14852286121286273,0.14040377746408186,25.27561282695445,35.687825306261395,1.0422908693552018,0.29744387917998516,0.8413577184081078,0.21290701517050237,1.5383824199438094,0.3517801076913547,0.0,0.0,1.0,0.0,,,1.3159971904097238,0.5506142519714827,1.2700311327287845,10000,2.368971230414076,176.90881514549255,,
heldout,8,1.296423770252949,0.2431417406977717,0.30331066238151216,0.16757385108832612,,,,,,,,,,,,,,,,,,,,,1.2700311327287845,10000,2.368971230414076,176.90881896018982,0.09924333765799909,0.037557435739039795
train,20,1.1024039146882172,0.5708917443444307,0.3695888713754672,0.20052563047880687,1.208861454340571,0.5870925622816913,0.18360071458312072,0.16555931774215377,11.21592453923273,8.108324449928897,0.8488857172429561,0.31755611313063675,0.6949292305856943,0.2524772299137834,1.232284265756607,0.40734068218436886,0.0,0.0,1.0,0.0,,,1.208861454340571,0.5870925622816913,1.2700311327287845,30000,1.6815881395690415,338.7865309715271,,
heldout,8,0.6921978775063709,0.389118306063027,0.5388245138787583,0.3263071916133874,,,,,,,,,,,,,,,,,,,,,1.2700311327287845,30000,1.6815881395690415,338.7865343093872,0.13294842633645793,0.042593544093687416
train,20,0.9736654537939573,0.9098673765788855,0.7010479747312912,0.4493658072490663,0.7601898118579681,0.5482272535404198,0.18752435634844464,0.1892234943475962,10.415261552354728,14.414061329527572,0.5154248144477606,0.28523087558693144,0.39905941039323806,0.23550139791391855,0.7251653641462326,0.3160612631475217,0.0,0.0,1.0,0.0,,,0.7601898118579681,0.5482272535404198,1.2700311327287845,100000,0.9658220261211109,850.4079296588898,,
heldout,8,0.41314175704462697,0.3853730473956191,0.888507873794619,0.42698678363503406,,,,,,,,,,,,,,,,,,,,,1.2700311327287845,100000,0.9658220261211109,850.4079327583313,0.07856549550906194,0.02877670818675287
train,20,0.32934993534959617,0.34309069808602277,1.0510718917993251,0.5396520215609001,0.3312799227448818,0.40242192585369124,0.17653229984307872,0.19860130216841423,4.547074625452252,6.028194611368906,0.33936793692409994,0.23931985370904726,0.24687543101608753,0.17883105934367868,0.4622273057699203,0.2726489589510223,0.0,0.0,1.0,0.0,,,0.3312799227448818,0.40242192585369124,1.2700311327287845,200000,0.6527595896759817,1559.5131726264954,,
heldout,8,0.3537539684205856,0.41836740112409715,0.9094073584619042,0.43316397308734417,,,,,,,,,,,,,,,,,,,,,1.2700311327287845,200000,0.6527595896759817,1559.513175725937,0.08471967605368953,0.06918965781698569
