group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.0928618033877397,0.051784696804797144,0.0879306479968456,0.04612538017294666,0.9663995906313758,0.8090975282428006,0.02511090985669951,0.014814395949491573,42.70221825832876,27.551544169773027,0.8537890255451203,0.12932492575608193,0.8678216576576233,0.07937358009901872,1.4301001965999602,0.6320577162664263,1.0467556993875196,100,3.260702109839726,31.927497386932373,,
heldout,8,1.1352311249138853,0.03762849384949675,0.0704741643937863,0.03639541747174029,,,,,,,,,,,,,1.0467556993875196,100,3.260702109839726,31.927497386932373,0.03207256928924958,0.01641020269531748
train,20,1.2583536561357727,0.043419909143601325,0.11438444319974628,0.02769647843776888,1.0010274226964095,0.7695883601258153,0.01936214793571251,0.014312579042540423,74.92947836079153,63.33745483948507,0.8601274698972702,0.1717196369244596,0.8446367919445038,0.114139394140009,1.396363005042076,0.5332546013794088,1.0467556993875196,300,2.61036704488979,67.31600785255432,,
heldout,8,1.2546079027367163,0.05300420124370049,0.10050384450202896,0.014849060608602948,,,,,,,,,,,,,1.0467556993875196,300,2.61036704488979,67.31600785255432,0.02346156885488429,0.013968264311084444
train,20,1.0718101691159319,0.050188535787332914,0.16859420393591604,0.030680119965385947,0.9916574431605157,0.757584278685295,0.020646835511035796,0.009057533729761204,69.37425658205692,105.16802112253917,0.8866361945867538,0.19728961939042772,0.755624595284462,0.12991611574881665,1.2801525175571442,0.5153930767175834,1.0467556993875196,1000,1.9954110103295095,105.6603353023529,,
heldout,8,1.119480925590926,0.05509416011384284,0.15149610106926312,0.014332151271249255,,,,,,,,,,,,,1.0467556993875196,1000,1.9954110103295095,105.6603353023529,0.01882109839987884,0.011988594928938699
train,20,1.0572731547656042,0.047899743547394256,0.05507453117978088,0.025329687572836622,0.9811598355213056,0.803778622583944,0.021327005269531376,0.01241515245618075,65.72333748894553,65.45096711749687,0.8392885059118271,0.14838121867601511,0.7253092110157013,0.09897019890544397,1.248207688331604,0.5116691435000742,1.0467556993875196,3000,1.969583075596243,149.7668375968933,,
heldout,8,1.0466841317997835,0.031326527420132554,0.06305936209492878,0.038181314285465756,,,,,,,,,,,,,1.0467556993875196,3000,1.969583075596243,149.7668375968933,0.02291574491119734,0.009474201805405032
train,20,1.1890503778230088,0.04373377103862969,0.03416706856288125,0.022057742253307203,0.9653998935879813,0.794684885885667,0.0246611737153924,0.01576653449168539,65.06147085381296,79.41927027289996,0.8485891789197921,0.15745316148404628,0.721325495839119,0.1027737966814026,1.2507905662059784,0.5142937057142768,1.0467556993875196,10000,1.977124282168245,216.27626204490662,,
heldout,8,1.1318176824983137,0.05685838334922084,0.04028557354884586,0.014787664221915759,,,,,,,,,,,,,1.0467556993875196,10000,1.977124282168245,216.27626204490662,0.021362669319082386,0.0062378190533592184
train,20,0.9790817371266238,0.037095474284459855,0.05504617115435897,0.022081188042347304,0.9775427965455441,0.7832605069155448,0.02532235041476539,0.015102807110496014,52.894290614700296,54.429478287975755,0.826995798945427,0.14001397953042446,0.7258683502674103,0.09222610832379188,1.26007282435894,0.5570171622535012,1.0467556993875196,30000,1.9422034073076948,337.6669874191284,,
heldout,8,1.0020678072965143,0.04198856871852144,0.0602174945390115,0.03145536247056395,,,,,,,,,,,,,1.0467556993875196,30000,1.9422034073076948,337.6669874191284,0.020452250726710284,0.011093832675277042
train,20,0.9253325472244548,0.033469076233121335,0.05773366996066863,0.014126391032020536,0.9641793212558258,0.7855414685491742,0.026322559858588834,0.012819343790840454,52.28458777714811,59.520257374016765,0.835647702217102,0.1677667107761762,0.7285295605659485,0.12273663143573334,1.251271814107895,0.5480027287196991,1.0467556993875196,100000,1.9475925062495223,758.8752806186676,,
heldout,8,0.9152411783744203,0.045695670213448024,0.0583828049491903,0.021529344335922376,,,,,,,,,,,,,1.0467556993875196,100000,1.9475925062495223,758.8752806186676,0.029694787259155083,0.011984711479864145
train,20,1.0853888414335877,0.05911548375523419,0.06951138908576579,0.05038734407303615,0.9726724820808326,0.7691332603511843,0.026342717940439086,0.0139499430242835,53.12711552637838,54.78400604800603,0.8269829124212265,0.13534183421658552,0.7213204056024551,0.0907721921357211,1.2348552852869035,0.48606422162414065,1.0467556993875196,200000,1.9502017897795918,1303.943029642105,,
heldout,8,1.0440415550156377,0.04654649274711621,0.04057235287189609,0.019943343360291712,,,,,,,,,,,,,1.0467556993875196,200000,1.9502017897795918,1303.943029642105,0.021450721425376067,0.016384288870054872
