group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,memorization_ratio_mean,memorization_ratio_std,trace_post,iter,train_loss,lr,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.0845601974217205,0.05316020254166031,0.05132132241925953,0.025006567395563915,1.0291061545118716,0.8411605604529422,0.16946909927088274,0.10664565195878901,10.838934782756173,14.537702753945837,0.782002505660057,0.07372096371672181,0.8077161312103271,0.11218593999734716,1.4541081964969635,0.6089522360636557,0.0,0.0,1.0,0.0,,,1.0291061545118716,0.8411605604529422,0.10695000000000002,0.013872544827824488,1.0040473220529973,100,3.3587804255126814,0.001,37.592386960983276,,
heldout,8,1.0815697652176166,0.04920581980641862,0.10551115939219632,0.08669197075104558,,,,,,,,,,,,,,,,,,,,,0.12362500000000001,0.030269363637182734,1.0040473220529973,100,3.3587804255126814,0.001,37.59238958358765,0.14041906511856186,0.14209143358033288
train,20,1.7043616259190792,0.06712379642997574,0.13998930146509406,0.09482014680692821,1.062877325728999,0.8008549617395888,0.13890963609505905,0.09032977004406945,11.856523679223574,12.164722997223665,0.718494363129139,0.09599326252050291,0.6961890459060669,0.10606153306134439,1.2745938837528228,0.5016061727449431,0.0,0.0,1.0,0.0,,,1.062877325728999,0.8008549617395888,0.10579999999999998,0.0293318939040765,1.0040473220529973,300,2.3404746510216317,0.001,55.81140899658203,,
heldout,8,1.7011292004323286,0.07108415457591127,0.058929460168568565,0.039203744029972835,,,,,,,,,,,,,,,,,,,,,0.106125,0.04250716851308729,1.0040473220529973,300,2.3404746510216317,0.001,55.81141114234924,0.14668301476853385,0.2271788222389346
train,20,1.076976772032337,0.1513196979108648,0.11055343223503437,0.02713840291161918,1.0252252646997506,0.8578390475018084,0.15800700859808717,0.104035469245422,10.444340828335529,9.777653895511312,0.7497034803032875,0.1652147435736477,0.6352607145905494,0.14836947400005157,1.2241948187351226,0.556534852944003,0.0,0.0,1.0,0.0,,,1.0252252646997506,0.8578390475018084,0.10904999999999998,0.02688024367449075,1.0040473220529973,1000,1.7996773650776792,0.001,77.75715756416321,,
heldout,8,1.0639145460261412,0.1175647313237575,0.09329439745218131,0.037275157045830405,,,,,,,,,,,,,,,,,,,,,0.106375,0.040629230548953295,1.0040473220529973,1000,1.7996773650776792,0.001,77.75715947151184,0.1826775660367078,0.2125788311776231
train,20,1.1919197731460254,0.3787242203630141,0.08730749059636984,0.041186296103007676,1.0428953603812758,0.8442482843435466,0.15632868189111565,0.11461326383448103,16.07434972789742,34.177184511648434,0.7215427339076996,0.17141042073755755,0.6158557876944541,0.14159323728409207,1.1847538888454436,0.4854296855133859,0.0,0.0,1.0,0.0,,,1.0428953603812758,0.8442482843435466,0.11695,0.028867758832302862,1.0040473220529973,3000,1.781163321327045,0.001,103.70990467071533,,
heldout,8,1.2880468413974893,0.4225769847511813,0.09681106068726156,0.03864728330231886,,,,,,,,,,,,,,,,,,,,,0.11025,0.04715599113580373,1.0040473220529973,3000,1.781163321327045,0.001,103.70990657806396,0.18779490387781628,0.24267299503174158
train,20,1.058170701548339,0.26543829321332246,0.1996859425302706,0.24076796032607253,0.9564621407902564,0.8197600414694067,0.12230208151338254,0.08304161604840885,19.84154960278405,39.699287862946285,0.6868564262986183,0.15298597580928916,0.5954289421439171,0.146189370720254,1.1416084080934525,0.4564672214039942,0.0,0.0,1.0,0.0,,,0.9564621407902564,0.8197600414694067,0.12420000000000002,0.03259539844824726,1.0040473220529973,10000,1.6959697774522722,0.001,146.0761194229126,,
heldout,8,1.1642092699346436,0.3240816772806714,0.08408653693972727,0.06507444527045876,,,,,,,,,,,,,,,,,,,,,0.113625,0.037556415896621446,1.0040473220529973,10000,1.6959697774522722,0.001,146.07612085342407,0.1679870671027961,0.22468740627341582
