group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,memorization_ratio_mean,memorization_ratio_std,trace_post,iter,train_loss,lr,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.0913962501887358,0.04687463636442686,0.08811701939810491,0.040077825662134206,1.030197842718968,0.8472275485835385,0.15222029469978088,0.10288253967856043,11.33163036556363,12.178922808071322,0.781075331568718,0.0838232034290946,0.8139805406332016,0.11300606518067556,1.4606055110692977,0.6209867087980119,1.1445310368419288,0.6783840583570526,15.438212813579824,7.579309186117575,1.1632492542852737,0.39003448341863267,0.3011990265846563,0.2540502830875422,0.10965000000000003,0.014196038179717608,1.0040473220529973,100,3.2213225878951097,0.000999999975350663,32.25132513046265,,
heldout,8,1.1071030956203851,0.04781925675707226,0.08454982145748621,0.059515203304968074,,,,,,,,,,,,,,,,,,,,,0.11125,0.021970150204311308,1.0040473220529973,100,3.2213225878951097,0.000999999975350663,32.25132513046265,0.16329162387836754,0.17061054998601669
train,20,1.2181660035870296,0.19339432450542962,0.0955325548755786,0.05487567353426004,1.046887023626591,0.8268847150800543,0.1572041598999161,0.09753034320978936,16.56253176944788,38.54016062804442,0.7171090096235275,0.15010807565507142,0.6236196845769882,0.12877835535164708,1.2023348748683929,0.49687058312196153,1.1445310368419288,0.6783840583570526,15.438212813579824,7.579309186117575,1.258973006824652,0.4147982036426348,0.258598558967244,0.2614920926327197,0.11175000000000002,0.022531921799970815,1.0040473220529973,1000,1.8301947097268643,0.0009999975350683315,73.37681794166565,,
heldout,8,1.162138905369089,0.13493180552265788,0.07513655423511444,0.026034546627089664,,,,,,,,,,,,,,,,,,,,,0.10550000000000001,0.04987484335815001,1.0040473220529973,1000,1.8301947097268643,0.0009999975350683315,73.37681794166565,0.16248904790493596,0.23303314961393487
train,20,1.0866808672217991,0.3827056228143573,0.19457609271492757,0.24921658158797488,0.9848506260901377,0.8065894634068871,0.12426597699946793,0.08663299618338975,16.426756985400704,26.61928156301146,0.714840766787529,0.15992385011113305,0.5954256609082222,0.14656931543043264,1.1425832122564317,0.4194983508041957,1.1445310368419288,0.6783840583570526,15.438212813579824,7.579309186117575,1.0616521592226456,0.3463147997568294,0.1505545707541022,0.18499716846142822,0.12004999999999999,0.03038498806976893,1.0040473220529973,10000,1.7451142575141323,0.000999753526902688,152.09193658828735,,
heldout,8,0.9917590146390789,0.15117346843416507,0.08840972005499138,0.09207297219866711,,,,,,,,,,,,,,,,,,,,,0.11825000000000001,0.044330435368942635,1.0040473220529973,10000,1.7451142575141323,0.000999753526902688,152.09193658828735,0.17554396323000543,0.22852929153350915
train,20,1.109291201376465,0.5084056304937637,0.2700278633979128,0.27016551502458663,0.9392848117009409,0.7259991223868398,0.1372730726951511,0.0607572030739763,9.016398586717646,8.574054008572876,0.6635669484734535,0.18789329279971828,0.5430966302752495,0.16640399533601447,1.044351226091385,0.3549824399152315,1.1445310368419288,0.6783840583570526,15.438212813579824,7.579309186117575,1.0166468128874953,0.12533506137668227,0.10069185547590256,0.06811910211351632,0.17735,0.07726012878581036,1.0040473220529973,30000,1.6118115138467224,0.000997783201319231,274.47071051597595,,
heldout,8,0.9589424156373616,0.3041074377818641,0.31402660058877263,0.3978009983718467,,,,,,,,,,,,,,,,,,,,,0.24825000000000003,0.08135224336181517,1.0040473220529973,30000,1.6118115138467224,0.000997783201319231,274.47071051597595,0.1407359125471311,0.09576175333812562
train,20,1.115697344342251,0.6036894655747993,0.2867822211622527,0.2645610034267511,0.9174535488947722,0.6951265779814417,0.14292134461759504,0.06557048436411905,8.45543662399551,8.130514867756473,0.6156688511371613,0.20037004202466221,0.5020297072827816,0.1802464707057524,0.9676341235637664,0.32233499037133806,1.1445310368419288,0.6783840583570526,15.438212813579824,7.579309186117575,0.987469629132159,0.11419757478553225,0.05100057204405264,0.03561390300294184,0.3297,0.15644075555941298,1.0040473220529973,100000,1.4993973458768246,0.0009755527298892785,612.5966744422913,,
heldout,8,0.8883854107745315,0.3911431031040187,0.37685381567408216,0.42717338306136077,,,,,,,,,,,,,,,,,,,,,0.42612500000000003,0.2036052783574139,1.0040473220529973,100000,1.4993973458768246,0.0009755527298892785,612.5966744422913,0.13427697686245235,0.0880053416713961
