group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.030319474997229,0.04313312252641287,0.22142120070044286,0.05274664887002863,0.886224063124007,0.6996279735954203,0.12964065943056305,0.10935391892939067,12.579574640935075,14.670288786034364,0.7927632614970207,0.16670329215773053,0.7730351373553276,0.17645451501076828,1.3885711759328843,0.4810447539005179,1.019281376574483,100,2.9201603081806624,35.370866537094116,,
heldout,8,1.0409797619327352,0.051226332157986,0.1561967106975198,0.05653269498402598,,,,,,,,,,,,,1.019281376574483,100,2.9201603081806624,35.370866537094116,0.14979947057283655,0.08703488265902276
train,20,0.8376041996150413,0.07581811226766293,0.09393372697573779,0.04028526025237204,0.8990396701064849,0.7264720491762447,0.1167374986605035,0.1349960085707774,16.303015336527476,17.284113583341416,0.7726075530052186,0.21117475921985315,0.6838089928030968,0.20379113069607793,1.2938344776630402,0.5612379968501666,1.019281376574483,300,2.24834189443957,77.2448320388794,,
heldout,8,0.7744669901944482,0.09754932459473484,0.08165793807982374,0.0439490409344167,,,,,,,,,,,,,1.019281376574483,300,2.24834189443957,77.2448320388794,0.14418434429533775,0.14053676679819002
train,20,0.8477916603207551,0.1976957313587438,0.16075969302555554,0.03977318749867959,0.8865198902034811,0.7242556773925057,0.12290028979012,0.10553379663713745,16.2020298654588,22.260787458935525,0.7499193355441094,0.24940286059341574,0.6253964245319367,0.21667302426184898,1.1970068335533142,0.5107773024660208,1.019281376574483,1000,1.7082963168563678,123.84954285621643,,
heldout,8,0.6660496273162605,0.23350639405163282,0.13413290637751837,0.033815747288047905,,,,,,,,,,,,,1.019281376574483,1000,1.7082963168563678,123.84954285621643,0.148312607242361,0.1363273136172173
train,20,0.8459375841987615,0.23490882240661498,0.20855022426444342,0.1136593781390552,0.9034273791528346,0.6830436700549727,0.13529050270286574,0.08440817375626904,11.109979613637686,15.844158978699904,0.7593524232506752,0.24535160528802286,0.6327841833233834,0.20095046612074322,1.1920272082090377,0.4788791538117325,1.019281376574483,3000,1.6789041156036584,177.93063116073608,,
heldout,8,0.6516626329472918,0.34143102969293704,0.228415881150356,0.29304719927551226,,,,,,,,,,,,,1.019281376574483,3000,1.6789041156036584,177.93063116073608,0.1966263491553445,0.24877952184799584
train,20,0.8765954058578245,0.2881664099750706,0.24398129860590662,0.12010580298827594,0.9077158854470733,0.6736775963681694,0.13744348669805428,0.1050917503607726,13.269989362702347,20.77781118783342,0.739054860919714,0.22997266637643254,0.6071034863591194,0.20438996362526027,1.1454582929611206,0.47049843849803596,1.019281376574483,10000,1.6287576515226478,259.9240975379944,,
heldout,8,0.659086930639048,0.4177157562533753,0.3006230807802922,0.37129832796346146,,,,,,,,,,,,,1.019281376574483,10000,1.6287576515226478,259.9240975379944,0.2869175875791302,0.4186824919275471
train,20,0.7721890937758334,0.4939617872785799,0.26041651145886824,0.17043264401352262,0.8169645083368036,0.6594827602509238,0.14997478653133547,0.1401397269849005,9.59877016071795,10.025359576068771,0.6390091247856617,0.22248082407259478,0.5236613787710667,0.20476878243604613,0.9919895723462104,0.3944931286422947,1.019281376574483,30000,1.3840703112374673,403.3653566837311,,
heldout,8,0.4119954258683387,0.3388922971545781,0.5440159360338782,0.6633578643813737,,,,,,,,,,,,,1.019281376574483,30000,1.3840703112374673,403.3653566837311,0.38825514831618296,0.7495062716070843
train,20,0.5344951188604601,0.49825991429016064,0.3930995539540152,0.30988738931992915,0.6659276727773695,0.5924022031308965,0.1257062970850624,0.14067253709507058,67.88978769817255,235.02094084790494,0.5215060263872147,0.25275905015188993,0.4220630258321762,0.22666359777950368,0.7751662656664848,0.36681469493294827,1.019281376574483,100000,0.9620210184093767,809.6312198638916,,
heldout,8,0.3200828944717534,0.35346179203553557,0.5896170076294349,0.5111015717430457,,,,,,,,,,,,,1.019281376574483,100000,0.9620210184093767,809.6312198638916,0.3296859514017196,0.6122008715071291
train,20,0.5114352251307159,0.7424035556148855,0.45787301536534697,0.3414517590912379,0.5184355371209398,0.5445394301428856,0.14197019047960915,0.13452171338789312,19.82660194903096,43.75241354531064,0.4530774250626564,0.23749909429206492,0.3504822816699743,0.1865987842048027,0.6567979976534843,0.31065169874973375,1.019281376574483,200000,0.6803184023572201,1396.0606579780579,,
heldout,8,0.26393474391692384,0.267415705512177,0.8291638499954929,0.9155823599791875,,,,,,,,,,,,,1.019281376574483,200000,0.6803184023572201,1396.0606579780579,0.5178254714440661,1.1001229682310545
