pixel_var_inpaint_mean,pixel_var_inpaint_std,nn_dist_mean,obs_recon_err_mean,trace_cov_mean,trace_cov_kernel_mean,ratio_to_kernel_agg,ratio_to_kernel_mean,ratio_to_kernel_median,mean_err_kernel_mean,n_eff_mean,iter,train_loss,elapsed_s
0.1865186020731926,0.039292722582737874,0.03483428247272968,0.3237347468733788,596.0145160717423,716.7234120004234,0.8315823176589495,0.8274192254239858,0.8644775419153041,8.678889683752072,194.9,500,0.21582597080811713,113.07107901573181
0.17308669090270995,0.03604621656656848,0.03249899260699749,0.31570605337619784,528.04895566097,716.7234120004234,0.73675416041894,0.7349795072256645,0.7344939852485834,7.827531866104873,194.9,2000,0.185397262900206,440.25690746307373
0.15126852467656135,0.03016967599894337,0.03419397976249457,0.3547496125102043,520.6471486985599,716.7234120004234,0.7264268753903247,0.7328261884877988,0.7142562016953866,6.287297325257399,194.9,8000,0.1469444088922254,1704.598527431488
0.13373789116740226,0.03458766857365189,0.03233511410653591,0.3157611325383186,457.83732925689753,716.7234120004234,0.6387922057395092,0.6324827837758162,0.6792541207257108,5.839795875080261,194.9,20000,0.0843065527384233,4222.481370210648
0.17065595909953118,0.040505204450739456,0.03324089162051678,0.37497157976031303,566.4722636133267,716.7234120004234,0.7903638337029684,0.781693021830544,0.813727075709752,6.776675522829973,194.9,40000,0.06729854607675832,8411.660040855408
0.15919043123722076,0.030935476639450496,0.03243246134370566,0.35129921436309813,544.2870941915864,716.7234120004234,0.7594102342386785,0.7616053789868017,0.7826505625098233,6.555314548805853,194.9,60000,0.060994291236141154,12601.251040697098
