group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,9.233530922626088,0.15359566871076683,0.2274916763563286,0.08909249651951023,2.8953008914655842,0.7081880081365506,1.4524068718981278,0.06925065247621325,2.0069492078057976,0.522827446188495,0.956348767876625,0.023459634919583975,0.9691090524196625,0.021284129911359834,4.147124314308167,0.4520424355578171,0.0,0.0,1.0,0.0,,,2.8953008914655842,0.7081880081365506,9.001952439063768,100,19.210549894220183,27.178977251052856,,
heldout,8,9.368064819804104,0.08095666860284495,0.23213704493294612,0.049587001356344244,,,,,,,,,,,,,,,,,,,,,9.001952439063768,100,19.210549894220183,27.178982257843018,1.4896620876409816,0.049694629435366414
train,20,11.20955933885983,0.21094022868487847,0.40866890608566775,0.07546980741743274,2.843957178823057,0.696779141470178,1.4690402282756283,0.10054009705057998,1.9434458235583385,0.49724249831117723,0.9027056246995926,0.035454417200109334,0.9169959425926208,0.03509241399248911,3.904517316818237,0.4317715342679726,0.0,0.0,1.0,0.0,,,2.843957178823057,0.696779141470178,9.001952439063768,300,17.251609444713452,54.04356336593628,,
heldout,8,11.255220407402915,0.1868331241766039,0.35640376912245403,0.06906790410917032,,,,,,,,,,,,,,,,,,,,,9.001952439063768,300,17.251609444713452,54.04356646537781,1.5291217960976886,0.09031633858721297
train,20,8.341861111276566,0.652050353309464,0.3676439073174712,0.08746260614829071,2.8444617679861937,0.6726933051036874,1.4801570078982222,0.0733471364240045,1.924952696632797,0.46386542524981544,0.8416198432445526,0.038268753644239956,0.8531327337026596,0.0403510679697553,3.6013397455215452,0.41492168256406936,0.0,0.0,1.0,0.0,,,2.8444617679861937,0.6726933051036874,9.001952439063768,1000,13.888517088892264,83.91345882415771,,
heldout,8,8.345873200213042,0.4362143201222151,0.33709947466318557,0.04461089873498049,,,,,,,,,,,,,,,,,,,,,9.001952439063768,1000,13.888517088892264,83.91346263885498,1.4737787000886184,0.06027731119914859
train,20,7.91987965653424,0.5075270582377104,0.4564806873421559,0.08850308453765554,2.831384088720789,0.6381008419925458,1.5116632169184578,0.05872953726397205,1.8769470555735333,0.43604549477750615,0.7459795564413071,0.0493083468143473,0.7551505595445633,0.04559505431825146,3.1849552512168886,0.22058701363103636,0.0,0.0,1.0,0.0,,,2.831384088720789,0.6381008419925458,9.001952439063768,3000,11.225037973043564,122.85613203048706,,
heldout,8,8.168070062163611,0.3084804958305929,0.4730748585469229,0.08977387131577325,,,,,,,,,,,,,,,,,,,,,9.001952439063768,3000,11.225037973043564,122.85613512992859,1.4770496303763967,0.07239172171173815
train,20,7.2675536925104725,0.701984822134747,0.5952974093055905,0.1085095590706484,2.7753682679830063,0.6457218339079626,1.5447768789821077,0.08377598697605305,1.80557551568405,0.45235687747292924,0.633780887722969,0.04429093007667797,0.6571839094161988,0.03978373878930003,2.7284795165061952,0.2271123304018649,0.0,0.0,1.0,0.0,,,2.7753682679830063,0.6457218339079626,9.001952439063768,10000,8.825940386198683,194.0600836277008,,
heldout,8,7.30557915973124,0.5964629471978903,0.5941483320769654,0.17085216072173146,,,,,,,,,,,,,,,,,,,,,9.001952439063768,10000,8.825940386198683,194.0600872039795,1.549684216887463,0.10188123693704122
train,20,6.844123281430738,1.070642177719482,0.818029536228212,0.23072085044603205,2.6930036277721205,0.6628074307836866,1.493704127895793,0.1188873996637189,1.8205178492417677,0.5116938738471069,0.5678596705198288,0.04947579054589134,0.5720198407769204,0.05484018076016587,2.4525147914886474,0.23296430055109316,0.0,0.0,1.0,0.0,,,2.6930036277721205,0.6628074307836866,9.001952439063768,30000,7.446548521570411,315.4039478302002,,
heldout,8,6.8539736631082615,1.2216455065049048,0.8063650486518578,0.1678967578279289,,,,,,,,,,,,,,,,,,,,,9.001952439063768,30000,7.446548521570411,315.4039514064789,1.4986395326679098,0.1845874571020679
train,20,5.241940760709222,1.3571514479225917,1.5101441618789884,0.4033869693201582,2.2334355028221395,0.7598899568185916,1.646867264827034,0.23317738948975175,1.4293761970093368,0.6781379447691676,0.46989970803260805,0.0787564142699567,0.4556854784488678,0.07777536409798481,2.0209588527679445,0.31141604438163495,0.0,0.0,1.0,0.0,,,2.2334355028221395,0.7598899568185916,9.001952439063768,100000,5.065276622439506,698.803017616272,,
heldout,8,5.209441119572869,1.4520507724799938,1.642128673510425,0.5321137866901082,,,,,,,,,,,,,,,,,,,,,9.001952439063768,100000,5.065276622439506,698.8030211925507,1.543347923627021,0.37278734046603723
train,20,3.307567749614227,2.209565982575462,2.0797687034402172,0.6160116073578101,1.4267950007268433,0.9812123625149034,1.7717637246524074,0.3595800468487436,0.8926103459391118,0.6948321613411212,0.3724297918379307,0.09849131187337928,0.3471880242228508,0.09268982889781795,1.5884009957313538,0.38510675265690714,0.0,0.0,1.0,0.0,,,1.4267950007268433,0.9812123625149034,9.001952439063768,200000,3.53003444440341,1239.547331571579,,
heldout,8,3.250259583478174,2.4078984595486554,2.1221760397533624,0.7297308751760365,,,,,,,,,,,,,,,,,,,,,9.001952439063768,200000,3.53003444440341,1239.547334432602,1.0804114560129805,0.378756738600145
