group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,trace_post,iter,train_loss,elapsed_s
train,20,1.3360271682723337,0.037155936242346296,0.829685896294295,0.4912391087991783,1.4067160287177574,0.7535400856153479,0.06474957959237795,0.024701240573041183,33.66249050840189,52.02541693103449,1.0095914095640182,0.10117177036303462,0.9828338861465454,0.08801856544284255,1.8923937559127808,0.6227264551801934,0.0,0.0,1.0,0.0,,,1.4067160287177574,0.7535400856153479,1.019281376574483,100,3.6914875180438953,16.326175212860107
train,20,1.5666131208320038,0.10461808373808382,0.8087690265451091,0.48031175335542114,1.4182847347187588,0.7512805503131056,0.07140631669213299,0.02827359316750691,23.1242187154271,14.613115519176638,1.0052473276853562,0.10633751244340425,0.9124332040548324,0.07054371745440628,1.709138137102127,0.5492095238457702,0.0,0.0,1.0,0.0,,,1.4182847347187588,0.7512805503131056,1.019281376574483,300,3.1694368494063183,34.761335372924805
train,20,1.6287776085653818,0.1724916917788275,0.8488721172895353,0.5330386560537103,1.3976536172575411,0.7601106988710846,0.06251224356114779,0.023844989060150708,28.192326110141995,19.640101862138117,1.0054279416799545,0.12543937947989423,0.8894147545099258,0.09186054572136541,1.6638444036245346,0.512201651776144,0.0,0.0,1.0,0.0,,,1.3976536172575411,0.7601106988710846,1.019281376574483,1000,2.938619719203811,54.855952739715576
train,20,1.8455724063955437,0.3015129211282379,0.8613195413232818,0.5558292873878621,1.3826242571240357,0.7631951154376291,0.05474939351945315,0.02234539927499613,34.30879578024052,32.0317219720961,0.972014120221138,0.12441193980110724,0.8686871975660324,0.0897609500035712,1.6380495101213455,0.4533682089691141,0.0,0.0,1.0,0.0,,,1.3826242571240357,0.7631951154376291,1.019281376574483,3000,2.874435708177697,81.14336323738098
train,20,1.5753341413124868,0.3749110213484578,0.8580589283814446,0.4797358053155345,1.3681134806393194,0.6890632192590379,0.07864219121371163,0.026544949768820592,22.44784177019422,20.046189582346873,0.978339359164238,0.15834899499051272,0.8539216667413712,0.11598709065413729,1.5654747009277343,0.38927264891164925,0.0,0.0,1.0,0.0,,,1.3681134806393194,0.6890632192590379,1.019281376574483,10000,2.5633410675636017,127.0931134223938
train,20,1.2656899048863692,0.5649791100692086,1.1234352020598748,0.558273450194141,1.2827138583913587,0.7802722413307343,0.08985528595259676,0.050249653339795336,20.589148262090177,16.599994482734726,0.8007588118314743,0.2417656405070865,0.6884084977209568,0.20044524988215584,1.2561866790056229,0.43693566989601706,0.0,0.0,1.0,0.0,,,1.2827138583913587,0.7802722413307343,1.019281376574483,30000,1.855693721211951,228.05801820755005
train,20,0.8236519236256287,0.48809505770072087,1.4912333120633698,0.7549870342544016,0.7822967710590002,0.5092378330936151,0.155323693697707,0.11651165058016423,7.5597419495201805,7.1924279681086905,0.5674286879599094,0.2890548517481111,0.46982968151569365,0.24853228747259426,0.8365218743681908,0.379066062648251,0.0,0.0,1.0,0.0,,,0.7822967710590002,0.5092378330936151,1.019281376574483,100000,1.1472699786761804,548.1765940189362
train,20,0.6969009717298611,0.4733021659953409,1.5100707786882106,0.8281621771223856,0.6566748987230326,0.4789887978074908,0.149429000276969,0.15212134382497655,21.035121941560877,61.62422479540807,0.49729897901415826,0.2540794188833907,0.40568748600780963,0.20797121308447322,0.7292433731257916,0.30930942963752567,0.0,0.0,1.0,0.0,,,0.6566748987230326,0.4789887978074908,1.019281376574483,200000,0.8813997948385845,1051.569130897522
