group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,memorization_ratio_mean,memorization_ratio_std,trace_post,iter,train_loss,lr,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.1162785509495763,0.0476353661779605,0.13318653899273486,0.02858859349398407,0.7556846182608995,0.7509392021854578,0.09040657161500502,0.047775592650266534,13.143643874989436,16.137331027853463,0.7919328659772873,0.07700913395573065,0.8071734219789505,0.1035780771771429,1.282748994231224,0.509221483538925,0.0,0.0,1.0,0.0,,,0.7556846182608995,0.7509392021854578,0.11135000000000002,0.015258686050902283,1.0058688478584454,100,3.2146007853731042,0.001,25.90012216567993,,
heldout,8,1.1161903120441041,0.05466160268971148,0.194326172946103,0.0654524060381857,,,,,,,,,,,,,,,,,,,,,0.104625,0.011488445282108455,1.0058688478584454,100,3.2146007853731042,0.001,25.900124073028564,0.11162503478979832,0.09790705991350789
train,20,1.2482594861802707,0.05954997335606576,0.19659843882599737,0.0341058936694651,0.7705219587810272,0.7771464403802376,0.07410637280035498,0.0418783963356903,14.188667522541873,15.993179226382116,0.7378918901085854,0.12271352136386803,0.6851186603307724,0.13897114788911394,1.1131929516792298,0.47762063958922596,0.0,0.0,1.0,0.0,,,0.7705219587810272,0.7771464403802376,0.11230000000000002,0.017604260847874302,1.0058688478584454,300,2.2899880196816933,0.001,45.6796178817749,,
heldout,8,1.288186799088293,0.0653424530546938,0.21001472485759343,0.035438198656774465,,,,,,,,,,,,,,,,,,,,,0.07899999999999999,0.02763602721087096,1.0058688478584454,300,2.2899880196816933,0.001,45.679619550704956,0.10580727804513594,0.15640052629225193
train,20,1.1517646404527175,0.09567626382562108,0.19692384674249783,0.06140367025141942,0.7696149211017177,0.7607167878571627,0.07808587833743708,0.04102381495474577,15.056397150485807,22.413443152679253,0.727168644964695,0.14284480892827622,0.6184578865766526,0.16174255216636874,1.0488272070884705,0.4479864430548416,0.0,0.0,1.0,0.0,,,0.7696149211017177,0.7607167878571627,0.10895000000000002,0.01788987143609478,1.0058688478584454,1000,1.7843415030499172,0.001,66.93664312362671,,
heldout,8,1.0194979662811476,0.12138529565684686,0.211412604226797,0.06121873053338344,,,,,,,,,,,,,,,,,,,,,0.08875,0.026280934153869038,1.0058688478584454,1000,1.7843415030499172,0.001,66.93664455413818,0.11040173518808385,0.16106474508917737
train,20,1.2838620447324745,0.1461733341880149,0.1804638998430333,0.07627295808949165,0.7404652512164391,0.729047541518274,0.1270662641534538,0.05736412678445995,7.297434140069377,7.311895690934512,0.7164868250489235,0.13430341736481238,0.6011538460850716,0.13600575973493584,1.0321882873773576,0.4133078591143095,0.0,0.0,1.0,0.0,,,0.7404652512164391,0.729047541518274,0.11195000000000002,0.019643001298172338,1.0058688478584454,3000,1.7424682699662435,0.001,93.90726113319397,,
heldout,8,1.1487916387809896,0.18479861160370975,0.15560929555484954,0.08687706436755259,,,,,,,,,,,,,,,,,,,,,0.089625,0.018418316291127154,1.0058688478584454,3000,1.7424682699662435,0.001,93.9072630405426,0.12586958276070132,0.12567553071670512
train,20,1.1765092218008708,0.23093258916509707,0.23342643342533967,0.12592492916489206,0.7526147673942193,0.7160416951147643,0.13656960492591944,0.048158221560241056,6.943565945227235,7.329642054254294,0.718566182255745,0.1314031672093785,0.6080726608633995,0.13728370686662011,1.0287583202123642,0.40416854542920866,0.0,0.0,1.0,0.0,,,0.7526147673942193,0.7160416951147643,0.11510000000000001,0.018766725873204413,1.0058688478584454,10000,1.685192961542148,0.001,133.90111446380615,,
heldout,8,1.0761129024143672,0.4149245362254708,0.22335005774020383,0.16399984294336115,,,,,,,,,,,,,,,,,,,,,0.118,0.042822307270860595,1.0058688478584454,10000,1.685192961542148,0.001,133.9011161327362,0.09764485515533736,0.05830643667034886
