pixel_var_inpaint_mean,pixel_var_inpaint_std,nn_dist_mean,obs_recon_err_mean,iter,train_loss,elapsed_s
0.1092656006415685,0.010694799616866651,0.09135397896170616,0.001995852158870548,200,0.4909744890773508,155.20152044296265
0.08596874152620633,0.021681699424615935,0.05112274953474601,0.00046199546341085806,1000,0.10159679372883923,762.2507610321045
0.006940155057236552,0.001186552219105404,0.006244207421938579,7.502758186698581e-05,5000,0.031145682310744695,3760.6473174095154
0.0009981579496525228,0.0001989217039047326,0.0006782130173329884,0.00014864938808993125,15000,0.014821579293503659,11423.032338619232
0.0004410980036482215,0.00012261282636358856,0.0003692366129447085,9.294512058962331e-06,30000,0.009330734828069903,18564.82551050186
