group,n_eval,n_significant_modes_mean,n_significant_modes_std,modes_covered_mean,modes_covered_std,mode_coverage_mean,mode_coverage_std,occupancy_tv_mean,occupancy_tv_std,max_occupancy_mean,max_occupancy_std,mmd_mean,mmd_std,sinkhorn_mean,sinkhorn_std,trace_cov_mean,trace_cov_std,dist_to_nearest_train_mean,dist_to_nearest_train_std,iter,train_loss,elapsed_s
train,3,2.0,0.0,2.0,0.0,1.0,0.0,0.4033332961407656,0.047667791841313194,0.33,0.014142135623730937,0.03108934345381893,0.0100901941305368,54.74859083750564,10.218854273996813,5.765252885783177,0.4592736700001131,1.0626905029658913,0.017147585740168517,100,7.076681178417889,1.530946969985962
train,3,2.0,0.0,2.0,0.0,1.0,0.0,0.1749999814037161,0.024832789020085677,0.55,0.03082207001484487,0.03921963330642106,0.006132536669213299,6.506397777853183,0.9876399550160554,4.303248797839931,0.1227234535536721,0.7726981218429841,0.16533653484394303,400,3.65347989270667,6.290065050125122
