group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.0949761600042534,0.04410281489995672,0.05805820762593646,0.029159955346696388,0.8763713158628056,0.5823353203929221,0.0210226563313602,0.01266050376408655,57.121537917992896,45.38083723157303,0.7844474703073502,0.09059360808716532,0.8200972199440002,0.11956734749690093,1.3212779074907304,0.34634246205001823,1.019281376574483,100,3.0316275873793317,31.14691185951233,,
heldout,8,1.105725517311472,0.05290191006689877,0.09538176564746711,0.06967228399687356,,,,,,,,,,,,,1.019281376574483,100,3.0316275873793317,31.14691185951233,0.019768158218376353,0.010704125877728957
train,20,1.0471673626908542,0.036445542083355535,0.18822665903009947,0.012920362397964206,0.8914949709720863,0.5567570490896837,0.02648600604642041,0.019988285090904216,67.1447403003888,81.25775278459419,0.8389222323894501,0.12001385250772928,0.8299324035644531,0.13661657374655245,1.329748910665512,0.3306497868949825,1.019281376574483,300,2.4234319455668643,66.39234733581543,,
heldout,8,1.0590121544461515,0.04575854093392586,0.19057271928754954,0.015423337773550427,,,,,,,,,,,,,1.019281376574483,300,2.4234319455668643,66.39234733581543,0.03313610330292832,0.036676065097163514
train,20,1.0022326999129212,0.03166667695289838,0.08022437903826275,0.05235087822328227,0.8869872325011355,0.5496590115828294,0.020104271866752947,0.013321481181338827,92.77012603314961,144.06561496979015,0.8050722107291222,0.19946880545883608,0.67391157746315,0.15879411200728272,1.161241465806961,0.3748043330452725,1.019281376574483,1000,1.8240684770890976,105.97428965568542,,
heldout,8,1.0377126794102476,0.0949470888265586,0.10609319803344362,0.045367758554884646,,,,,,,,,,,,,1.019281376574483,1000,1.8240684770890976,105.97428965568542,0.03446291154741511,0.035581422681323645
train,20,1.0607302696242944,0.050100507544127086,0.06986954922652602,0.05162369423105901,0.8884759341825875,0.5461175264024818,0.022453964380589237,0.02238346647571369,74.58239309663207,92.50861753301638,0.7795513093471527,0.16867302809739926,0.6665122881531715,0.1533610143009155,1.1502308696508408,0.36566378898266017,1.019281376574483,3000,1.782330298359554,152.10253643989563,,
heldout,8,1.10802152225721,0.0822682426696764,0.07750163934087183,0.03586220706974194,,,,,,,,,,,,,1.019281376574483,3000,1.782330298359554,152.10253643989563,0.035049948414789395,0.03246984602962137
train,20,1.0791985611075918,0.06479997315975773,0.041868255703946436,0.028562142348907655,0.8813317576913879,0.5714592778020855,0.021728118138832072,0.016151746461855344,54.940795208496084,44.203774062494205,0.7641762748360634,0.1690801849828846,0.656823904812336,0.15184323354430218,1.1259867280721665,0.3609694829685371,1.019281376574483,10000,1.7792790907900482,221.81944227218628,,
heldout,8,1.126040090335103,0.09213470093963269,0.04717793621670315,0.0248056144049612,,,,,,,,,,,,,1.019281376574483,10000,1.7792790907900482,221.81944227218628,0.030936140546286878,0.018160844189744094
train,20,1.090781460556749,0.06714522897252119,0.05097325163015311,0.030246937337468433,0.8806604006711082,0.5785869768272031,0.025336518857544586,0.01559654706441418,80.60293467606958,171.03472990215172,0.7747663602232933,0.18641891376495406,0.6613710448145866,0.1628830519446343,1.1439899235963822,0.3733192563898324,1.019281376574483,30000,1.7581964108293675,343.6961178779602,,
heldout,8,1.0691503626218481,0.039642403203882196,0.041342248093586276,0.017611587266542657,,,,,,,,,,,,,1.019281376574483,30000,1.7581964108293675,343.6961178779602,0.029703512196282006,0.02223041651031922
train,20,0.9969557610588264,0.06925134452405786,0.05359763156817328,0.02524871480720468,0.8800138556076122,0.569631894293804,0.0198861336989335,0.01800016482653277,74.07927662712068,83.10870701790435,0.7789854422211647,0.18590349313039034,0.6615934476256371,0.16604490861276752,1.1482327580451965,0.39440480508780973,1.019281376574483,100000,1.760911931905589,764.9490211009979,,
heldout,8,0.9282217074885106,0.20018278469025075,0.08454312240633705,0.08322296860098878,,,,,,,,,,,,,1.019281376574483,100000,1.760911931905589,764.9490211009979,0.029517229249050453,0.014965555471657059
train,20,0.9625432128663544,0.14271956621269946,0.06782065964513875,0.04405031521723358,0.876682364061843,0.5615836535868791,0.01831144257078043,0.010497711206591123,66.58170670970942,62.36154573771886,0.7911602169275284,0.18531026171180606,0.6631861820816993,0.1631720718559473,1.1454392701387406,0.39752415272079283,1.019281376574483,200000,1.753723968641858,1306.6255712509155,,
heldout,8,0.8947508330290208,0.23721755140796735,0.09067475037713717,0.09000711926905204,,,,,,,,,,,,,1.019281376574483,200000,1.753723968641858,1306.6255712509155,0.036038656847342206,0.02889268564596241
