group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,memorization_ratio_mean,memorization_ratio_std,trace_post,iter,train_loss,lr,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.0275671483142248,0.03764968187305616,0.2307209424522112,0.11490324978264804,0.7153423206566218,0.4403448668825928,0.19782288510381768,0.10696877656658449,4.913767316049777,4.089759852815341,0.807645708322525,0.132269679941578,0.7566909417510033,0.14617752389488128,1.2258869618177415,0.22186818095302163,0.620575780587087,0.29974804272345684,7.273237149045838,2.5076965276262477,2.511536951925617,2.480870567222284,0.23118573595325193,0.13096182603592654,0.11025,0.009245945057158842,1.019281376574483,100,3.130933875818519,0.001,253.41385197639465,,
heldout,8,1.04428867134756,0.04277351352131115,0.3291178512124341,0.16034614573407757,,,,,,,,,,,,,,,,,,,,,0.10237500000000001,0.02194844812281725,1.019281376574483,100,3.130933875818519,0.001,253.41385197639465,0.308489273933433,0.18297369842875913
train,20,0.8271736772856213,0.13348015936154603,0.2299633227020288,0.07522139977012,0.7334600972709342,0.3937475854872574,0.20175158908874996,0.1244592138999683,5.232761284142282,4.250605022067591,0.7745792388916015,0.17806062862345579,0.6825511738657951,0.16432082775796555,1.1424862772226334,0.24270406877575926,0.620575780587087,0.29974804272345684,7.273237149045838,2.5076965276262477,1.8681406744457711,1.339554463071753,0.23311016831879322,0.11675580230368511,0.11860000000000001,0.014333178293735134,1.019281376574483,300,2.421604433516773,0.001,466.2171642780304,,
heldout,8,0.7293889722993951,0.1325871818236695,0.2671333135832271,0.07123576996335879,,,,,,,,,,,,,,,,,,,,,0.1055,0.03354101966249685,1.019281376574483,300,2.421604433516773,0.001,466.2171642780304,0.3331723978389368,0.2757945010697257
train,20,0.9671597265952974,0.12186467637637546,0.1941330290861884,0.09752282731775623,0.7378610512111499,0.4004449549902195,0.19235943293746097,0.12028732341897103,5.200523185815147,3.9580680152094794,0.7765453770756722,0.1810166924141743,0.6300232023000717,0.16328181471012057,1.0865151435136795,0.24582155771863093,0.620575780587087,0.29974804272345684,7.273237149045838,2.5076965276262477,2.1423296376629954,1.407484952417433,0.20648466728737475,0.16213641183845726,0.1149,0.013761903938045782,1.019281376574483,1000,1.981075962936168,0.001,710.6870412826538,,
heldout,8,0.8347300294785571,0.1879774272237399,0.230795332756558,0.10070629383501492,,,,,,,,,,,,,,,,,,,,,0.10650000000000001,0.03535180334862707,1.019281376574483,1000,1.981075962936168,0.001,710.6870412826538,0.3013018168792103,0.17595575744075015
train,20,0.8204205897215878,0.1367758225453988,0.30355003738976044,0.1198743648349599,0.692461077486888,0.4128657989689695,0.2104778550849844,0.13646382554722877,5.646173889001978,6.261316938514661,0.809029470384121,0.2107254556383856,0.6238839328289032,0.18598642037671606,1.0747222900390625,0.2554997167641834,0.620575780587087,0.29974804272345684,7.273237149045838,2.5076965276262477,1.7304404938364413,0.9335519301245497,0.22528359485217572,0.09087490457787284,0.12110000000000003,0.016102484280383574,1.019281376574483,3000,1.9305615854333116,0.001,1019.1936421394348,,
heldout,8,0.6712601079182682,0.23686922014557263,0.3509558527770158,0.09728709850409158,,,,,,,,,,,,,,,,,,,,,0.1,0.03588871688985272,1.019281376574483,3000,1.9305615854333116,0.001,1019.1936421394348,0.3500440153749428,0.26363757423892814
train,20,0.7772790571287974,0.2591108168998991,0.2982869391096615,0.2791447376199482,0.6953904066820702,0.38613035037687826,0.15961459207825685,0.17323975106251302,8.663632112807871,7.634788315170422,0.7616336449980736,0.24516316294530602,0.6060063019394875,0.20323725428596642,1.0245065718889237,0.2521096524763445,0.620575780587087,0.29974804272345684,7.273237149045838,2.5076965276262477,1.486001390027587,0.6141247502450045,0.09019059391140212,0.056591104244160764,0.12969999999999998,0.028041219659636775,1.019281376574483,10000,1.8259870597324157,0.001,1424.2346608638763,,
heldout,8,0.6385184677890905,0.32573633709824507,0.3454174489719043,0.48493748884258153,,,,,,,,,,,,,,,,,,,,,0.106875,0.01875791499607566,1.019281376574483,10000,1.8259870597324157,0.001,1424.2346608638763,0.19741496934256336,0.2105394541854498
