group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,memorization_ratio_mean,memorization_ratio_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.2966571526979231,0.056806230217218,0.16184722321554654,0.02864225816025459,1.044699507160903,0.8262431057786997,0.14456034456737302,0.09100096985703454,9.876548383344751,10.266638523004968,0.8007083475589752,0.09679882639112859,0.8207435667514801,0.11201779705895763,1.4660203874111175,0.5657759222517156,0.0,0.0,1.0,0.0,,,1.044699507160903,0.8262431057786997,0.10755,0.013455389254867358,1.0040473220529973,100,3.2635569257285275,53.08433198928833,,
heldout,8,1.2825566989507888,0.028730903008287966,0.15032227345383467,0.01945684937310103,,,,,,,,,,,,,,,,,,,,,0.110625,0.03237258678264683,1.0040473220529973,100,3.2635569257285275,53.08433198928833,0.20080265484068688,0.1948418649603071
train,20,1.2792093060866665,0.12763314420613633,0.07222636115582434,0.04053330854793647,1.0453293379819215,0.8364156735569332,0.1653538510225953,0.09252631127975841,9.697627339953293,11.897916606633387,0.7115715071558952,0.0969284597483275,0.6945428043603897,0.1124515045911806,1.293724662065506,0.5483317915629606,0.0,0.0,1.0,0.0,,,1.0453293379819215,0.8364156735569332,0.10530000000000002,0.01972333643175008,1.0040473220529973,300,2.417380560428109,126.6070945262909,,
heldout,8,1.13342689265688,0.08830238006698912,0.04171359348584486,0.010187797742095269,,,,,,,,,,,,,,,,,,,,,0.114625,0.03755308742300692,1.0040473220529973,300,2.417380560428109,126.6070945262909,0.1799842405331015,0.21971837856076426
train,20,1.1475911567749395,0.07770797912902656,0.048470372261665326,0.025999026930963343,1.0507323859131588,0.8322718567388212,0.16355664376011153,0.10589145582738231,11.26099414101272,13.857774796116315,0.7259236052632332,0.14281444396328083,0.633541288971901,0.13274740860781342,1.2144328087568284,0.5272901556567544,0.0,0.0,1.0,0.0,,,1.0507323859131588,0.8322718567388212,0.11320000000000001,0.024214871463627472,1.0040473220529973,1000,1.8076716879493222,203.31513595581055,,
heldout,8,1.156293838057669,0.09638772693174996,0.030904211098881078,0.01993083273871981,,,,,,,,,,,,,,,,,,,,,0.11175,0.042619684419291516,1.0040473220529973,1000,1.8076716879493222,203.31513595581055,0.17272592052542013,0.237850354339017
train,20,1.0706437163177436,0.268910070000849,0.050345441489111055,0.03939865253695837,1.0227899904180895,0.8262198577659582,0.16311016891953786,0.11044928760947918,14.210372890623082,26.085062163191353,0.7135023728013039,0.17089139727863537,0.614478899538517,0.1373024802721023,1.184777894616127,0.49660359809452465,0.0,0.0,1.0,0.0,,,1.0227899904180895,0.8262198577659582,0.11425,0.029306782491430206,1.0040473220529973,3000,1.776048485839947,292.26652002334595,,
heldout,8,1.1503025059013454,0.29261842126195947,0.06344794032491825,0.04304462805249672,,,,,,,,,,,,,,,,,,,,,0.10875,0.04739132304546899,1.0040473220529973,3000,1.776048485839947,292.26652002334595,0.1862111464649596,0.2272097536604847
train,20,1.1632614765802618,0.3776645363845642,0.16600866241629403,0.21223678815789254,1.0172791825222645,0.7778879825068542,0.13092111789188593,0.07566356408563642,11.962634858707546,13.82677867518992,0.7240994617342948,0.1701290519142771,0.6129951387643814,0.14686957405013468,1.1713682889938355,0.4425614885228466,0.0,0.0,1.0,0.0,,,1.0172791825222645,0.7778879825068542,0.11875,0.029137390068432693,1.0040473220529973,10000,1.69889185045544,420.71078634262085,,
heldout,8,1.183581319843848,0.28215933447436925,0.12475896820561388,0.09743088684586634,,,,,,,,,,,,,,,,,,,,,0.11175,0.04423163460691906,1.0040473220529973,10000,1.69889185045544,420.71078634262085,0.17186456905777386,0.1541193806439457
