group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,2.7081338141476836,0.09089339888384461,0.85419528277241,0.38849415986370067,1.007392792635644,0.529392709133576,1.995241394678367,0.25097418015345097,0.5121614804066223,0.284653020977974,0.5572898268699646,0.05477113218458221,0.5498980283737183,0.058998731640505356,2.34414803981781,0.2601717907844001,0.24561561115860936,100,14.608050687580631,33.17385125160217,,
heldout,8,2.813380109509807,0.09102273816886729,0.8452139731184856,0.31822653243334326,,,,,,,,,,,,,0.24561561115860936,100,14.608050687580631,33.17385125160217,2.127180047824371,0.4583318123993335
train,20,1.4731597784219175,0.08035708970377492,0.7021263720581221,0.3721172583187554,0.8654900553684367,0.535526852907318,2.0524030635316093,0.2759326846423886,0.42860952398947727,0.2821273124337104,0.3679917871952057,0.05519980965116988,0.34439572393894197,0.06758486199141635,1.5545823514461516,0.2699738426268876,0.24561561115860936,300,5.36747589048811,62.822816610336304,,
heldout,8,1.5211726998582658,0.06237360541786229,0.5480378212339987,0.4145615330960401,,,,,,,,,,,,,0.24561561115860936,300,5.36747589048811,62.82381200790405,2.3398384181152005,0.4411872203538652
train,20,0.2692584589205771,0.05241154332946021,0.19731810985542306,0.06958465121499328,0.4619406390933367,0.25563056601541667,2.067250127492591,0.2972415287126374,0.23016750084859003,0.13228142081033833,0.2590779736638069,0.055156565658195614,0.2245437406003475,0.060600337880813475,1.0774572044610977,0.23284437457020066,0.24561561115860936,1000,2.077827055836585,84.73677277565002,,
heldout,8,0.28467420732896287,0.08435419244945902,0.26271428863978513,0.1406898526794202,,,,,,,,,,,,,0.24561561115860936,1000,2.077827055836585,84.73677277565002,2.3348024688075153,0.41715504286867955
train,20,0.1672406409374419,0.038702201645356815,0.2760200594287808,0.1547639313818409,0.3403665694442676,0.22753314265956107,2.1250605115034062,0.3525067607054432,0.1693091060793667,0.12782664457495974,0.20421921387314795,0.06161462335743835,0.16356877237558365,0.06883671888808407,0.8401442408561707,0.2363153683202775,0.24561561115860936,3000,1.396284370988575,111.47006511688232,,
heldout,8,0.18224858526999474,0.04148298285040553,0.6379990435730682,0.40764630876618274,,,,,,,,,,,,,0.24561561115860936,3000,1.396284370988575,111.47006511688232,2.3127608616652355,0.5282183349807207
train,20,0.023944083443483664,0.006943669406527278,0.395220936563663,0.25680098183769456,0.14010442530795758,0.06623521698471786,2.122424136138819,0.37603025169742543,0.06811423161523758,0.03553651000505359,0.12494327314198017,0.03811024811836086,0.09717801064252854,0.02863986929063518,0.5126127898693085,0.1169680897900737,0.24561561115860936,10000,0.6979937682091526,155.4828999042511,,
heldout,8,0.022385412562924686,0.005930319899536531,0.5591150778457168,0.5061420352393615,,,,,,,,,,,,,0.24561561115860936,10000,0.6979937682091526,155.4828999042511,2.3722918433139846,0.677785966737267
train,20,0.005422455377237274,0.001189120077668669,0.4254670642567276,0.2320112860931698,0.05186682696335289,0.017289135955809113,2.119467343803574,0.3685966190032257,0.024683233548091016,0.007466246166239499,0.07027284037321806,0.00787641238976348,0.06140059400349855,0.006643567023471848,0.2977384902536869,0.0561992842486568,0.24561561115860936,30000,0.3693506906259061,244.14757180213928,,
heldout,8,0.006638568520881937,0.001934366887435779,0.5578027897037725,0.3322679571110429,,,,,,,,,,,,,0.24561561115860936,30000,0.3693506906259061,244.14757180213928,2.3004201029987046,0.6140592814552854
train,20,0.003030401493831616,0.0005974850632671553,0.4311904499421345,0.2394720678892574,0.032541129524161515,0.010209820115530942,2.1212365407590523,0.37022261626642805,0.015780983236815763,0.006030416689774861,0.05673454962670803,0.0063203003081986255,0.051096819527447226,0.0048332439643638744,0.23846312910318374,0.02490130547790145,0.24561561115860936,100000,0.2641101049752876,529.7412111759186,,
heldout,8,0.0036873062300008617,0.0022414672664387457,0.4776036605297675,0.2414618164320983,,,,,,,,,,,,,0.24561561115860936,100000,0.2641101049752876,529.7412111759186,2.2576834466422175,0.517505577229552
train,20,0.0015412493086376156,0.00027315722425640094,0.43401497739435324,0.24930923809944194,0.0441689241881035,0.011540714741150225,2.1250354341103046,0.3796760170780447,0.02189055039405468,0.008470669186483534,0.05351454354822636,0.009754162510818242,0.04295144360512495,0.006220110929927774,0.2225581042468548,0.03581697019096031,0.24561561115860936,200000,0.2204660932697399,941.9695172309875,,
heldout,8,0.002833108883282971,0.0013187092258511509,0.47155792143201,0.274067242346569,,,,,,,,,,,,,0.24561561115860936,200000,0.2204660932697399,941.9695172309875,2.265029479568251,0.5076738058025976
