group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.093678233015197,0.046876172254952685,0.1467864293946529,0.05630827607587379,1.049561163023842,0.8349353745294072,0.14141568921999007,0.09678038623223069,10.76259028583164,10.599809681392916,0.7923732757568359,0.09539332661975379,0.825113195180893,0.11259576764545189,1.4744348347187042,0.6136791439464151,1.0040473220529973,100,3.218642164867571,35.646437644958496,,
heldout,8,1.1063888168123748,0.04446217496662586,0.08748422697471872,0.055965171639605744,,,,,,,,,,,,,1.0040473220529973,100,3.218642164867571,35.646437644958496,0.17240586439265312,0.18571088586535442
train,20,1.7711610997023357,0.12683665157315732,0.09116278251150431,0.03651787716771659,1.057248144920749,0.8380798760734582,0.17828252149423074,0.10696035096413838,9.876881115222986,11.089296915201203,0.7405004322528839,0.09660365074410898,0.7148240178823471,0.10471946049652289,1.2951371639966964,0.43898682351031526,1.0040473220529973,300,2.4416655028560745,77.74401330947876,,
heldout,8,1.6374477396237692,0.08210590668798935,0.11343174710455088,0.071288173198051,,,,,,,,,,,,,1.0040473220529973,300,2.4416655028560745,77.74401330947876,0.16796595004733772,0.21113224274489717
train,20,1.1931737046891893,0.1611379495317381,0.08078249247654146,0.015404791902497857,1.0478777901772534,0.8413175590340024,0.1380476179484335,0.10434251534604781,16.07680503716569,27.96876899170577,0.734548881649971,0.1406673107203209,0.641183714568615,0.12706809046568762,1.229278749227524,0.5037546694061145,1.0040473220529973,1000,1.910978582988593,124.13011908531189,,
heldout,8,1.1812514835812826,0.1559675258817199,0.08732772620509097,0.032178697056521745,,,,,,,,,,,,,1.0040473220529973,1000,1.910978582988593,124.13011908531189,0.18006077753752345,0.23985793893525578
train,20,1.103234993072468,0.30294958828577573,0.10045314883800231,0.0537139490657924,1.0013509785308947,0.862328085547039,0.137788585387039,0.09948225296757991,10.862058489741248,11.209808189406406,0.7138298317790032,0.17052956456981508,0.6125181436538696,0.145976127178019,1.1955303758382798,0.5128632304341579,1.0040473220529973,3000,1.8842694937249742,178.11454010009766,,
heldout,8,1.2256217912722396,0.40665630067035063,0.14292886197854554,0.04766165602950693,,,,,,,,,,,,,1.0040473220529973,3000,1.8842694937249742,178.11454010009766,0.17395453312554188,0.1764742355448044
train,20,1.0811317439104629,0.4032567449923287,0.2764852413842246,0.32253740921065305,0.991340429639779,0.7698407191846871,0.13656700495105378,0.10758265643697865,15.997010258541593,29.765357603197756,0.714197900891304,0.15704977828091632,0.5962983682751656,0.14582908767206876,1.1534538686275482,0.41950928822311223,1.0040473220529973,10000,1.771666271078046,260.03380274772644,,
heldout,8,0.9959655643256429,0.18005254333908688,0.27987422438541565,0.2852342744502546,,,,,,,,,,,,,1.0040473220529973,10000,1.771666271078046,260.03380274772644,0.2182222004417794,0.2503455780041009
train,20,0.9792803205702505,0.5370925027261996,0.3466531868064175,0.47548596963598483,0.7913449980510334,0.6079142437188664,0.1526566880271455,0.13920811824324467,10.35132984427275,12.902660655539503,0.6236895315349102,0.2343036767328063,0.5100689057260752,0.2129458766568374,0.9396477803587914,0.335941660635366,1.0040473220529973,30000,1.4832299412187273,403.3793728351593,,
heldout,8,1.1656490550191119,0.9996975648346891,1.1346067735965344,1.7953740070204671,,,,,,,,,,,,,1.0040473220529973,30000,1.4832299412187273,403.3793728351593,0.5170569450822767,1.0979086746403648
train,20,0.3666324421460815,0.3376072414682235,0.8047080069584253,0.7981661054730476,0.4336009301695777,0.4097232637329711,0.17129683737053936,0.14852178833351637,6.623036506515627,10.484084463869259,0.47460631392896174,0.2652943858670364,0.3594296146184206,0.22074204740794368,0.6282473921775817,0.3003194812458309,1.0040473220529973,100000,0.8579982813309068,810.3275308609009,,
heldout,8,0.3771192310380173,0.4168608614035808,1.1183220861465475,1.167860188345889,,,,,,,,,,,,,1.0040473220529973,100000,0.8579982813309068,810.3275308609009,0.3236276969816122,0.5542901099731492
train,20,0.3077295080722183,0.27484411363587546,0.8111437088070547,0.8299875731503628,0.36977950717952324,0.4150272757499155,0.15585692462383052,0.19023994171719363,7.182444473902862,12.306943218768788,0.4563441414386034,0.2858054460860964,0.3403933960944414,0.2280371278966654,0.6012494742870331,0.3197102260335217,1.0040473220529973,200000,0.7125419387067967,1403.5375814437866,,
heldout,8,0.191430154609816,0.19747940794905103,1.3292623274830346,1.1006698881081436,,,,,,,,,,,,,1.0040473220529973,200000,0.7125419387067967,1403.5375814437866,0.13372305903246962,0.085781125588844
