group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,memorization_ratio_mean,memorization_ratio_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.0819952026263349,0.05322568325745882,0.24874999118620317,0.07085767544361975,0.9000727263327999,0.6950742754597823,0.11484544494445562,0.07512782856972408,13.910326268745141,16.46594903900726,0.7818907633423805,0.17680990198427368,0.7725766509771347,0.1761910035927181,1.3867872178554534,0.4795687785451463,0.0,0.0,1.0,0.0,,,0.9000727263327999,0.6950742754597823,0.11465,0.02169164585733411,1.019281376574483,100,3.0078915732633273,148.6193175315857,,
heldout,8,1.0986364893110812,0.06476994754136586,0.17831005776730446,0.06154064725939661,,,,,,,,,,,,,,,,,,,,,0.102375,0.023947533797867373,1.019281376574483,100,3.0078915732633273,148.6193175315857,0.12059887088172486,0.06696799581246599
train,20,1.0121186299240104,0.035798772243713764,0.18139125691256455,0.04287448324841356,0.878797442381541,0.7191738894282675,0.12208838640498301,0.13017442819109112,30.246663544680523,74.64070261352545,0.7613991215825081,0.1920301392505827,0.7404014185070992,0.19903682345020746,1.3266109853982926,0.49052993011051355,0.0,0.0,1.0,0.0,,,0.878797442381541,0.7191738894282675,0.11165,0.024352155962049846,1.019281376574483,300,2.300289870546396,310.3214325904846,,
heldout,8,1.0257878531583986,0.042882017729105465,0.16947202628347585,0.0456058225425005,,,,,,,,,,,,,,,,,,,,,0.09325,0.025650292395994242,1.019281376574483,300,2.300289870546396,310.3214325904846,0.15435099775154879,0.10069841269225524
train,20,0.9876126212099765,0.24175936788076838,0.14961211342886765,0.06358208724164674,0.8882967267014177,0.725870573053556,0.12551036985433123,0.12535819257603695,18.198993068573188,25.431458184009553,0.756500905752182,0.22816189811918675,0.6307207435369492,0.19914180615332297,1.2044534474611281,0.491706498545958,0.0,0.0,1.0,0.0,,,0.8882967267014177,0.725870573053556,0.10985,0.024425959551264306,1.019281376574483,1000,1.7015948763168203,469.6081509590149,,
heldout,8,0.7688740952426287,0.273488842538656,0.09069439754605538,0.05478272346451901,,,,,,,,,,,,,,,,,,,,,0.10575000000000001,0.02156820576682261,1.019281376574483,1000,1.7015948763168203,469.6081509590149,0.13912258627591761,0.13457346498892134
train,20,0.9027075643078687,0.24185560991231153,0.2231447734799891,0.12052767231901515,0.8955808071062009,0.6867942000175161,0.1431057672449355,0.08923262530846576,9.896496381118954,11.568940753042448,0.7380009397864342,0.23519393830446428,0.6213414192199707,0.200751844764952,1.16722072660923,0.45351823334455704,0.0,0.0,1.0,0.0,,,0.8955808071062009,0.6867942000175161,0.12110000000000003,0.029127135114871843,1.019281376574483,3000,1.6608417900545613,639.7798137664795,,
heldout,8,0.7091287132422723,0.3440843052916749,0.2775936282316835,0.3751810717371106,,,,,,,,,,,,,,,,,,,,,0.0935,0.036691279617914664,1.019281376574483,3000,1.6608417900545613,639.7798137664795,0.24095537171814052,0.3643567738894245
train,20,0.8760893055492016,0.32917931708216475,0.2778473763289737,0.09535034060233996,0.8831206002870247,0.6568997782960214,0.15533347321438823,0.1150514487992919,16.98383366480035,24.94844334203549,0.7138091117143631,0.21466809379754884,0.5941606320440769,0.19728736967452387,1.1108434945344925,0.4164006534262188,0.0,0.0,1.0,0.0,,,0.8831206002870247,0.6568997782960214,0.15645,0.0721910486140768,1.019281376574483,10000,1.5724533205849025,868.1152169704437,,
heldout,8,0.6160546575174997,0.44019249954525946,0.32050145701178956,0.3251118813420181,,,,,,,,,,,,,,,,,,,,,0.111625,0.045844676626627,1.019281376574483,10000,1.5724533205849025,868.1152169704437,0.26504847862159414,0.41634362471721453
train,20,0.7084080043963236,0.5777713719813453,0.41280155405288355,0.313709241001919,0.7416708324613365,0.5384296268019516,0.12859614051320173,0.09988687894692384,13.891764725352502,21.700671301346667,0.5643335342407226,0.24766613012532526,0.46508571058511733,0.21461960598482374,0.8513581156730652,0.3448935044869311,0.0,0.0,1.0,0.0,,,0.7416708324613365,0.5384296268019516,0.39285,0.16577493025183268,1.019281376574483,30000,0.9966626729113522,1283.684452533722,,
heldout,8,0.31708063665373293,0.332599711062771,0.5054841459428654,0.3946020270265864,,,,,,,,,,,,,,,,,,,,,0.31124999999999997,0.23432176061987928,1.019281376574483,30000,0.9966626729113522,1283.684452533722,0.24970617156928931,0.3914047280860474
train,20,0.5540387312775799,0.7529528389249085,0.5389270120487583,0.43887047600485374,0.47722903742106465,0.43866306380966236,0.13116572110142238,0.12991119095219564,8.646368083572156,12.723293318338381,0.3483703274279833,0.20507302598972751,0.26798060480505226,0.17584227879961248,0.5414853975176811,0.3098774786269219,0.0,0.0,1.0,0.0,,,0.47722903742106465,0.43866306380966236,0.6172,0.2060256294736167,1.019281376574483,100000,0.6197723959222996,2249.845126390457,,
heldout,8,0.25230587221535655,0.25774603130056095,0.5940320636691492,0.3555338954967169,,,,,,,,,,,,,,,,,,,,,0.489,0.31571347769773783,1.019281376574483,100000,0.6197723959222996,2249.845126390457,0.23102463268646478,0.34253825067812493
