group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.1382497206568272,0.056977537533336266,0.21595951696517854,0.04466485951534806,0.8397120698752716,0.549558234310948,0.1549502768970911,0.048472181599292834,6.458242926002984,5.616977904759782,0.8215589016675949,0.12640095016777886,0.8053126990795135,0.1275106983249018,1.3307115972042083,0.36058709289543683,0.0,0.0,1.0,0.0,,,0.8397120698752716,0.549558234310948,1.0467556993875196,100,3.7789810191383832,27.744280576705933,,
heldout,8,1.182295064431797,0.04063337559127889,0.20525701679628708,0.020939350878917552,,,,,,,,,,,,,,,,,,,,,1.0467556993875196,100,3.7789810191383832,27.744280576705933,0.123451767002453,0.039101068492319487
train,20,1.0883785077986285,0.03715889319318162,0.1809917778938197,0.07163507621299378,0.8340472144768233,0.555178523455875,0.13789408530181008,0.04188045010045682,6.809271248593977,5.2892751261891044,0.7956715434789657,0.1522931058342883,0.778259202837944,0.14548663743539894,1.2843840092420578,0.3772764847697093,0.0,0.0,1.0,0.0,,,0.8340472144768233,0.555178523455875,1.0467556993875196,300,3.2622762254621573,71.426762342453,,
heldout,8,1.0823412714135188,0.042638853153618636,0.1530402234590173,0.04587571005862099,,,,,,,,,,,,,,,,,,,,,1.0467556993875196,300,3.2622762254621573,71.426762342453,0.09328492595637794,0.03987665863993409
train,20,1.1478216847562437,0.07524615377245915,0.20823331079696433,0.06938537973011977,0.8401355411848612,0.5681752517853197,0.12360143511561417,0.0602600757286605,16.681939988511616,31.684875496276707,0.7772395998239517,0.16439926615541317,0.6768067046999932,0.15019772357022626,1.176087063550949,0.3666564354403292,0.0,0.0,1.0,0.0,,,0.8401355411848612,0.5681752517853197,1.0467556993875196,1000,2.7770720920044143,117.18120765686035,,
heldout,8,1.1821219337085178,0.06512511060560361,0.18094194090144927,0.0489985096419255,,,,,,,,,,,,,,,,,,,,,1.0467556993875196,1000,2.7770720920044143,117.18120765686035,0.11832122312537642,0.04653709934749524
train,20,1.0407950419199956,0.05942294240237241,0.15785127890485479,0.1232926913435871,0.8133503244454587,0.5828169557539584,0.12183610936359815,0.04620493596377108,7.738944113956764,5.809637213223202,0.804025162756443,0.1798488606368334,0.665673828125,0.16138101350745115,1.1562222123146058,0.3643067180887355,0.0,0.0,1.0,0.0,,,0.8133503244454587,0.5828169557539584,1.0467556993875196,3000,2.6995723876961124,171.72822451591492,,
heldout,8,1.0414638354531633,0.05821144820682544,0.12552502495751022,0.07594295845047182,,,,,,,,,,,,,,,,,,,,,1.0467556993875196,3000,2.6995723876961124,171.72822451591492,0.1211372768186898,0.04163453093423383
train,20,0.9403916364873088,0.14722981336346477,0.2100008038178555,0.10396301999132583,0.8540440348753447,0.6230481130560245,0.11560393355843217,0.059748051886482675,9.807057730228859,10.02813133528831,0.8364518597722054,0.2827261824058456,0.6588382482528686,0.17093804811891414,1.165818029642105,0.42216637350537056,0.0,0.0,1.0,0.0,,,0.8540440348753447,0.6230481130560245,1.0467556993875196,10000,2.7203531649156947,258.9857368469238,,
heldout,8,0.9525688987150278,0.18049305952166927,0.2274313974954475,0.16140455213885815,,,,,,,,,,,,,,,,,,,,,1.0467556993875196,10000,2.7203531649156947,258.9857368469238,0.11755053540926819,0.04535618800828047
train,20,0.8512137715309812,0.24484047527236416,0.3267982565103328,0.1614553185710973,0.7629954043997966,0.5830803298065097,0.10682207147525544,0.058928785993097386,14.332070605429593,21.787136912274946,0.7090789556503296,0.1889474230141672,0.5760533764958382,0.1806567231995894,1.0221983343362808,0.334614691362835,0.0,0.0,1.0,0.0,,,0.7629954043997966,0.5830803298065097,1.0467556993875196,30000,2.456257635670854,404.87680292129517,,
heldout,8,1.0256516566328504,0.27633912191584525,0.23044293217148695,0.1085260588116063,,,,,,,,,,,,,,,,,,,,,1.0467556993875196,30000,2.456257635670854,404.87680292129517,0.10920405792159299,0.03162842094715103
train,20,0.6435209740083654,0.5375425819825871,0.47359632210374725,0.3482892413122637,0.6454427966977285,0.49259341581449784,0.11254665028683944,0.0636628938747512,15.260540814467237,28.75855955712861,0.5866392821073532,0.20395207170299823,0.4624101370573044,0.18727746082950086,0.8129365429282188,0.2813078837105461,0.0,0.0,1.0,0.0,,,0.6454427966977285,0.49259341581449784,1.0467556993875196,100000,1.9490514889752384,837.6073751449585,,
heldout,8,0.8059740835347459,0.45430064185320845,0.5646618189580975,0.2762716443925987,,,,,,,,,,,,,,,,,,,,,1.0467556993875196,100000,1.9490514889752384,837.6073751449585,0.11340792319263203,0.05677939914840396
train,20,0.5046523337356722,0.5302291393761351,0.5973980495336375,0.36637384968040154,0.45944957383878454,0.39558436610879616,0.12282764874854395,0.0563513544809292,5.261347135763847,5.796605208430278,0.4572586424648762,0.18529566981665027,0.34810979962348937,0.15709586422677843,0.6311740919947624,0.2554853352745534,0.0,0.0,1.0,0.0,,,0.45944957383878454,0.39558436610879616,1.0467556993875196,200000,1.534203115490299,1517.3357901573181,,
heldout,8,0.6283801148113493,0.4024185095670831,0.7099930689542755,0.27542828729989954,,,,,,,,,,,,,,,,,,,,,1.0467556993875196,200000,1.534203115490299,1517.3357901573181,0.10230790217544404,0.06290359321610116
