group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,memorization_ratio_mean,memorization_ratio_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.1446888052029291,0.04733658820572612,0.04156451717937895,0.025342779738693283,1.0268600870699032,0.8357807825361264,0.17086815064183936,0.11387287672436118,12.331783350805818,18.061139510789147,0.8108083993196488,0.06588000887149816,0.8175715416669845,0.11198402730528868,1.4763729959726333,0.6046384730275531,0.0,0.0,1.0,0.0,,,1.0268600870699032,0.8357807825361264,0.10790000000000002,0.014929500996349475,1.0040473220529973,100,3.5390863462922613,38.41150164604187,,
heldout,8,1.1667991619047617,0.05250810996108053,0.0982824843512531,0.06854600562745401,,,,,,,,,,,,,,,,,,,,,0.107625,0.023393041166124597,1.0040473220529973,100,3.5390863462922613,38.41150164604187,0.1685936553538025,0.17294270997533273
train,20,1.042832328899368,0.04080526591451621,0.07143250247313557,0.034262832196309205,1.0364116857088628,0.8617286007252406,0.15652810044833046,0.10658838740862848,10.219347449122257,11.235888039358366,0.7311503753066063,0.10615913947073792,0.764742274582386,0.1379379618895398,1.3850057870149612,0.6447657447658035,0.0,0.0,1.0,0.0,,,1.0364116857088628,0.8617286007252406,0.10680000000000003,0.018156541520895436,1.0040473220529973,300,2.541174001864403,91.37398409843445,,
heldout,8,1.0207282599809773,0.03836025566543106,0.0842101828041171,0.035357134694857045,,,,,,,,,,,,,,,,,,,,,0.11725,0.03356244180628102,1.0040473220529973,300,2.541174001864403,91.37398409843445,0.17343310485047778,0.1909076277319752
train,20,1.167756226384348,0.06744831441790532,0.05711203356338836,0.03386262755945141,1.0503022126232107,0.8287517180464998,0.1639508997110572,0.10561058881799965,12.591616533748066,17.89372307582144,0.735680291056633,0.1427213080155402,0.6354136884212493,0.1271090268804314,1.220897588133812,0.5255711237038101,0.0,0.0,1.0,0.0,,,1.0503022126232107,0.8287517180464998,0.1129,0.024262934694714904,1.0040473220529973,1000,1.8396697309906782,148.48790550231934,,
heldout,8,1.1138983198999535,0.06105648641703246,0.041086856644351785,0.02335296045171882,,,,,,,,,,,,,,,,,,,,,0.112875,0.043781952617488414,1.0040473220529973,1000,1.8396697309906782,148.48790550231934,0.16643581041837158,0.2363917452407603
train,20,1.0967006047967571,0.1993183741329329,0.05529373052173257,0.040835818915204325,1.0277452754469265,0.823515105215951,0.17037279400019062,0.10863590111450737,13.036794763667848,21.514432736169077,0.716289459168911,0.16669838104966658,0.6164764881134033,0.1367202179717216,1.188983181118965,0.49826154608640477,0.0,0.0,1.0,0.0,,,1.0277452754469265,0.823515105215951,0.1123,0.0261,1.0040473220529973,3000,1.7814028194577778,217.04860401153564,,
heldout,8,1.1491485798074463,0.21398197112778264,0.05107101842409725,0.038434294891179145,,,,,,,,,,,,,,,,,,,,,0.11125,0.04778009522803403,1.0040473220529973,3000,1.7814028194577778,217.04860401153564,0.19387698640827977,0.2528968621646634
train,20,1.1595109688658352,0.42860849541971785,0.12577444789305242,0.06798858706342145,1.0200796471859355,0.8155158674905056,0.13781059685051167,0.09928942531139712,10.32356360574588,11.752728907167047,0.7136355251073837,0.1713614398498774,0.607366569340229,0.14795238477957345,1.1720249086618424,0.4725901627578034,0.0,0.0,1.0,0.0,,,1.0200796471859355,0.8155158674905056,0.11715,0.0321049451019621,1.0040473220529973,10000,1.7297931443891224,331.5668911933899,,
heldout,8,1.2191265787487355,0.37005768557992685,0.2088625277347913,0.16301092681741902,,,,,,,,,,,,,,,,,,,,,0.10975000000000001,0.040254658115552296,1.0040473220529973,10000,1.7297931443891224,331.5668911933899,0.15552075631250306,0.13140536802276614
train,20,1.2323859063822378,0.45175671326413086,0.3406931817172571,0.34850105460497083,1.0209266847294218,0.7644411674296558,0.15816456699657894,0.10095082207943713,10.75390686269144,17.544049643818326,0.6953891038894653,0.15576148814972235,0.579598818719387,0.14930225773007072,1.1109144628047942,0.3795797015225188,0.0,0.0,1.0,0.0,,,1.0209266847294218,0.7644411674296558,0.13755,0.03773390385316632,1.0040473220529973,30000,1.6329001436574477,544.557489156723,,
heldout,8,0.9755670773826676,0.39557917454334496,0.46539272790030123,0.506409540233097,,,,,,,,,,,,,,,,,,,,,0.1355,0.05875585077249754,1.0040473220529973,30000,1.6329001436574477,544.557489156723,0.1995826447517946,0.19440738601818583
train,20,0.9762872330373618,0.4924827335382756,0.47890368886952245,0.5352418156759494,0.7869062404796641,0.4921422592727798,0.14207636868783874,0.11558149232552092,10.793054698941965,10.683502209113156,0.6267178501933813,0.26316534983727324,0.4967795185744762,0.22080763267762193,0.9011556826531887,0.312002055642886,0.0,0.0,1.0,0.0,,,0.7869062404796641,0.4921422592727798,0.23454999999999995,0.2042644058567229,1.0040473220529973,100000,1.2726585031928321,1067.0724458694458,,
heldout,8,0.8320804707953688,0.4301170526725275,1.0287900668053396,1.6414124089311821,,,,,,,,,,,,,,,,,,,,,0.258875,0.15974623430616447,1.0040473220529973,100000,1.2726585031928321,1067.0724458694458,0.4431754840861065,0.7773032485491108
train,20,0.6981288769188758,0.4922885404200953,0.6146626923163973,0.661933291437081,0.691137918426051,0.5205203178321328,0.15007384722501463,0.13159874043084982,12.264233521285274,24.97585316566948,0.6003681607544422,0.2820852628444092,0.48643536642193796,0.24360617751260255,0.8401966527104378,0.3383582552549277,0.0,0.0,1.0,0.0,,,0.691137918426051,0.5205203178321328,0.2648499999999999,0.23068555979948113,1.0040473220529973,200000,1.0180023139452297,1717.6163640022278,,
heldout,8,0.48002447974064794,0.3849250119254586,1.0864619113102307,1.4767911410753132,,,,,,,,,,,,,,,,,,,,,0.21862499999999999,0.16891339311907744,1.0040473220529973,200000,1.0180023139452297,1717.6163640022278,0.4547307230524519,0.8574530620750854
