group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,memorization_ratio_mean,memorization_ratio_std,trace_post,iter,train_loss,lr,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.0870007738838254,0.0529007041806765,0.1693055735791938,0.048947753691318485,0.8660914829828462,0.5482715979939824,0.14304567773640325,0.055384946513742296,8.250669908930394,9.540324844755212,0.8094847649335861,0.12067171975157258,0.8137475401163101,0.11679014934026831,1.3356800377368927,0.3678561434245068,0.0,0.0,1.0,0.0,,,0.8660914829828462,0.5482715979939824,0.11955,0.013818375447207968,1.0467556993875196,100,3.1380534169694174,0.000999999975350663,32.20787000656128,,
heldout,8,1.130592209805245,0.03834565204554868,0.16340527644477548,0.04158437959171371,,,,,,,,,,,,,,,,,,,,,0.116375,0.011112352361223973,1.0467556993875196,100,3.1380534169694174,0.000999999975350663,32.20787000656128,0.10517969727055096,0.04585964118363561
train,20,0.8930061754972554,0.039383007215088715,0.25340910979805276,0.06733950710938821,0.8428680020186781,0.5643460324257258,0.11822475080901254,0.05080159458353949,10.250910178706057,10.44353598972105,0.8194348007440567,0.1839374398146406,0.6814061790704727,0.15308480505842145,1.1857612818479537,0.3973174816245334,0.0,0.0,1.0,0.0,,,0.8428680020186781,0.5643460324257258,0.1163,0.014966963619919706,1.0467556993875196,1000,1.976284374721071,0.0009999975350683315,70.4273464679718,,
heldout,8,0.8850682883723368,0.041915231690192276,0.22782349354646086,0.04316462101648028,,,,,,,,,,,,,,,,,,,,,0.11587499999999999,0.011373626290677922,1.0467556993875196,1000,1.976284374721071,0.0009999975350683315,70.4273464679718,0.10699235372595652,0.043752257845564704
train,20,0.9736676580562149,0.16155901156019523,0.24801123139702871,0.09968830976663913,0.8162495520280307,0.61001860970153,0.10510044795101847,0.045708782752600055,9.89793246903539,9.682970360119667,0.7732791736721992,0.155369464783397,0.6402070730924606,0.1551480273152339,1.13934668302536,0.4073449943511822,0.0,0.0,1.0,0.0,,,0.8162495520280307,0.61001860970153,0.12475,0.011729769818713409,1.0467556993875196,10000,1.8386829137891518,0.000999753526902688,140.47556495666504,,
heldout,8,1.0704747026649004,0.19812666363380974,0.2022927275878315,0.12405666450102093,,,,,,,,,,,,,,,,,,,,,0.121875,0.01209790787698435,1.0467556993875196,10000,1.8386829137891518,0.000999753526902688,140.47556495666504,0.08873128475291572,0.030166073765739477
train,20,0.9448857811223874,0.2427251094742953,0.2581191128366578,0.10452666095458439,0.799957565229495,0.5884446709338231,0.140329193452382,0.07730344083749889,7.308339601038644,6.465477213636974,0.7130143269896507,0.16775169344489535,0.5753959089517593,0.16499658886049723,1.014475202560425,0.32977963171472635,0.0,0.0,1.0,0.0,,,0.799957565229495,0.5884446709338231,0.21374999999999997,0.07378270461293757,1.0467556993875196,30000,1.5545470206041123,0.000997783201319231,256.383908033371,,
heldout,8,0.8394124427218579,0.31262185965170053,0.29477429013051115,0.0731526513319266,,,,,,,,,,,,,,,,,,,,,0.17062500000000003,0.0459971126811238,1.0467556993875196,30000,1.5545470206041123,0.000997783201319231,256.383908033371,0.0984748643279211,0.04677418234055705
train,20,0.5683506578237901,0.5366103015101344,0.5108584877718019,0.3484990417930123,0.532708731234026,0.3893998648921764,0.12540551798895888,0.06905610574506761,6.267476807760424,6.570877963150517,0.4890015609562397,0.1776431765639058,0.3704920381307602,0.15046926366673835,0.6676724448800087,0.2288424026675417,0.0,0.0,1.0,0.0,,,0.532708731234026,0.3893998648921764,0.5451,0.1983607572076695,1.0467556993875196,100000,0.9259134490348603,0.0009755527298892785,595.7024075984955,,
heldout,8,0.7812172683762233,0.48804897557446353,0.49652366937602915,0.2566913048854474,,,,,,,,,,,,,,,,,,,,,0.48212499999999997,0.12159609111727236,1.0467556993875196,100000,0.9259134490348603,0.0009755527298892785,595.7024075984955,0.09901840746057464,0.03271386098100048
