group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,memorization_ratio_mean,memorization_ratio_std,trace_post,iter,train_loss,lr,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.1372640162284546,0.04663355113696995,0.1002237817648464,0.06528163057280174,1.0330839641930392,0.8471846835854869,0.1532143291232906,0.0987691093859568,10.41041950260098,11.591712596822088,0.7838649213314056,0.07865342580847638,0.8162584006786346,0.11426807494773487,1.4729746371507644,0.6186658841016339,1.243903749176488,0.39491269913626853,61.872491587687215,19.115317341351236,1.0011646429236134,0.28342030763668147,0.1209708785550545,0.10144091954386054,0.11100000000000002,0.01581771159175688,1.0040473220529973,100,3.341393521650327,0.001,43.53531050682068,,
heldout,8,1.146623341166638,0.04147104943004056,0.13998401700950616,0.10267667030887422,,,,,,,,,,,,,,,,,,,,,0.108125,0.02245794681176354,1.0040473220529973,100,3.341393521650327,0.001,43.53531050682068,0.13609255630123673,0.1346661150509746
train,20,1.5751038272944153,0.1274000822033226,0.17215711446272117,0.04439147195231087,1.0544780014585695,0.8737319841069844,0.12046504761407986,0.10064213946034682,15.525224076164923,19.941338954644444,0.7593552827835083,0.08745682940538543,0.7648213833570481,0.11998067064483468,1.407866543531418,0.5278549923934718,1.243903749176488,0.39491269913626853,61.872491587687215,19.115317341351236,1.3619964459291387,0.31781627317725614,0.19721201634997065,0.09791796173872229,0.1072,0.01750885490259143,1.0040473220529973,300,2.789238928260284,0.001,95.74482107162476,,
heldout,8,1.427785163455128,0.09047117138159796,0.21109407805907504,0.06663406790066971,,,,,,,,,,,,,,,,,,,,,0.12087500000000001,0.021854275897407353,1.0040473220529973,300,2.789238928260284,0.001,95.74482107162476,0.15593144427638964,0.13515768875633222
train,20,1.3050818108704783,0.1454673697731874,0.15082820122884708,0.10669227053594868,1.0601691572576677,0.8321079861870317,0.1342944811004591,0.08031918822698728,20.901519266649025,51.50930990358495,0.7712760359048844,0.12563231663830762,0.6778406918048858,0.09969475824971231,1.3013225346803665,0.49821458696233706,1.243903749176488,0.39491269913626853,61.872491587687215,19.115317341351236,1.1144367174431844,0.2122620082515394,0.13068953622355065,0.10120521402712603,0.10745,0.01705131959702826,1.0040473220529973,1000,2.1910973716529933,0.001,148.98803448677063,,
heldout,8,1.3551470685395433,0.2232465488186552,0.15137971775849568,0.08848846351782029,,,,,,,,,,,,,,,,,,,,,0.12012500000000001,0.025201376450503653,1.0040473220529973,1000,2.1910973716529933,0.001,148.98803448677063,0.13911517296703899,0.13990449121213194
train,20,1.2805558694686225,0.22681901952787753,0.11733955531363445,0.08901074004789168,1.0251933765904517,0.8537069453086993,0.13126916555637533,0.09307819634437575,17.014809215813482,29.007875046461916,0.7550961673259735,0.14438958289794435,0.6589935287833214,0.11720463297806488,1.2744593292474746,0.5033321803756139,1.243903749176488,0.39491269913626853,61.872491587687215,19.115317341351236,1.0746135847818041,0.15364414158331868,0.1402605183434266,0.12904335583198318,0.11075000000000004,0.015384651442265439,1.0040473220529973,3000,2.1690879640373195,0.001,210.0866506099701,,
heldout,8,1.395170248448514,0.3427914940278723,0.16078273332161397,0.09025643063719839,,,,,,,,,,,,,,,,,,,,,0.124625,0.013719853315542409,1.0040473220529973,3000,2.1690879640373195,0.001,210.0866506099701,0.13773082440486273,0.12772598401195756
train,20,1.206278718984064,0.3280209355522747,0.09730970531401523,0.06064642483067895,1.0081975299758057,0.8471156297598107,0.1384520820497178,0.11015680925588027,14.552315896651683,20.346420984000392,0.7667764306068421,0.1438564504404501,0.6434810310602188,0.12418217038226767,1.245870378613472,0.46736302108004185,1.243903749176488,0.39491269913626853,61.872491587687215,19.115317341351236,0.9858682982811061,0.0840635928806771,0.11198110027125133,0.07947146324454131,0.11255,0.01136430816196041,1.0040473220529973,10000,2.1299446878015447,0.001,307.5094621181488,,
heldout,8,1.0970895234800366,0.11053167575567162,0.14530022384473337,0.1283370896976583,,,,,,,,,,,,,,,,,,,,,0.126125,0.01345768832303676,1.0040473220529973,10000,2.1299446878015447,0.001,307.5094621181488,0.14033220763075113,0.10429750393263253
