group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.1042904953583415,0.03971689606878345,0.1526832295873955,0.04654542949372609,1.0954115750084643,0.6006197923456226,0.1597163508328007,0.10671213257296366,11.959412544772615,12.060031307392286,0.8215805843472481,0.13903661821562768,0.8404542580246925,0.16589094653709058,1.4846099883317947,0.3504201536777451,1.1096569215092364,0.5295062772078672,13.050120176938268,6.900222117297295,1843.9949179448583,7948.622163363614,0.2668039581932044,0.14520769493024463,1.014581102997699,100,3.139453448104202,23.24331569671631,,
heldout,8,1.097450276246279,0.040488840987344565,0.12859641790624174,0.02923892927541149,,,,,,,,,,,,,,,,,,,,,1.014581102997699,100,3.139453448104202,23.24332022666931,0.13070258247856276,0.1005603147366364
train,20,1.68823146542532,0.06840361328726927,0.09867164272314691,0.07200298687820574,1.079629933627636,0.6206742849081397,0.12927213906595025,0.092942969140993,13.132661070635967,14.553563201902417,0.766487979888916,0.16044792913238953,0.7511895969510078,0.17293191368117322,1.3599767476320266,0.2902184687824014,1.1096569215092364,0.5295062772078672,13.050120176938268,6.900222117297295,2507.261947176303,10792.307470035643,0.2155032702910838,0.1615771923549094,1.014581102997699,300,2.5049846506612887,46.344682693481445,,
heldout,8,1.6380675880229618,0.07924918351453733,0.15616069639597158,0.06695699939037103,,,,,,,,,,,,,,,,,,,,,1.014581102997699,300,2.5049846506612887,46.344685554504395,0.11626106073835957,0.05698124934078571
train,20,0.9538009941896967,0.12089008540404335,0.13331381847610163,0.05150997398873214,1.0707141595381462,0.6285003895892249,0.12602715146890134,0.10484704830243852,12.166796847323159,9.253733311650292,0.8254463359713554,0.21930235266484438,0.6863331198692322,0.19365168136918548,1.2774242401123046,0.3882222594051902,1.1096569215092364,0.5295062772078672,13.050120176938268,6.900222117297295,991.9246789250756,4268.576953789,0.22194818109570202,0.16227594658297184,1.014581102997699,1000,1.904219785728104,73.63650798797607,,
heldout,8,0.8663793363956891,0.13542436440878483,0.18732406200482027,0.048622371680406694,,,,,,,,,,,,,,,,,,,,,1.014581102997699,1000,1.904219785728104,73.63651132583618,0.11934694093341933,0.1047466071650074
train,20,1.192958256813491,0.227030065603919,0.04618123090577947,0.028229521857511413,1.0825278104375649,0.5942186958610922,0.14413428077692444,0.11908538223804355,11.145829762529171,7.553545197850787,0.8168726593255997,0.22273100764230064,0.6789586275815964,0.18802588464594694,1.2655611991882325,0.34760869791194604,1.1096569215092364,0.5295062772078672,13.050120176938268,6.900222117297295,915.4866138555051,3939.533680260013,0.21708685249792245,0.16802947795700296,1.014581102997699,3000,1.871596497423486,109.46804213523865,,
heldout,8,1.0076348047503267,0.20792136062691374,0.05644687857429623,0.03077196349835246,,,,,,,,,,,,,,,,,,,,,1.014581102997699,3000,1.871596497423486,109.4680449962616,0.13113666264992108,0.10438558713183597
train,20,1.196065544623869,0.29497348972494736,0.10986178496001706,0.06318608706223912,1.11793729821245,0.6126146645520439,0.1388939168864015,0.10718023537772499,13.076360020535954,10.352303358162231,0.8024033367633819,0.2236792348869674,0.6789523117244244,0.20260964244057975,1.258129808306694,0.3863768888166331,1.1096569215092364,0.5295062772078672,13.050120176938268,6.900222117297295,1509.0978114418363,6502.90422008453,0.2054559429960033,0.15986991365743833,1.014581102997699,10000,1.8231291123789386,181.44203567504883,,
heldout,8,1.0962749880134552,0.2886712961394628,0.10334022201066954,0.07914920174212499,,,,,,,,,,,,,,,,,,,,,1.014581102997699,10000,1.8231291123789386,181.44203901290894,0.13658214281944558,0.088487715567316
