group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.1364551962717286,0.03741168649206654,0.36962635731032006,0.21637328374572065,1.0341578456811775,0.6643522991740285,0.06717747133106786,0.028525973946432165,17.54834211298557,12.22250499382396,0.8178011029958725,0.12114497537968746,0.8276843547821044,0.12641286466136864,1.5311554372310638,0.4836732926142535,1.019281376574483,100,3.257661983824191,37.16157913208008,,
heldout,8,1.1456632992064462,0.043183758114436664,0.4556657794691006,0.27323758892365124,,,,,,,,,,,,,1.019281376574483,100,3.257661983824191,37.16157913208008,0.07479683274095549,0.04438590245459395
train,20,0.8020169643485264,0.020009689039583112,0.38879159263691687,0.22575038329159736,1.0367918777317946,0.6597244293175877,0.08275977229089136,0.04805380648040932,19.231132798631005,20.5502273236197,0.8392104715108871,0.1796054640712632,0.7902649968862534,0.15127831908362968,1.4769966632127762,0.5393420729089007,1.019281376574483,300,2.8542498936682157,77.26450753211975,,
heldout,8,0.8119281145979209,0.027622141623337523,0.49159541133467954,0.2738266564238381,,,,,,,,,,,,,1.019281376574483,300,2.8542498936682157,77.26450753211975,0.07877277335362103,0.049445050561093475
train,20,1.229927299130394,0.15296846587082694,0.39777336769192784,0.29164568059189855,1.0753481624481425,0.676319990409205,0.06763258192925156,0.04439291504143023,25.455266445908272,29.66048892206799,0.8399767816066742,0.1485656395845098,0.7517119795084,0.11142894338857026,1.4306658416986466,0.45496041927796677,1.019281376574483,1000,2.374950929482067,120.84785342216492,,
heldout,8,1.1050561802491041,0.1625042559373285,0.5308374390698769,0.3683203215697373,,,,,,,,,,,,,1.019281376574483,1000,2.374950929482067,120.84785342216492,0.06855978548448406,0.026335864069785588
train,20,1.1433984395931422,0.11006634281152519,0.4285559548924752,0.23995751829503967,1.0558195445198777,0.6440210938956975,0.07899826200544162,0.03481906800650408,15.007433993705973,11.420362222326276,0.8520220309495926,0.15881864745022822,0.7435066550970078,0.12257717619052018,1.4111417770385741,0.43337588048000847,1.019281376574483,3000,2.369584301292458,171.99669528007507,,
heldout,8,1.0485386359048292,0.18429669732082493,0.5254991721154074,0.2896266903446945,,,,,,,,,,,,,1.019281376574483,3000,2.369584301292458,171.99669528007507,0.07379545910392948,0.04062889316298354
train,20,1.3824217019686666,0.18121998362778205,0.40945354596582895,0.18668815974849887,1.0348197697917043,0.6316986514104281,0.10097797999375943,0.04126747188049774,13.1275858614167,13.378304161027836,0.8485448077321053,0.1583501275322481,0.7207382574677468,0.13056307827269037,1.3712986290454865,0.38993787187039297,1.019281376574483,10000,2.354476418265833,233.10935711860657,,
heldout,8,1.2156884683041342,0.2924675646903229,0.5362502748742872,0.2894293011172664,,,,,,,,,,,,,1.019281376574483,10000,2.354476418265833,233.10935711860657,0.08635931095751635,0.0449498509613113
train,20,1.3805435213161792,0.12688938339379,0.4016553289326195,0.19351171482672525,1.0306865491563526,0.6378984021905353,0.10333664226114721,0.05249345985484884,14.008216098738325,13.368703561914396,0.8162155643105506,0.1605115011725778,0.7190740019083023,0.12658455903367458,1.3367676883935928,0.3755978200010894,1.019281376574483,30000,2.2949527636559486,363.52992486953735,,
heldout,8,1.260054041081161,0.25901991908201544,0.49516403328870984,0.2793833318675711,,,,,,,,,,,,,1.019281376574483,30000,2.2949527636559486,363.52992486953735,0.11558000289080549,0.05462440686009123
train,20,1.1857169956460107,0.1340743840529866,0.3399057551360003,0.19299040884158583,1.01812136136257,0.6608879165283188,0.0812641643170668,0.048812622161298426,22.767404581890123,25.84612848920666,0.7952383607625961,0.17926078974392398,0.7017811790108681,0.1362241984282156,1.3019167065620423,0.37622467453467046,1.019281376574483,100000,2.2286849968210096,738.6189308166504,,
heldout,8,1.0649497891441875,0.2384179088333733,0.4314065347721293,0.25685377051910485,,,,,,,,,,,,,1.019281376574483,100000,2.2286849968210096,738.6189308166504,0.12926088591031792,0.06468016744187736
train,20,1.1841917874459973,0.11974859006904011,0.36533912419035053,0.19802132075741757,1.029795544833782,0.6534974603755495,0.07920122080133253,0.04236236301710662,19.10351933832512,19.8927701830857,0.8002940446138382,0.16956569245754963,0.714859040081501,0.12969277501624332,1.3160211473703385,0.3788257039947978,1.019281376574483,200000,2.235061282508519,1313.9546642303467,,
heldout,8,1.1216343276329406,0.2291606898601434,0.46788011596204526,0.26552232024099753,,,,,,,,,,,,,1.019281376574483,200000,2.235061282508519,1313.9546642303467,0.12151917807545112,0.05682693903248538
