group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.0908459647286666,0.04296160579909705,0.1141570832467661,0.04932716384650919,0.7570847804694856,0.4479738821262764,0.04647495269595626,0.020394712004709707,18.78874920329129,10.940131722729761,0.8114480644464492,0.10728281417534409,0.817374812066555,0.09761490802611619,1.2400086730718614,0.2609863982833433,1.019281376574483,100,3.144856037356489,41.936147928237915,,
heldout,8,1.098732874316065,0.05201364695293852,0.09071786764275774,0.05696661291472435,,,,,,,,,,,,,1.019281376574483,100,3.144856037356489,41.936147928237915,0.06993311746152983,0.07850520364883086
train,20,0.8574791152427949,0.04996088112231654,0.05940344809700469,0.045073329430176584,0.7718523080838501,0.4659220754195055,0.04203853665069851,0.02441940177315582,35.81426339791807,57.141827831392106,0.7605420410633087,0.12825669174105112,0.7205368340015411,0.11871754537517937,1.1535477876663207,0.32969797163100706,1.019281376574483,300,2.353924038909244,83.92192435264587,,
heldout,8,0.8996642915013928,0.0636947797339018,0.09456248689579562,0.05770027167786804,,,,,,,,,,,,,1.019281376574483,300,2.353924038909244,83.92192435264587,0.06181474370765322,0.055776294095095075
train,20,1.043844822466252,0.0727128743405964,0.05860058734406069,0.03545572781307653,0.7765436880665286,0.4642795454845925,0.051068412700961796,0.03385888731774045,20.576654526868474,18.27613690161305,0.7867993921041488,0.17607764676627113,0.6519845500588417,0.13621919098403368,1.0690335303544998,0.29207727687910173,1.019281376574483,1000,1.7675361292278489,137.5664713382721,,
heldout,8,1.0121273031462965,0.08850014296255683,0.0716606563262651,0.052138168671457485,,,,,,,,,,,,,1.019281376574483,1000,1.7675361292278489,137.5664713382721,0.06884606472993944,0.06973159439304202
train,20,0.9323103463865248,0.05184743095272571,0.10267255861353426,0.029922542260814606,0.7585428986431046,0.4357576089500624,0.047581085452315076,0.03472630217211924,21.51347230150271,14.267491303343638,0.7751205891370774,0.1644583359271109,0.6475246623158455,0.1439083208635962,1.0595421701669694,0.2863347042573207,1.019281376574483,3000,1.7404444795638825,200.35038948059082,,
heldout,8,0.921773322825429,0.04461272748210497,0.09878994912459292,0.04108423109342944,,,,,,,,,,,,,1.019281376574483,3000,1.7404444795638825,200.35038948059082,0.07766165392579191,0.09853474086366724
train,20,1.070155317528505,0.0857572573331138,0.10068355384045846,0.06550423672444439,0.7381806131318394,0.44447179595420866,0.05201118657621392,0.03631070093194607,18.524323128329318,16.299422318093065,0.7802982777357101,0.16925934327229994,0.6501908734440803,0.14481605777599116,1.0587752908468246,0.2808602006196587,1.019281376574483,10000,1.72147962047064,288.5935797691345,,
heldout,8,1.009805133662712,0.12019984159336419,0.06956541520644835,0.03525850609716382,,,,,,,,,,,,,1.019281376574483,10000,1.72147962047064,288.5935797691345,0.08996237449207092,0.12401496705978438
train,20,1.0473228968482091,0.13403273991784048,0.1202278888055512,0.1332568342265881,0.7064151714621865,0.4256750784934083,0.04888743629563453,0.03349497961918844,20.167180278256843,15.105539783309766,0.7605586096644401,0.1732871563311928,0.6282713428139687,0.14849138986654495,1.0286390960216523,0.26064706743979066,1.019281376574483,30000,1.713638099960743,443.6114320755005,,
heldout,8,0.9424909323412167,0.2873220116916141,0.09875772889384063,0.07844986785327343,,,,,,,,,,,,,1.019281376574483,30000,1.713638099960743,443.6114320755005,0.07959620772017993,0.09020745947537304
train,20,0.9782179794373078,0.11903234713432068,0.13105080938412006,0.14021857880543118,0.6909548970723778,0.419959949917858,0.04681539904804274,0.025614948739711665,24.239322326972914,21.134528238661954,0.7350954085588455,0.20545243651861006,0.6069400876760482,0.18176943910518525,0.9958464175462722,0.29460535357640427,1.019281376574483,100000,1.6447477503871515,794.94828748703,,
heldout,8,0.8851678138714633,0.37106521876378346,0.16101034690086008,0.17470018882466654,,,,,,,,,,,,,1.019281376574483,100000,1.6447477503871515,794.94828748703,0.05256678103963423,0.04234628862079245
train,20,0.7337840040780392,0.2798772534170264,0.21443547019775178,0.22619527997248282,0.6286798512516116,0.45097268740895374,0.05141481022885882,0.04485303143214874,20.518694302293767,21.30051087425566,0.728241790831089,0.24202927951852385,0.5756080985069275,0.19072753237407053,0.9363982915878296,0.31225515162111317,1.019281376574483,200000,1.5568416639741671,1281.5623307228088,,
heldout,8,0.9023024450041395,0.5371457016783568,0.32546788869745047,0.17304537455541702,,,,,,,,,,,,,1.019281376574483,200000,1.5568416639741671,1281.5623307228088,0.03816564551016532,0.02705995188299075
