group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,memorization_ratio_mean,memorization_ratio_std,trace_post,iter,train_loss,lr,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.0964171643676957,0.035044525594210514,0.06032886882552968,0.029934062062960645,1.0237312743404412,0.857550398708435,0.15197738285290016,0.09552847725471267,9.936222171010481,9.842581537443904,0.7801274925470352,0.08049896497318086,0.8066307038068772,0.11289563842558387,1.4516911774873733,0.6241719355837249,0.0,0.0,1.0,0.0,,,1.0237312743404412,0.857550398708435,0.10725,0.016173666869328054,1.0040473220529973,100,3.2125853944938934,0.001,15.036983013153076,,
heldout,8,1.085473803883846,0.04340300727290328,0.11026678212286223,0.07966607456141575,,,,,,,,,,,,,,,,,,,,,0.118,0.022113344387495976,1.0040473220529973,100,3.2125853944938934,0.001,15.036985635757446,0.162626258492444,0.15212015226939615
train,20,1.9969323848452896,0.12225849282992104,0.09169236011989254,0.049672436539391136,1.0415703762004367,0.8463420455044797,0.1540455802210209,0.12029276286135585,10.60315047938143,10.19774362744987,0.7489133328199387,0.0970072306482849,0.6896189704537392,0.09025379234951392,1.2995098024606704,0.5170063660177607,0.0,0.0,1.0,0.0,,,1.0415703762004367,0.8463420455044797,0.10734999999999999,0.022276164391564362,1.0040473220529973,300,2.3879085379515583,0.001,50.02147603034973,,
heldout,8,1.9106059984215773,0.10665590365925466,0.0744183384889125,0.04809111500930702,,,,,,,,,,,,,,,,,,,,,0.111125,0.025697458531924903,1.0040473220529973,300,2.3879085379515583,0.001,50.02147936820984,0.1675019730898771,0.20817543757864623
train,20,1.2513986260652967,0.18459574828203204,0.05354914878618337,0.032375103359497344,1.00750251442077,0.8442799845426647,0.16006043875551904,0.11084109552146304,10.996482610569007,13.851352976692858,0.7212922096252441,0.17431613608696317,0.6160254910588264,0.13836385563379422,1.192918735742569,0.5148805530989755,0.0,0.0,1.0,0.0,,,1.00750251442077,0.8442799845426647,0.11135000000000002,0.02692819154714999,1.0040473220529973,1000,1.8192201472325193,0.001,88.00807690620422,,
heldout,8,1.2319845395422084,0.183843566002878,0.12671884398447467,0.08453479920669388,,,,,,,,,,,,,,,,,,,,,0.115375,0.04958310574177459,1.0040473220529973,1000,1.8192201472325193,0.001,88.0080795288086,0.17539499669536462,0.17658198129272193
train,20,1.207938204409383,0.4522628905100499,0.08619631897988031,0.047808781555184955,1.0235537594672097,0.8561663186838624,0.16566539680952957,0.12268169338308701,8.758795554419306,7.749010288060301,0.720294027030468,0.17207065435052601,0.6123045012354851,0.1465160995591828,1.182884258031845,0.4984105066002708,0.0,0.0,1.0,0.0,,,1.0235537594672097,0.8561663186838624,0.12105000000000002,0.026158124932800515,1.0040473220529973,3000,1.784961993244086,0.001,144.51824402809143,,
heldout,8,1.3098136791088337,0.44882779796886624,0.07469417648003113,0.050031459524984334,,,,,,,,,,,,,,,,,,,,,0.11975,0.0439111318460365,1.0040473220529973,3000,1.784961993244086,0.001,144.51824593544006,0.18286997246643355,0.2353213971073473
train,20,1.2057421411601432,0.5908864551547716,0.30663534862013925,0.2905393556438891,0.9835282905103145,0.7956156977334683,0.1284519132707009,0.08875295101733466,13.867363619822488,18.369505588444394,0.697180162370205,0.18061633417632664,0.5798309333622456,0.16970715059131575,1.117939531803131,0.40932840358619144,0.0,0.0,1.0,0.0,,,0.9835282905103145,0.7956156977334683,0.1351,0.04066804642468089,1.0040473220529973,10000,1.6758330950652052,0.001,233.97347474098206,,
heldout,8,1.2093427861143895,0.3277934255144647,0.10750419962820892,0.0722843479604214,,,,,,,,,,,,,,,,,,,,,0.12425,0.05347370849305292,1.0040473220529973,10000,1.6758330950652052,0.001,233.97348070144653,0.1799691425888836,0.256132274788891
train,20,1.0007445086223958,0.63835646785995,0.38188764958316507,0.5203423554494998,0.7746745197782067,0.5559956822130017,0.1613064496459541,0.13747059346094,7.53393552787241,6.479883287534033,0.6308193080127239,0.2407507953808068,0.5127286117523908,0.19969151662482798,0.9280546694993973,0.3023935851346113,0.0,0.0,1.0,0.0,,,0.7746745197782067,0.5559956822130017,0.24820000000000003,0.2193735626733541,1.0040473220529973,30000,1.3191228568041662,0.001,454.8227343559265,,
heldout,8,0.7136058923379758,0.49676300995164335,0.6419222699347109,0.7797152524854435,,,,,,,,,,,,,,,,,,,,,0.31,0.26260378900541403,1.0040473220529973,30000,1.3191228568041662,0.001,454.8227367401123,0.13879984357913192,0.15472560325349974
train,20,0.5128899692569966,0.3811697196055268,0.7414074984273709,0.8454999229585095,0.4706555335388781,0.4658473793342674,0.16747252202563587,0.1597021785197679,4.5666127671005885,4.906823949746361,0.46756547354161737,0.3002103819165841,0.36274022683501245,0.250250952737182,0.6165336944162846,0.3524618365650238,0.0,0.0,1.0,0.0,,,0.4706555335388781,0.4658473793342674,0.4990000000000001,0.29889998327199685,1.0040473220529973,100000,0.75347699542588,0.001,1116.2967133522034,,
heldout,8,0.5251271261164858,0.5503799827073907,0.8062763520970766,0.6084176238558191,,,,,,,,,,,,,,,,,,,,,0.36724999999999997,0.32370926384643367,1.0040473220529973,100000,0.75347699542588,0.001,1116.2967166900635,0.20690533324734306,0.1922867515103587
train,20,0.31061291426113213,0.30268304779364513,0.9078380532074437,0.7637810098019161,0.34770254200959416,0.38259307353349287,0.16293478473067777,0.1471414519692448,5.132613951234666,10.496925242527974,0.4024535663425922,0.2856045801645944,0.2927771219983697,0.21558932806201936,0.5046833403408527,0.3051854790253101,0.0,0.0,1.0,0.0,,,0.34770254200959416,0.38259307353349287,0.6200500000000001,0.25417011527715055,1.0040473220529973,200000,0.4861990333749432,0.001,2137.6853835582733,,
heldout,8,0.6844035573016313,1.1122097748716862,1.8507011409853664,2.54256428617603,,,,,,,,,,,,,,,,,,,,,0.39087500000000003,0.35547764961386813,1.0040473220529973,200000,0.4861990333749432,0.001,2137.685387611389,0.9011863997565219,1.9641532304338831
