group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.632251122516593,0.07328649563844229,0.2065103225652082,0.10291882973299167,1.4259950425828332,0.545787493052814,0.12505723943786617,0.04558906943743684,13.47136597755303,8.779249444141863,1.06055448949337,0.1561898162327459,0.9916137605905533,0.1320090114213457,1.8613442659378052,0.4175764608642276,0.0,0.0,1.0,0.0,,,1.4259950425828332,0.545787493052814,1.5967230928511111,100,3.9506377803052235,23.767669677734375,,
heldout,8,1.6831771412803818,0.04048000555088747,0.13025054671972566,0.0633067676243506,,,,,,,,,,,,,,,,,,,,,1.5967230928511111,100,3.9506377803052235,23.767674207687378,0.10692189442735717,0.053493356209952
train,20,1.8077311007022918,0.1934154052110195,0.12243227673640959,0.1164196807803725,1.4696832170753902,0.4946709142946435,0.10781033817007038,0.055812568793658236,17.116187624917732,9.06685979145483,1.078317928314209,0.18657635027983097,0.9470068722963333,0.13573416039297612,1.7736786723136901,0.386504884298167,0.0,0.0,1.0,0.0,,,1.4696832170753902,0.4946709142946435,1.5967230928511111,300,3.4787477724162463,47.36093783378601,,
heldout,8,1.6590143436848521,0.10723074847082817,0.09553495068323986,0.056917019944945885,,,,,,,,,,,,,,,,,,,,,1.5967230928511111,300,3.4787477724162463,47.36094093322754,0.09169818058417492,0.0613532720297527
train,20,1.64031163454023,0.06053146309318908,0.15509574895682066,0.18219046122345425,1.4614560193412358,0.5140333172152972,0.10848538118141011,0.04505197157806312,16.462433887607773,13.201347607964006,1.1026469469070435,0.20334796032763247,0.9275624752044678,0.1336789946748195,1.7053095519542694,0.3640302699950537,0.0,0.0,1.0,0.0,,,1.4614560193412358,0.5140333172152972,1.5967230928511111,1000,2.940359775952554,75.37020087242126,,
heldout,8,1.6351383969615818,0.06217031722371988,0.07349919601813466,0.0280042415579802,,,,,,,,,,,,,,,,,,,,,1.5967230928511111,1000,2.940359775952554,75.37020468711853,0.10958362610111064,0.06216945634962865
train,20,1.712370430830139,0.06526895412419587,0.1265321448308477,0.10388720972737829,1.4452797813712692,0.47286152896682215,0.14797833476615085,0.042261102895833375,11.30847020576987,8.458110990508358,1.06760576069355,0.17618872113251577,0.9110664516687393,0.11469255767533727,1.6943470418453217,0.348265473885402,0.0,0.0,1.0,0.0,,,1.4452797813712692,0.47286152896682215,1.5967230928511111,3000,2.8744277963413296,112.5769407749176,,
heldout,8,1.6373519717010692,0.04566997294873972,0.16825088017890769,0.07084288675195671,,,,,,,,,,,,,,,,,,,,,1.5967230928511111,3000,2.8744277963413296,112.57694458961487,0.13270841112817341,0.04510288357010355
train,20,1.620851045337337,0.5020267799326945,0.3445800526656958,0.1912120186309427,1.2700241168243598,0.5054262442567353,0.10537240180558567,0.07000707151016437,20.74669101892292,20.609010179605605,0.9686267793178558,0.1984143439285657,0.7857290953397751,0.16798730545561188,1.473678058385849,0.3446271125738038,0.0,0.0,1.0,0.0,,,1.2700241168243598,0.5054262442567353,1.5967230928511111,10000,2.5932121204190897,184.84650087356567,,
heldout,8,1.5076181172628096,0.18724400256347656,0.2995749350546686,0.19826832742588504,,,,,,,,,,,,,,,,,,,,,1.5967230928511111,10000,2.5932121204190897,184.84650540351868,0.09103470155613183,0.036041934018001175
