group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,memorization_ratio_mean,memorization_ratio_std,trace_post,iter,train_loss,lr,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.082610609542069,0.03452666550377647,0.1023132316917107,0.08078777957847796,0.6263140471805818,0.3570257879366633,0.11161293720275041,0.08473236548724905,14.304674992946554,34.39102517178924,0.7279009714722633,0.09240814600566628,0.7433566600084305,0.12377915335301756,1.1577367722988128,0.17568625117352374,0.7873385339894112,0.4183961881998735,13.66946045532978,6.676709422378447,17364.45987809188,75679.68801010336,0.2660286597017102,0.2552280099727531,0.11235000000000002,0.011607217582177047,1.003786499603634,100,2.7647814510747244,0.000999999975350663,32.0610876083374,,
heldout,8,1.0620894470237026,0.03250005825700819,0.10957620891743661,0.09763368438316858,,,,,,,,,,,,,,,,,,,,,0.106125,0.01564798309687226,1.003786499603634,100,2.7647814510747244,0.000999999975350663,32.0610876083374,0.13476852768825182,0.12409371597350731
train,20,1.0345277073561794,0.1460506000141685,0.08171610931511182,0.08847701909188273,0.5838879020481358,0.35377978658756953,0.11871365366789328,0.08720079228304776,6.914644606399857,5.7618431445400935,0.6458300724625587,0.1609846865343133,0.5417672261595726,0.1382755339451126,0.916850459575653,0.1730701268173755,0.7873385339894112,0.4183961881998735,13.66946045532978,6.676709422378447,18682.238744979684,81425.33276108178,0.23612047541340084,0.2308406057205781,0.1232,0.019742340286804903,1.003786499603634,1000,1.7180590055604836,0.0009999975350683315,73.31071591377258,,
heldout,8,0.9476986378977403,0.18967475193482683,0.1031602303555346,0.10909020091005345,,,,,,,,,,,,,,,,,,,,,0.09487499999999999,0.03882150660394312,1.003786499603634,1000,1.7180590055604836,0.0009999975350683315,73.31071591377258,0.14674791593294165,0.18366130123052296
train,20,0.9508318240109803,0.3008050261804294,0.2215012764036822,0.18978866421688856,0.4701042007100485,0.3289058410710835,0.09934760400392088,0.08959387011019265,8.564686536155659,9.217634168942286,0.6012120425701142,0.178627923331417,0.4941787227988243,0.16387348233851573,0.8416320145130157,0.16911075452282143,0.7873385339894112,0.4183961881998735,13.66946045532978,6.676709422378447,8045.497079730177,35062.56788579002,0.15727322766477175,0.11008387148782997,0.12955,0.03690728247920727,1.003786499603634,10000,1.642279653510422,0.000999753526902688,151.90119862556458,,
heldout,8,0.9654048322719607,0.31932175477711316,0.22446882980418326,0.2100140663977364,,,,,,,,,,,,,,,,,,,,,0.094875,0.03824734467907544,1.003786499603634,10000,1.642279653510422,0.000999753526902688,151.90119862556458,0.17476644533252628,0.2413555249586351
train,20,0.8100957263100504,0.33743119686963885,0.3093040799954696,0.24477888542272347,0.48920696792395263,0.3267158483611525,0.0953252679545086,0.1263252657553864,11.512946907454724,11.501797075732386,0.6059598989784718,0.2425509692349947,0.4864429909735918,0.20197731343083603,0.7968465462327003,0.23698797515693507,0.7873385339894112,0.4183961881998735,13.66946045532978,6.676709422378447,385.72291798652986,1676.0633171054735,0.10479992289765605,0.0722622872226466,0.20145,0.17017857532603806,1.003786499603634,30000,1.5010518116867597,0.000997783201319231,273.45217537879944,,
heldout,8,0.8361038608646717,0.4157827671651218,0.4484843206154667,0.48569502952874594,,,,,,,,,,,,,,,,,,,,,0.13637500000000002,0.04074904139976792,1.003786499603634,30000,1.5010518116867597,0.000997783201319231,273.45217537879944,0.12747972560427306,0.102986269455151
train,20,0.7850873930120719,0.38465774774566525,0.27737422130703504,0.28309982050977656,0.47570235306610503,0.38594844476069956,0.11708655581533448,0.126439242752175,8.443792598867457,8.75567734602269,0.5728765353560448,0.22565036701976965,0.47113563641905787,0.20912308430772666,0.7667730614542961,0.24607789926783089,0.7873385339894112,0.4183961881998735,13.66946045532978,6.676709422378447,51.24006200393801,218.90832218828172,0.0689664641682918,0.04787028535972798,0.36494999999999994,0.18353840878682587,1.003786499603634,100000,1.4044925328240516,0.0009755527298892785,610.6850280761719,,
heldout,8,0.8026875498364303,0.39139513020772404,0.4245392823192011,0.4288563838720391,,,,,,,,,,,,,,,,,,,,,0.41387499999999994,0.24910210632389282,1.003786499603634,100000,1.4044925328240516,0.0009755527298892785,610.6850280761719,0.11713214859722713,0.03798070057266313
