pixel_var_inpaint_mean,pixel_var_inpaint_std,nn_dist_mean,obs_recon_err_mean,trace_cov_mean,trace_cov_kernel_mean,ratio_to_kernel_mean,ratio_to_kernel_median,mean_err_kernel_mean,n_eff_mean,iter,train_loss,elapsed_s
0.2623675186187029,0.07982858812874095,0.053179020527750254,0.12377903703600168,615.0379597015335,97.72457318988128,31.27650672785562,13.790842805708095,19.5113694631207,2.7730559724837556,500,0.22489499609524297,256.2695095539093
0.250458300113678,0.03004271003107629,0.058001598343253136,0.08504135347902775,559.1715020422575,97.72457318988128,32.25133313467669,11.50852728096866,16.909593523996644,2.7730559724837556,2000,0.17941609373658055,985.7844619750977
0.13890204299241304,0.0474621210432298,0.04508451232686639,0.10216383077204227,281.77710122736084,97.72457318988128,14.182193974284118,5.418949223495776,17.842340483585097,2.7730559724837556,8000,0.11465321610022572,3807.179598093033
0.12690163170918822,0.05346781675013352,0.04549121658783406,0.05621041532140225,255.12692285618976,97.72457318988128,9.108614022060024,6.427215629625349,13.714290995084305,2.7730559724837556,20000,0.06961278259205099,9310.710143327713
0.09763838956132531,0.03027734871749746,0.027832263498567045,0.027572859544306993,213.22893674854265,97.72457318988128,8.17272109621761,4.7456152015691115,8.923557827211987,2.7730559724837556,40000,0.053499444729636435,18462.61074256897
0.11287563177756965,0.049012783899604735,0.031664426656789146,0.03421034732309636,240.74353121367227,97.72457318988128,7.071828477510333,4.98455546210435,9.967541498435732,2.7730559724837556,60000,0.04832508637643766,27626.228979587555
