group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.1372640161448664,0.04663355009057913,0.10022377503408583,0.06528162417299507,1.0330839640696272,0.8471846829320576,0.1532143309680685,0.09876911195510873,10.410419771354702,11.591713641684638,0.7838649183511734,0.07865343319225993,0.8162583649158478,0.11426806698687977,1.4729746550321579,0.6186658899523041,1.0040473220529973,100,3.341393523648643,37.08028745651245,,
heldout,8,1.1466233427703838,0.041471047456671205,0.13998401707710864,0.10267667423409016,,,,,,,,,,,,,1.0040473220529973,100,3.341393523648643,37.08028745651245,0.13609255528286696,0.13466611318498137
train,20,1.575103757432961,0.12740005981231117,0.1721571610848112,0.04439146716293704,1.0544779975433642,0.8737320031848413,0.12046503782304407,0.10064211314311448,15.525225510731536,19.941354445185198,0.7593552768230438,0.08745684718911124,0.7648213908076287,0.11998070442589821,1.4078665494918823,0.5278549890716562,1.0040473220529973,300,2.7892389195102822,74.3652982711792,,
heldout,8,1.4277851202271665,0.09047116213506406,0.21109410304925158,0.0666340371984141,,,,,,,,,,,,,1.0040473220529973,300,2.7892389195102822,74.3652982711792,0.15593142360367074,0.13515769058475344
train,20,1.3050817625237037,0.14546738029972797,0.1508281963896508,0.10669227099082076,1.060169159040935,0.8321079869454435,0.13429447733189606,0.08031918854887715,20.901467997085597,51.50908455771425,0.7712760776281357,0.12563232056002333,0.6778406515717507,0.0996947543596729,1.3013225197792053,0.4982145882144224,1.0040473220529973,1000,2.191097378204565,117.98118948936462,,
heldout,8,1.3551469959637017,0.22324652866958825,0.1513796969220924,0.08848845344654242,,,,,,,,,,,,,1.0040473220529973,1000,2.191097378204565,117.98118948936462,0.1391151995336809,0.13990450954694103
train,20,1.2805557907215301,0.22681900430338667,0.11733954886304365,0.08901072211259967,1.0251933673297584,0.8537069531160525,0.13126915937945127,0.09307818543364776,17.014819176441677,29.007912519840538,0.7550961762666702,0.14438959369822937,0.6589934930205346,0.11720465498662493,1.2744593411684035,0.5033321813289677,1.0040473220529973,3000,2.169087966177696,173.14838290214539,,
heldout,8,1.3951702022484442,0.3427915021770664,0.1607827291652287,0.09025641768148919,,,,,,,,,,,,,1.0040473220529973,3000,2.169087966177696,173.14838290214539,0.1377308293770607,0.12772598115086314
train,20,1.2062788313981092,0.328020926444034,0.09730970325872121,0.06064641878016042,1.0081975216029895,0.8471156327649109,0.13845207494775802,0.11015682177664882,14.552317736202093,20.34642257952616,0.7667764365673065,0.14385642352850259,0.6434810444712639,0.12418214456860893,1.2458703726530076,0.46736297199467747,1.0040473220529973,10000,2.12994469190636,256.0621552467346,,
heldout,8,1.0970895792622173,0.1105316511922236,0.1453001961456677,0.12833710215142902,,,,,,,,,,,,,1.0040473220529973,10000,2.12994469190636,256.0621552467346,0.14033216903461182,0.10429749392765902
train,20,1.2878286701496078,0.4782053119428873,0.1361411886292787,0.11324488060787034,1.0355260287640997,0.8317087155046792,0.1235339738028618,0.08349416054253002,14.360824366375587,17.556185082021724,0.7337227314710617,0.1405338852299553,0.6307537078857421,0.12519782992246167,1.2077817618846893,0.41327869016158786,1.0040473220529973,30000,2.0752656362185813,391.09928798675537,,
heldout,8,1.1931025772999764,0.2602755407101789,0.1593269669535419,0.12532687876130374,,,,,,,,,,,,,1.0040473220529973,30000,2.0752656362185813,391.09928798675537,0.1385039807072339,0.1104599371375652
train,20,1.2348930059663314,0.38471943277328163,0.14828213057770392,0.10962055035810564,1.015518876093957,0.8084366040389419,0.11290155933561319,0.07974774368292205,35.50349833093589,94.00056641863284,0.7229529529809952,0.1506633111075764,0.6163194105029106,0.1290283839270518,1.1857003808021545,0.4063968999143583,1.0040473220529973,100000,2.0074866176585204,768.6250243186951,,
heldout,8,1.297657847848005,0.3099097254261141,0.16096418961951597,0.09770160709764603,,,,,,,,,,,,,1.0040473220529973,100000,2.0074866176585204,768.6250243186951,0.1434371594314095,0.12187385449053828
train,20,1.2962952202705758,0.41435245824787387,0.13557546566574594,0.09811822548554354,1.0075085792710419,0.8314944118025697,0.10685209334205843,0.08283304335189183,21.824064901326288,33.55731690486965,0.7258349373936653,0.1447021418786985,0.6206989586353302,0.12919829104765343,1.1780529946088791,0.39686957721618604,1.0040473220529973,200000,1.9761485183126366,1324.1460423469543,,
heldout,8,1.2180462673813448,0.21502012147216443,0.1569178168223692,0.10772908797025924,,,,,,,,,,,,,1.0040473220529973,200000,1.9761485183126366,1324.1460423469543,0.13569898066573882,0.12167321977925452
