group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_post,iter,train_loss,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.2581013502039236,0.07114060755837776,0.24719180287871398,0.0698868475458427,1.3881941997858873,0.8165702999728052,0.07743384200521089,0.03616555807811684,23.549453808786726,21.686426313372777,1.046513557434082,0.2230784879537691,0.9796051979064941,0.17836795745675674,1.8845784783363342,0.7133152194230031,1.6628507809499389,100,3.5716865031077303,41.420180559158325,,
heldout,8,1.2222170604333171,0.062011243775383855,0.2728546669760569,0.07983449272990649,,,,,,,,,,,,,1.6628507809499389,100,3.5716865031077303,41.420180559158325,0.07759260452779054,0.04716361198723876
train,20,1.4834669787548234,0.17527845510550863,0.28656513299788916,0.13758242638307316,1.3803196228471046,0.7957983655442681,0.07013245612743194,0.03923427637853904,35.28110091637886,42.406382534475405,1.007354560494423,0.15702634745081348,0.8925146669149399,0.1288745152497439,1.680258920788765,0.5568627860845693,1.6628507809499389,300,3.082901699768341,87.3623878955841,,
heldout,8,1.3725749039315822,0.12246595428377192,0.4025899232936144,0.20738031986979283,,,,,,,,,,,,,1.6628507809499389,300,3.082901699768341,87.3623878955841,0.08968253346419025,0.02840239516163685
train,20,1.6923763197517814,0.18930227380546547,0.214778517313986,0.12637663303111688,1.3949037708530125,0.8215665303074192,0.061304743236481885,0.026824503703290585,27.01471729272381,18.37896145225868,1.0033526510000228,0.15148580925007132,0.876650658249855,0.12547730817888617,1.6579069554805757,0.52305986492667,1.6628507809499389,1000,2.7805676483819735,134.5317301750183,,
heldout,8,1.568309271507051,0.15271262872302474,0.3038728684621773,0.19071715274566836,,,,,,,,,,,,,1.6628507809499389,1000,2.7805676483819735,134.5317301750183,0.07199266235475918,0.050904141318893044
train,20,1.6944102364580704,0.22679830415792954,0.2887025599494265,0.16877293947539163,1.3132788102366486,0.8161000280704312,0.06085406695308454,0.03677230361068085,30.874944612272014,30.00817440604194,0.9819468110799789,0.18680701297457789,0.8343073382973671,0.1476293542004447,1.5841467350721359,0.49148683716202063,1.6628507809499389,3000,2.7114013827877943,2222.823210000992,,
heldout,8,1.5640115160577333,0.26044667365091206,0.46396473304117003,0.22585743905978922,,,,,,,,,,,,,1.6628507809499389,3000,2.7114013827877943,2222.823210000992,0.07008416629270037,0.03511724994670673
train,20,1.7197731525875473,0.6677168494744642,0.48667379557222856,0.47820427357162903,1.1120003814198844,0.7259284069693211,0.10107186478588734,0.06939268570990344,18.798379962131925,17.60303806746057,0.8354058921337127,0.22287214807054498,0.6909855134785176,0.18569859056715882,1.2925632059574128,0.3659812301753451,1.6628507809499389,10000,2.328002078631922,2307.7219479084015,,
heldout,8,1.2918867372430851,0.682025908875734,0.4913136348518982,0.4436929820007715,,,,,,,,,,,,,1.6628507809499389,10000,2.328002078631922,2307.7219479084015,0.07308497420846738,0.04381887696035215
train,20,1.2707101096665554,0.8802683978123573,0.7394704264238885,0.634382217962494,0.9182049988644302,0.6718976291611369,0.1147701069660482,0.12466013225683588,22.344420947611606,44.05327653724031,0.6607559245079756,0.2490446238428998,0.5429510578513146,0.21974854990018175,0.9985019423067569,0.36468770773647924,1.6628507809499389,30000,1.6804780225861307,2459.587760448456,,
heldout,8,0.8516133079617024,0.49319141155123847,0.8719454953986607,0.7812158361966834,,,,,,,,,,,,,1.6628507809499389,30000,1.6804780225861307,2459.587760448456,0.11318227096244182,0.06635176520104903
train,20,0.8187773645071482,0.8906704917323484,1.0340505312394765,0.7333085894335805,0.5819116382000915,0.5098644275013621,0.14918917178358526,0.15360341518577833,8.76402492830053,9.305837764675369,0.45489620305597783,0.2723049445219677,0.3615393705666065,0.2220959295247157,0.6824430212378502,0.37060086410346377,1.6628507809499389,100000,1.1006026471248418,2950.4825303554535,,
heldout,8,0.6944469526929411,0.44608195669991113,1.0823625792819285,0.8487776409814132,,,,,,,,,,,,,1.6628507809499389,100000,1.1006026471248418,2950.4825303554535,0.14474187047091525,0.14314531576648318
train,20,0.5177214021015955,0.5363080775453671,1.2206927122468019,0.6722187888087641,0.39044085043032767,0.34924429927049944,0.19046923726898296,0.15093252328447523,3.34478405203893,3.5221549374338346,0.35743687525391576,0.22366728086043886,0.25485823806375263,0.16849236584635724,0.5004420958459377,0.24023612976095748,1.6628507809499389,200000,0.8011055723977035,6367.672925233841,,
heldout,8,0.7700803775633928,0.4686307503666231,0.9516264860549879,0.8387225592865145,,,,,,,,,,,,,1.6628507809499389,200000,0.8011055723977035,6367.672925233841,0.14149877505326686,0.1198107411108118
