group,n_eval,trace_cov_mean,trace_cov_std,mean_err_post_mean,mean_err_post_std,mean_err_train_point_mean,mean_err_train_point_std,dist_to_nearest_other_mean,dist_to_nearest_other_std,ratio_own_vs_other_mean,ratio_own_vs_other_std,vel_rel_err_mean_mean,vel_rel_err_mean_std,vel_rel_err_median_mean,vel_rel_err_median_std,vel_abs_err_mean_mean,vel_abs_err_mean_std,trace_cov_kernel_mean,trace_cov_kernel_std,n_eff_mean,n_eff_std,ratio_to_kernel_mean,ratio_to_kernel_std,mean_err_kernel_mean,mean_err_kernel_std,memorization_ratio_mean,memorization_ratio_std,trace_post,iter,train_loss,lr,elapsed_s,dist_to_nearest_train_mean,dist_to_nearest_train_std
train,20,1.0428217302908886,0.041696085440298014,0.0739628620389542,0.06764676325050487,0.7006771635297169,0.4232503696988647,0.12282074697366188,0.044351845472570775,6.251488862353705,4.000263141873686,0.758773323893547,0.06778404431328588,0.768451327085495,0.12138878616994563,1.2138463228940963,0.2126124585634883,0.0,0.0,1.0,0.0,,,0.7006771635297169,0.4232503696988647,0.11310000000000002,0.013091600360536524,1.0027286356307346,100,2.9372162905086205,0.001,20.790180206298828,,
heldout,8,1.0352952484969271,0.05773666990990111,0.045711253047145226,0.031809368958604214,,,,,,,,,,,,,,,,,,,,,0.11962500000000001,0.01484029565069375,1.0027286356307346,100,2.9372162905086205,0.001,20.79018235206604,0.07678292606600359,0.04559000088529248
train,20,0.6827891143513425,0.09316743590138997,0.08194325561229288,0.031401411619702065,0.6984893259180519,0.4180142806006115,0.12390156796932128,0.0671034950656842,7.560721608401079,6.545812795093347,0.7190609127283096,0.17913678520922305,0.586033134162426,0.16452278597944417,0.9905848115682602,0.2800702561482999,0.0,0.0,1.0,0.0,,,0.6984893259180519,0.4180142806006115,0.11555000000000001,0.020814598242579658,1.0027286356307346,300,1.9209896068440753,0.001,41.29669952392578,,
heldout,8,0.6876856280656876,0.042155507396709944,0.07398211053944889,0.025625169860817552,,,,,,,,,,,,,,,,,,,,,0.13174999999999998,0.018074498609919998,1.0027286356307346,300,1.9209896068440753,0.001,41.29670166969299,0.09213035811139586,0.02666585069521108
train,20,0.8144648973288865,0.16319471635160704,0.11859643097712873,0.04761842506204382,0.7019352183986591,0.3833816358389849,0.11408689707018922,0.055304620371414044,7.428492705609736,4.672721812290855,0.6831292271614074,0.17516279444669994,0.5706786714494229,0.15655328769290122,0.9672441691160202,0.2579005230154431,0.0,0.0,1.0,0.0,,,0.7019352183986591,0.3833816358389849,0.11630000000000003,0.02684418000237668,1.0027286356307346,1000,1.5090042521063514,0.001,62.360536336898804,,
heldout,8,0.8311710623943458,0.1106351989461685,0.07153185621848189,0.03033990408910268,,,,,,,,,,,,,,,,,,,,,0.14900000000000002,0.020031225624010128,1.0027286356307346,1000,1.5090042521063514,0.001,62.36053919792175,0.08278838525976326,0.03830937496009248
train,20,0.73271864885439,0.16654472074712043,0.16449042399182373,0.07615517068928251,0.705617995264896,0.35837691355319873,0.12936356707042748,0.07386719934418408,7.8034017984232635,6.659477994246282,0.6792622983455658,0.17994816373451616,0.5592024900019169,0.16550466566631278,0.9458237200975418,0.2548879878049152,0.0,0.0,1.0,0.0,,,0.705617995264896,0.35837691355319873,0.10969999999999999,0.025487447891069832,1.0027286356307346,3000,1.4480504542692998,0.001,87.81062889099121,,
heldout,8,0.8030486342898233,0.13733357273432423,0.099731343456921,0.0678739865925433,,,,,,,,,,,,,,,,,,,,,0.133625,0.03429262858108138,1.0027286356307346,3000,1.4480504542692998,0.001,87.81063032150269,0.08135160042386962,0.03641798853925591
train,20,0.6065242953763212,0.13914112434210196,0.21702924726564515,0.08776899908522919,0.7138780596641576,0.37119868309894094,0.12305369540946329,0.07604880003422142,8.489019293445114,6.757942194968617,0.6883036203682422,0.2183575034919329,0.5655788205564022,0.19959684458663743,0.9409167408943176,0.2826168612253887,0.0,0.0,1.0,0.0,,,0.7138780596641576,0.37119868309894094,0.11255000000000001,0.024828360799698395,1.0027286356307346,10000,1.3742339629611229,0.001,128.48685145378113,,
heldout,8,0.7876242771434281,0.19648524460975966,0.14120719496404815,0.0607705906544989,,,,,,,,,,,,,,,,,,,,,0.137625,0.02622945624674671,1.0027286356307346,10000,1.3742339629611229,0.001,128.48685312271118,0.08874195133018258,0.026952465769355526
